"start","end","date","dev_id","enumerator","enumerator_other","seca_S_id","seca_S_id_m","gps","X_gps_latitude","X_gps_longitude","X_gps_altitude","X_gps_precision","secb_aclass","secc_aweight","secd_max_blood","secd_blood_per_tube","secd_multiply_pipette","secd_MOD","secd_full_reagent","secd_blood_note_low","secd_blood_note_med","secd_blood_note_high","secd_blood_note_rodent","secc_species","secc_age","secc_sex","secc_preg","secc_lact","secc_cond","secc_clinical","secc_ph_cs","secc_ph_cs_URL","secc_suspect","secc_disease","sece_bcs","sece_m_bl","sece_m_el","sece_m_hf","sece_m_tail","sece_ph_fb","sece_ph_fb_URL","sece_ph_af","sece_ph_af_URL","sece_ph_lf","sece_ph_lf_URL","sece_euth","secd_ectoparasites","secd_ectoparasites_id","secd_ectoparasites_id_m","secd_edta_1","secd_edta_1_m","secd_edta_2","secd_edta_2_m","secd_serum","secd_serum_m","secg_comments","X_id","X_uuid","X_submission_time","X_validation_status","X_notes","X_status","X_submitted_by","X__version__","X_tags","X_index"
"2024-04-29T14:21:26.913+03:00","2024-05-15T08:23:58.853+03:00","2024-04-29","collect:W7gdBJ4Ypb4GvukP",1,,"DST030004",,"0.930482 36.6942078 1787.2267359244825 3.9",0.930482,36.6942078,1787.22673592448,3.9,1,6,60,20,1.33333333333333,1,150,,,,,4,2,1,,,1,,,,2,,4,120,10,14,59,"1714404685637.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5c1bc35c-b47b-4e31-8a2a-ded347d4aa0e%2F1714404685637.jpg","1714404698649.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5c1bc35c-b47b-4e31-8a2a-ded347d4aa0e%2F1714404698649.jpg","1714404718753.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5c1bc35c-b47b-4e31-8a2a-ded347d4aa0e%2F1714404718753.jpg",1,0,,,"DDT000101",,"DDT000102",,,"DSR111120","EDTA samples are in the ratio of 1:3 blood:RNA/DNA shield",334406130,"00b79946-0d6f-4b09-b308-d4cd1b412ae5","2024-04-29T19:28:06",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,21
"2024-04-28T12:59:21.283+03:00","2024-05-15T08:19:05.531+03:00","2024-04-28","collect:Ko3jwT6G31vuAcKR",1,,"DST030001",,,,,,,1,10,100,33.3333333333333,2.22222222222222,2,300,,,,,4,4,1,,,1,,,,2,,4,150,10,16,80,"1714317668304.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff0f1a52a-416d-4263-952c-775eff022853%2F1714317668304.jpg","1714317741721.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff0f1a52a-416d-4263-952c-775eff022853%2F1714317741721.jpg","1714317809278.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff0f1a52a-416d-4263-952c-775eff022853%2F1714317809278.jpg",1,0,,,"DDT000100",,,"DDT000000",,"DSR111111","Geo-point wasn't collected, second EDTA not collected.DSR000038 was entered manually.",334429289,"5b17c2e5-4ab6-4160-b125-581e08a3a18c","2024-04-29T21:05:27",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,22
"2024-04-28T19:08:57.833+03:00","2024-05-15T08:16:27.232+03:00","2024-04-28","collect:Ko3jwT6G31vuAcKR",2,,"DST030001",,,,,,,1,12,120,40,2.66666666666667,2,300,,,,,4,4,2,2,2,1,,,,2,,4,155,10,10,80,"1714320651849.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fb4922c47-94f8-41c3-9e4d-6bdb053be927%2F1714320651849.jpg","1714320664497.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fb4922c47-94f8-41c3-9e4d-6bdb053be927%2F1714320664497.jpg","1714320677596.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fb4922c47-94f8-41c3-9e4d-6bdb053be927%2F1714320677596.jpg",1,0,,,"DDT000099",,,"DDT000000",,"DSR111112","Blood wasn't enough for the 2nd EDTA (DDT). Geo-point wasn't collected",334429300,"1024589d-6da0-40c4-9ea0-f10085e2631a","2024-04-29T21:05:30",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,23
"2024-04-29T10:27:09.324+03:00","2024-05-15T08:28:59.387+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9458564 36.7491279 1793.4932872669726 4.53",0.9458564,36.7491279,1793.49328726697,4.53,3,10,100,33.3333333333333,2.22222222222222,2,300,,,,,430,2,2,,,1,,,,2,,3,,,,,,,"1714377538360.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe7dfd918-0377-4844-91f9-46e3757bfc19%2F1714377538360.jpg","1714377602214.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe7dfd918-0377-4844-91f9-46e3757bfc19%2F1714377602214.jpg",2,0,,,"DDT000057",,"DDT000058",,,"DSR111113","DSR was entered manually",334429672,"75d782bc-7cf5-4649-9c73-d8bf2b619a61","2024-04-29T21:07:35",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,24
"2024-04-29T11:02:30.950+03:00","2024-05-15T08:28:27.904+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9458889 36.7491142 1792.6927067147735 4.295",0.9458889,36.7491142,1792.69270671477,4.295,3,10,100,33.3333333333333,2.22222222222222,2,300,,,,,437,2,3,,,1,,,,2,,3,,,,,,,"1714378807177.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fbf1f5f73-db36-4066-9c10-af2c13302a60%2F1714378807177.jpg","1714378896221.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fbf1f5f73-db36-4066-9c10-af2c13302a60%2F1714378896221.jpg",2,0,,,"DDT000059",,"DDT000060",,,"DSR111114","DSR000041 has been entered manually",334429679,"c373dc29-2db3-4ca9-85f9-5033ac2707cb","2024-04-29T21:07:37",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,25
"2024-04-29T12:07:04.198+03:00","2024-05-15T08:26:33.141+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9458828 36.7491125 1792.8453550454524 4.782",0.9458828,36.7491125,1792.84535504545,4.782,3,10,100,33.3333333333333,2.22222222222222,2,300,,,,,1,3,3,,,1,,,,2,,3,,,,,,,"1714382281310.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F3ff6d8c0-72f2-486c-b61d-f00b3997bc88%2F1714382281310.jpg","1714382316888.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F3ff6d8c0-72f2-486c-b61d-f00b3997bc88%2F1714382316888.jpg",2,0,,,"DDT000062",,"DDT000063",,,"DSR111116","DSR000043 has been entered manually",334430301,"4b730413-f6e5-46a5-96e5-1cf9f7034461","2024-04-29T21:09:42",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,26
"2024-04-29T11:36:56.638+03:00","2024-05-15T08:21:09.569+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9458859 36.7491312 1792.4974049201417 4.934",0.9458859,36.7491312,1792.49740492014,4.934,3,28,280,93.3333333333333,6.22222222222222,6,900,,,,,440,3,3,,,1,,,,2,,3,,,,,,,"1714381273786.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F64c015ff-31c6-4702-9ee9-117ce9dd57d4%2F1714381273786.jpg","1714381421189.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F64c015ff-31c6-4702-9ee9-117ce9dd57d4%2F1714381421189.jpg",2,0,,,"DDT000105",,"DDT000061",,,"DSR111115","DSR000042 has been entered manually",334430889,"9c5bce5c-a15c-4234-94a7-1360d2434e2a","2024-04-29T21:10:57",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,27
"2024-04-29T12:21:49.120+03:00","2024-05-15T08:25:53.823+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9458791 36.7491296 1793.0512032091506 4.509",0.9458791,36.7491296,1793.05120320915,4.509,3,9,90,30,2,2,300,,,,,430,2,2,,,1,,,,2,,3,,,,,,,"1714383442217.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F4aa8bd37-47bb-4b82-851f-8c3141785455%2F1714383442217.jpg","1714383513419.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F4aa8bd37-47bb-4b82-851f-8c3141785455%2F1714383513419.jpg",2,0,,,,"DDT000000",,"DDT000000",,"DSR111117","EDTA 1 and 2 has not been collected. DSR000044 has been entered manually",334431250,"1f10992e-08a0-4d4d-b475-39e0b0849ebd","2024-04-29T21:13:59",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,28
"2024-04-29T12:42:21.162+03:00","2024-05-15T08:22:54.549+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9458746 36.7491198 1791.934373961292 4.575",0.9458746,36.7491198,1791.93437396129,4.575,3,12,120,40,2.66666666666667,2,300,,,,,430,2,1,,,1,,,,2,,3,,,,,,,"1714384766477.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F58b6277e-b974-49c4-a43a-5d3968f04ad2%2F1714384766477.jpg","1714384793485.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F58b6277e-b974-49c4-a43a-5d3968f04ad2%2F1714384793485.jpg",2,0,,,"DDT000064",,,"DDT000000",,"DSR111118","1st EDTA not collected.DSR has been entered manually",334431585,"1985292c-897a-4337-9081-4fb8081b271f","2024-04-29T21:15:53",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,29
"2024-04-29T17:05:55.800+03:00","2024-05-15T08:24:24.455+03:00","2024-04-29","collect:Ko3jwT6G31vuAcKR",1,,"DST030006",,"0.9452139 36.7413912 1786.7099198097087 3.9",0.9452139,36.7413912,1786.70991980971,3.9,3,148,1480,493.333333333333,32.8888888888889,32,4800,,,,,452,2,3,,,1,,,,2,,3,,,,,,,"1714460000165.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F4904e3a4-d647-448c-9316-76c70e5cd664%2F1714460000165.jpg","1714460048266.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F4904e3a4-d647-448c-9316-76c70e5cd664%2F1714460048266.jpg",2,0,,,"DDT000067",,"DDT000055",,,"DSR111121","None",334756160,"7d6fae39-e8e4-4ef3-b451-640e86d61360","2024-04-30T19:12:50",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,30
"2024-04-30T11:21:14.495+03:00","2024-04-30T22:12:34.154+03:00","2024-04-30","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9451284 36.748137 1785.1074409655964 4.361",0.9451284,36.748137,1785.1074409656,4.361,1,5,50,16.6666666666667,1.11111111111111,1,150,,,,,4,2,1,,,1,,,,2,,4,125,10,10,65,"1714475688221.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2947ccda-e688-4469-bcb9-dd547bf2aa6c%2F1714475688221.jpg","1714475709524.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2947ccda-e688-4469-bcb9-dd547bf2aa6c%2F1714475709524.jpg","1714475748815.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2947ccda-e688-4469-bcb9-dd547bf2aa6c%2F1714475748815.jpg",1,0,,,"DDT000107",,"DDT000108",,"DSR000088",,"No comment",334756384,"2947ccda-e688-4469-bcb9-dd547bf2aa6c","2024-04-30T19:13:34",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,31
"2024-04-30T11:21:49.454+03:00","2024-04-30T22:20:35.462+03:00","2024-04-30","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"0.9451269 36.7481223 1786.384546214716 4.915",0.9451269,36.7481223,1786.38454621472,4.915,1,13,130,43.3333333333333,2.88888888888889,2,300,,,,,4,4,2,1,2,1,,,,2,,4,160,10,10,80,"1714478041663.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F72c15b62-7362-4cb2-8cec-c826b84ccd3d%2F1714478041663.jpg","1714478058734.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F72c15b62-7362-4cb2-8cec-c826b84ccd3d%2F1714478058734.jpg","1714478073741.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F72c15b62-7362-4cb2-8cec-c826b84ccd3d%2F1714478073741.jpg",1,0,,,"DDT000109",,"DDT000103",,"DSR000089",,"No comment",334758802,"72c15b62-7362-4cb2-8cec-c826b84ccd3d","2024-04-30T19:24:25",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,32
"2024-04-30T12:58:44.623+03:00","2024-04-30T22:19:20.874+03:00","2024-04-30","collect:Ko3jwT6G31vuAcKR",2,,"DST030005",,"1.0978251 36.6966269 1935.6120654145502 4.92",1.0978251,36.6966269,1935.61206541455,4.92,1,12,120,40,2.66666666666667,2,300,,,,,4,4,1,,,1,,,,2,,4,150,10,10,75,"1714473269847.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5dd63a3c-e0c0-425d-b519-3cf84a2540fb%2F1714473269847.jpg","1714473287014.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5dd63a3c-e0c0-425d-b519-3cf84a2540fb%2F1714473287014.jpg","1714473358844.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5dd63a3c-e0c0-425d-b519-3cf84a2540fb%2F1714473358844.jpg",1,0,,,"DDT000104",,"DDT000106",,"DSR000087",,,334758834,"5dd63a3c-e0c0-425d-b519-3cf84a2540fb","2024-04-30T19:24:40",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,33
"2024-05-01T08:54:49.736+03:00","2024-05-01T16:55:23.827+03:00","2024-05-01","collect:Ko3jwT6G31vuAcKR",2,,"DST030006",,"0.9454913 36.7413999 1788.0013567728865 4.533",0.9454913,36.7413999,1788.00135677289,4.533,1,16,160,53.3333333333333,3.55555555555556,3,450,,,,,4,4,2,1,2,1,,,,2,,4,155,10,10,80,"1714552469869.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Faa6e3474-0aca-4d6f-a56f-2632e83caa7f%2F1714552469869.jpg","1714552483387.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Faa6e3474-0aca-4d6f-a56f-2632e83caa7f%2F1714552483387.jpg","1714552495977.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Faa6e3474-0aca-4d6f-a56f-2632e83caa7f%2F1714552495977.jpg",1,0,,,"DDT000076",,"DDT000077",,"DSR000094",,"Tag number 191236",334951637,"aa6e3474-0aca-4d6f-a56f-2632e83caa7f","2024-05-01T13:56:34",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,34
"2024-05-01T08:54:17.413+03:00","2024-05-01T16:58:22.453+03:00","2024-05-01","collect:Ko3jwT6G31vuAcKR",2,,"DST030006",,"0.9454939 36.7413931 1787.5060822243706 4.909",0.9454939,36.7413931,1787.50608222437,4.909,1,14,140,46.6666666666667,3.11111111111111,3,450,,,,,4,4,2,2,2,1,,,,2,,4,160,10,10,80,"1714551000284.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe560d874-ae0b-41e7-85cb-6da9a6311380%2F1714551000284.jpg","1714551010339.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe560d874-ae0b-41e7-85cb-6da9a6311380%2F1714551010339.jpg","1714551046014.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe560d874-ae0b-41e7-85cb-6da9a6311380%2F1714551046014.jpg",1,0,,,"DDT000074",,"DDT000075",,"DSR000092",,"Tag number 191234",334952069,"e560d874-ae0b-41e7-85cb-6da9a6311380","2024-05-01T13:58:53",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,35
"2024-05-01T08:53:12.142+03:00","2024-05-01T17:04:34.710+03:00","2024-05-01","collect:Ko3jwT6G31vuAcKR",2,,"DST030006",,"0.9454731 36.7413896 1786.7815599603823 4.587",0.9454731,36.7413896,1786.78155996038,4.587,1,10.5,105,35,2.33333333333333,2,300,,,,,4,4,2,2,2,1,,,,2,,4,164,10,10,84,"1714549322175.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ffc443780-aab0-4465-b074-7d785ded1d81%2F1714549322175.jpg","1714549339883.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ffc443780-aab0-4465-b074-7d785ded1d81%2F1714549339883.jpg","1714549359712.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ffc443780-aab0-4465-b074-7d785ded1d81%2F1714549359712.jpg",1,0,,,"DDT000072",,"DDT000073",,"DSR000093",,"Tag number 191134",334953667,"fc443780-aab0-4465-b074-7d785ded1d81","2024-05-01T14:04:50",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,36
"2024-05-01T08:21:24.419+03:00","2024-05-01T17:07:51.930+03:00","2024-05-01","collect:Ko3jwT6G31vuAcKR",1,,"DST030006",,"0.9455323 36.7413936 1789.210661548392 3.9",0.9455323,36.7413936,1789.21066154839,3.9,3,12,120,40,2.66666666666667,2,300,,,,,413,2,1,,,1,,,,2,,3,,,,,,,"1714541361320.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F4a7e7473-2fac-4b24-836a-701434f2e964%2F1714541361320.jpg","1714541461131.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F4a7e7473-2fac-4b24-836a-701434f2e964%2F1714541461131.jpg",2,0,,,"DDT000069",,"DDT000071",,"DSR000090",,"None",334954565,"4a7e7473-2fac-4b24-836a-701434f2e964","2024-05-01T14:08:05",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,37
"2024-04-26T10:41:56.815+03:00","2024-05-01T17:10:04.985+03:00","2024-04-26","collect:Ko3jwT6G31vuAcKR",1,,"DST030006",,"0.9455159 36.7414359 1930.5999755859375 4.148",0.9455159,36.7414359,1930.59997558594,4.148,3,36,360,120,8,8,1200,,,,,500,2,2,,,1,,,,2,,3,,,,,,,"1714540786578.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fde696803-1a20-4bc3-a897-ef79a4703195%2F1714540786578.jpg","1714540800855.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fde696803-1a20-4bc3-a897-ef79a4703195%2F1714540800855.jpg",2,0,,,"DDT000068",,"DDT000070",,"DSR000091",,"None",334955259,"de696803-1a20-4bc3-a897-ef79a4703195","2024-05-01T14:10:17",,,"submitted_via_web","dtra_nk","vJhrvbmdMjoNmfga2zZ5sv",,38
"2024-05-20T09:01:51.084+03:00","2024-05-20T20:32:03.595+03:00","2024-05-20","collect:Ko3jwT6G31vuAcKR",2,,"DST030007",,"1.642148 37.3791923 642.3454873212478 4.103",1.642148,37.3791923,642.345487321248,4.103,3,22,220,73.3333333333333,4.88888888888889,4,600,,,,,1,2,3,,,1,,,,2,,3,,,,,,,"1716187735029.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fb3b5842c-aaf9-4be2-bf38-46c193dbaec9%2F1716187735029.jpg","1716187752387.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fb3b5842c-aaf9-4be2-bf38-46c193dbaec9%2F1716187752387.jpg",2,0,,,"DDT000083",,"DDT000084",,"DSR000095",,"No comment",340979690,"b3b5842c-aaf9-4be2-bf38-46c193dbaec9","2024-05-20T17:33:00",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,39
"2024-05-20T09:53:14.320+03:00","2024-05-20T20:32:27.163+03:00","2024-05-20","collect:Ko3jwT6G31vuAcKR",2,,"DST030007",,"1.6421416 37.3792162 641.842295389073 4.925",1.6421416,37.3792162,641.842295389073,4.925,3,60,600,200,13.3333333333333,13,1950,,,,,1,1,3,,,1,,,,2,,3,,,,,,,"1716188747626.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fbdf393a5-8f3e-4b8e-a6cd-b639d40feefb%2F1716188747626.jpg","1716189012953.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fbdf393a5-8f3e-4b8e-a6cd-b639d40feefb%2F1716189012953.jpg",2,0,,,"DDT000078",,"DDT000079",,"DSR000096",,"No comment",340979740,"bdf393a5-8f3e-4b8e-a6cd-b639d40feefb","2024-05-20T17:33:10",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,40
"2024-05-20T11:20:53.213+03:00","2024-05-20T20:32:46.985+03:00","2024-05-20","collect:Ko3jwT6G31vuAcKR",2,,"DST030007",,"1.6421495 37.3792181 642.6583779865902 4.511",1.6421495,37.3792181,642.65837798659,4.511,3,36,360,120,8,8,1200,,,,,1,2,3,,,1,,,,2,,3,,,,,,,"1716194312641.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fd21b90d7-b4d8-4a9b-88f3-cea39a59eb8e%2F1716194312641.jpg","1716194343710.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fd21b90d7-b4d8-4a9b-88f3-cea39a59eb8e%2F1716194343710.jpg",2,0,,,"DDT000242",,"DDT000246",,"DSR000102",,"No comment",340979797,"d21b90d7-b4d8-4a9b-88f3-cea39a59eb8e","2024-05-20T17:33:19",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,41
"2024-05-20T10:14:56.539+03:00","2024-05-20T20:35:23.857+03:00","2024-05-20","collect:Ko3jwT6G31vuAcKR",2,,"DST030008",,"1.6401705 37.3839386 632.1187675968673 4.954",1.6401705,37.3839386,632.118767596867,4.954,3,60,600,200,13.3333333333333,13,1950,,,,,520,2,3,,,1,,,,2,,3,,,,,"1716190452153.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F28ebacde-ff63-4fcc-83dc-a69c02f0241c%2F1716190452153.jpg","1716190403504.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F28ebacde-ff63-4fcc-83dc-a69c02f0241c%2F1716190403504.jpg","1716190421400.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F28ebacde-ff63-4fcc-83dc-a69c02f0241c%2F1716190421400.jpg",2,0,,,"DDT000081",,"DDT000082",,"DSR000097",,"No comment",340980391,"28ebacde-ff63-4fcc-83dc-a69c02f0241c","2024-05-20T17:35:42",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,42
