"start","end","date","dev_id","enumerator","language","county","ward","hh_id","livestock_species","sex","cattle_age","camel_age","sheep_age","goat_age","donkey_age","rabbit_age","chicken_age","cattle_breed","camel_breed","sheep_breed","goat_breed","rabbit_breed","chicken_breed","bcs_cattle","bcs","body_temp","Serum_blood_parentID","EDTA_blood_aliquot1","EDTA_blood_aliquot2","short_term_selected","gps_logger_id","long_term_selected","ceres_tag_vid","female_syndromes","female_syndromes_still_birth","female_syndromes_abortion","female_syndromes_retained_placenta","female_syndromes_weak_calf_kid_lamb","female_syndromes_failed_to_conceive","female_syndromes_none","female_syndromes_dont_know","other_female_syndromes","swollen_joints","male_syndromes","male_syndromes_swollen_testes","male_syndromes_haemorrhage_symptoms","male_syndromes_none","notes","_id","instanceID","rootUuid","deprecatedID","uuid","__version__","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","enumerator_other","sheep_breed_other","camel_breed_other","goat_breed_other"
2024-05-20 04:37:51.576,2024-05-20 17:35:56.263,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","1","local","samburu","ndoto","DHH010007","goat","female",,,,"less_than_six_months",,,,,,,"galla",,,,"2",38,"DSR000116","DDT000218","DDT000219","no",,"no",,,,,,,,,,"no","no",,,,,"None",340984185,"uuid:205c3a53-1a9b-4b69-b368-5d02b822ba0c",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","205c3a53-1a9b-4b69-b368-5d02b822ba0c","submitted_via_web",2024-05-20 17:50:42,,"dtra_nk",,,,
2024-05-20 04:44:38.866,2024-05-20 17:36:41.314,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","1","local","samburu","ndoto","DHH010007","sheep","female",,,"over_1yr",,,,,,,"red_masai",,,,,"3",38,"DSR000117","DDT000220","DDT000221","yes",6,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Diarrhea",340984188,"uuid:b9214e44-a11c-4659-8c48-7248103fd108",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","b9214e44-a11c-4659-8c48-7248103fd108","submitted_via_web",2024-05-20 17:50:42,,"dtra_nk",,,,
2024-05-20 04:48:48.646,2024-05-20 17:37:22.891,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","1","local","samburu","ndoto","DHH010007","sheep","male",,,"six_to_twelve_months",,,,,,,"persian_black_head",,,,,"3",39,"DSR000118","DDT000222","DDT000223","no",,"no",,,,,,,,,,,"no","none",0,0,1,"Diarrhea",340984195,"uuid:b34e2b88-67f7-4a45-a098-3ea4e583e950",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","b34e2b88-67f7-4a45-a098-3ea4e583e950","submitted_via_web",2024-05-20 17:50:43,,"dtra_nk",,,,
2024-05-20 05:02:04.99,2024-05-20 17:38:11.762,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","1","local","samburu","ndoto","DHH010007","cattle","female","wearners_subadults_1_3yrs",,,,,,,"zebu",,,,,,"6",,38,"DSR000119","DDT000224","DDT000225","yes",2,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"None",340984198,"uuid:8781d98b-50f7-49bd-9381-46db401338cf",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","8781d98b-50f7-49bd-9381-46db401338cf","submitted_via_web",2024-05-20 17:50:43,,"dtra_nk",,,,
2024-05-20 05:31:55.342,2024-05-20 17:39:02.411,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010007","camel","female",,"two_to_4yrs",,,,,,,"other",,,,,,"3",37,"DSR000120","DDT000226","DDT000227","yes",8,"yes","2207B1865","none",0,0,0,0,0,1,0,"no","no",,,,,"Had some respiratory conditions",340984202,"uuid:cac6fde3-20f6-464a-aa5d-3251a2a69f32",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","cac6fde3-20f6-464a-aa5d-3251a2a69f32","submitted_via_web",2024-05-20 17:50:44,,"dtra_nk","Philip",,"Rendile",
2024-05-20 06:23:34.175,2024-05-20 17:40:15.997,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","cattle","female","over_3_yrs",,,,,,,"boran",,,,,,"4",,38,"DSR000141","DDT000253","DDT000254","yes",1,"yes","2207B1947","none",0,0,0,0,0,1,0,"no","no",,,,,,340984208,"uuid:98b86cbe-59e0-40ab-803e-dceeb99bd03f",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","98b86cbe-59e0-40ab-803e-dceeb99bd03f","submitted_via_web",2024-05-20 17:50:45,,"dtra_nk","Daniel",,,
2024-05-20 06:39:23.432,2024-05-20 17:40:46.677,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","cattle","female","six_months_to_year_calf",,,,,,,"boran",,,,,,"6",,38,"DSR000142","DDT000255","DDT000256","no",,"no",,,,,,,,,,"no","no",,,,,,340984212,"uuid:f099d888-c1f1-4246-bcd0-4f0ad23e3ac7",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","f099d888-c1f1-4246-bcd0-4f0ad23e3ac7","submitted_via_web",2024-05-20 17:50:45,,"dtra_nk","Daniel",,,
2024-05-20 06:43:28.223,2024-05-20 17:41:20.473,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"2",38,"DSR000143","DDT000257","DDT000258","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,340984215,"uuid:760a9c8e-2e3d-4761-8215-3bf163cc49d8",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","760a9c8e-2e3d-4761-8215-3bf163cc49d8","submitted_via_web",2024-05-20 17:50:46,,"dtra_nk","Daniel",,,
2024-05-20 06:50:41.414,2024-05-20 17:42:03.218,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","sheep","female",,,"over_1yr",,,,,,,"red_masai",,,,,"3",38,"DSR000144","DDT000259","DDT000260","yes",9,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,340984218,"uuid:f9c77d48-e8fa-48e8-b203-84a145bcd18d",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","f9c77d48-e8fa-48e8-b203-84a145bcd18d","submitted_via_web",2024-05-20 17:50:46,,"dtra_nk","Daniel",,,
2024-05-20 06:57:56.377,2024-05-20 17:42:55.111,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","goat","female",,,,"over_1yr",,,,,,,"galla",,,,"3",39,"DSR000145","DDT000261","DDT000262","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,340984220,"uuid:b9a8e42b-bec1-47ba-be59-92345a539724",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","b9a8e42b-bec1-47ba-be59-92345a539724","submitted_via_web",2024-05-20 17:50:47,,"dtra_nk","Daniel",,,
2024-05-20 07:01:26.658,2024-05-20 17:43:23.337,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","goat","male",,,,"six_to_twelve_months",,,,,,,"other",,,,"2",40,"DSR000146","DDT000263","DDT000264","no",,"no",,,,,,,,,,,"no","none",0,0,1,"Animals with pneumonia",340984225,"uuid:bbaff6ed-a4fe-45f6-8891-40d156b8add2",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","bbaff6ed-a4fe-45f6-8891-40d156b8add2","submitted_via_web",2024-05-20 17:50:47,,"dtra_nk","Daniel",,,"Small East African"
2024-05-20 07:08:34.776,2024-05-20 17:43:41.015,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_west","DHH010008","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"2",39,"DSR000147","DDT000265","DDT000266","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,340984229,"uuid:6341bf9b-bcb7-489a-b277-5e843e77240c",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","6341bf9b-bcb7-489a-b277-5e843e77240c","submitted_via_web",2024-05-20 17:50:48,,"dtra_nk","Daniel",,,"Small East African"
2024-05-20 07:16:37.314,2024-05-20 17:43:55.178,2024-05-20,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010008","camel","female",,"over_4_yrs",,,,,,,"gabra",,,,,,"2",37,"DSR000148","DDT000267","DDT000268","yes",7,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,340984232,"uuid:4e6c7954-529e-46a6-ac32-21cfe328d8cd",,,"0faf74cfdc894231aaf741394d8b1d4e","vNamFDtoZUpH82GGzGwQKa","aLP3JdXAZND6TwozR4UEMU","4e6c7954-529e-46a6-ac32-21cfe328d8cd","submitted_via_web",2024-05-20 17:50:48,,"dtra_nk","Daniel",,,
2024-05-21 03:23:00.579,2024-05-21 06:53:13.657,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010009","goat","female",,,,"over_1yr",,,,,,,"other",,,,"2",38,"DSR000169","DDT000393","DDT000394","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Diarrhea 2 days prior",341383996,"uuid:1a30f4d9-3f3e-4075-9515-28111b63c84b",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","1a30f4d9-3f3e-4075-9515-28111b63c84b","submitted_via_web",2024-05-21 19:15:02,,"dtra_nk","Dickson",,,"Small East African"
2024-05-21 03:39:33.934,2024-05-21 06:53:57.761,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010009","goat","female",,,,"over_1yr",,,,,,,"other",,,,"2",37.6,"DSR000170","DDT000395","DDT000396","yes",11,"no",,"still_birth",1,0,0,0,0,0,0,"no","no",,,,,,341383998,"uuid:aa9b4bd0-cf0c-4741-bf61-87a71f528017",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","aa9b4bd0-cf0c-4741-bf61-87a71f528017","submitted_via_web",2024-05-21 19:15:02,,"dtra_nk","Dickson",,,"Small East African"
2024-05-21 03:49:19.608,2024-05-21 06:55:08.918,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","ndoto","DHH010009","goat","male",,,,"less_than_six_months",,,,,,,"cross_breed",,,,"3",38.6,"DSR000171","DDT000397","DDT000398","no",,"no",,,,,,,,,,,"no","none",0,0,1,,341384001,"uuid:cd8e9cd3-f136-4ff5-8b3a-e237db73d692",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","cd8e9cd3-f136-4ff5-8b3a-e237db73d692","submitted_via_web",2024-05-21 19:15:03,,"dtra_nk",,,,
2024-05-21 03:58:12.469,2024-05-21 06:55:46.305,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","ndoto","DHH010009","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"3",38.5,"DSR000172","DDT000399","DDT000400","yes",10,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341384009,"uuid:f5f2e412-d571-478a-99ae-a77417a3d13c",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","f5f2e412-d571-478a-99ae-a77417a3d13c","submitted_via_web",2024-05-21 19:15:03,,"dtra_nk",,,,
2024-05-21 04:03:26.985,2024-05-21 06:56:35.278,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","ndoto","DHH010009","sheep","male",,,"less_than_six_months",,,,,,,"persian_black_head",,,,,"3",39.1,"DSR000173","DDT000401","DDT000402","no",,"no",,,,,,,,,,,"no","none",0,0,1,,341384012,"uuid:2c89f3fc-9ef2-42b4-8476-3e82c7e7f81d",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","2c89f3fc-9ef2-42b4-8476-3e82c7e7f81d","submitted_via_web",2024-05-21 19:15:04,,"dtra_nk",,,,
2024-05-21 04:10:53.133,2024-05-21 06:52:36.431,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","ndoto","DHH010009","camel","female",,"over_4_yrs",,,,,,,"gabra",,,,,,"3",37.2,"DSR000174","DDT000403","DDT000404","yes",3,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341384014,"uuid:acb95d8c-48f6-4e8b-b6cc-53516caebc7f",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","acb95d8c-48f6-4e8b-b6cc-53516caebc7f","submitted_via_web",2024-05-21 19:15:05,,"dtra_nk",,,,
2024-05-21 04:26:02.051,2024-05-21 06:56:59.122,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","ndoto","DHH010009","camel","female",,"six_months_to_2year",,,,,,,"gabra",,,,,,"3",37.5,"DSR000176","DDT000405","DDT000406","no",,"no",,,,,,,,,,"no","no",,,,,"Hyalomma ticks found",341384015,"uuid:7c823597-5cf7-4657-b1af-2b286e3ec35b",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","7c823597-5cf7-4657-b1af-2b286e3ec35b","submitted_via_web",2024-05-21 19:15:06,,"dtra_nk",,,,
2024-05-21 05:22:28.844,2024-05-21 06:57:21.053,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"2",38.5,"DSR000178","DDT000409","DDT000410","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Animals with diarrhea",341384018,"uuid:4b3f573d-5863-450f-bdb3-f9ce51a519c3",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","4b3f573d-5863-450f-bdb3-f9ce51a519c3","submitted_via_web",2024-05-21 19:15:07,,"dtra_nk","Daniel",,,
2024-05-21 05:27:32.613,2024-05-21 06:58:04.078,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","sheep","female",,,"six_to_twelve_months",,,,,,,"persian_black_head",,,,,"2",39.1,"DSR000179","DDT000437","DDT000438","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341384019,"uuid:4b194b23-eff0-4e68-b032-a69351a4facf",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","4b194b23-eff0-4e68-b032-a69351a4facf","submitted_via_web",2024-05-21 19:15:08,,"dtra_nk","Daniel",,,
2024-05-21 05:31:47.302,2024-05-21 06:58:32.681,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","goat","female",,,,"over_1yr",,,,,,,"other",,,,"2",38.8,"DSR000180","DDT000439","DDT000440","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341384020,"uuid:a87ccce1-6e65-4d46-8f51-3d26f35f05f1",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","a87ccce1-6e65-4d46-8f51-3d26f35f05f1","submitted_via_web",2024-05-21 19:15:08,,"dtra_nk","Daniel",,,"Small East African"
2024-05-21 05:35:17.314,2024-05-21 06:59:00.598,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","goat","female",,,,"over_1yr",,,,,,,"other",,,,"3",39.1,"DSR000181","DDT000441","DDT000442","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Pale mucus membranes",341384022,"uuid:9afef592-6c7d-403d-bbd5-0df1792a5ed2",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","9afef592-6c7d-403d-bbd5-0df1792a5ed2","submitted_via_web",2024-05-21 19:15:09,,"dtra_nk","Daniel",,,"Small East African"
2024-05-21 05:39:33.428,2024-05-21 06:59:32.984,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","goat","male",,,,"over_1yr",,,,,,,"other",,,,"2",39.2,"DSR000183","DDT000443","DDT000444","no",,"no",,,,,,,,,,,"no","none",0,0,1,"One testes missing but normal",341384027,"uuid:2f83c90b-ead9-46c8-83af-0d3ab559df3b",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","2f83c90b-ead9-46c8-83af-0d3ab559df3b","submitted_via_web",2024-05-21 19:15:10,,"dtra_nk","Daniel",,,"Small East African"
2024-05-21 05:44:04.526,2024-05-21 07:00:03.55,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","donkey","male",,,,,"over_2yrs",,,,,,,,,,"3",37.2,"DSR000184","DDT000445","DDT000446","no",,"no",,,,,,,,,,,"no","none",0,0,1,"Had bleeding in the urine more than six months before sampling",341384028,"uuid:4df7d326-139f-4e87-af3e-3f20f1a5d26d",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","4df7d326-139f-4e87-af3e-3f20f1a5d26d","submitted_via_web",2024-05-21 19:15:10,,"dtra_nk","Daniel",,,
2024-05-21 05:50:18.334,2024-05-21 07:00:27.047,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","camel","female",,"over_4_yrs",,,,,,,"turkana",,,,,,"3",37.6,"DSR000185","DDT000447","DDT000448","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341384029,"uuid:eab71ae3-e90b-4021-a216-348901870fef",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","eab71ae3-e90b-4021-a216-348901870fef","submitted_via_web",2024-05-21 19:15:11,,"dtra_nk","Daniel",,,
2024-05-21 06:05:06.401,2024-05-21 07:01:05.062,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","1","local","samburu","ndoto","DHH010009","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"3",39.2,"DSR000177","DDT000407","DDT000408","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341384030,"uuid:46ee4dc6-2982-4c51-ac6a-d340c8e39394",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","46ee4dc6-2982-4c51-ac6a-d340c8e39394","submitted_via_web",2024-05-21 19:15:11,,"dtra_nk",,,,"Small East african"
2024-05-21 06:13:11.213,2024-05-21 07:01:35.301,2024-05-21,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010010","cattle","male","over_3_yrs",,,,,,,"boran",,,,,,"7",,38.5,"DSR000186","DDT000449","DDT000450","yes",4,"no",,,,,,,,,,,"no","none",0,0,1,,341384031,"uuid:08da5151-5c3d-4577-ac78-c19c1568f392",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","08da5151-5c3d-4577-ac78-c19c1568f392","submitted_via_web",2024-05-21 19:15:11,,"dtra_nk","Daniel",,,
2024-05-22 03:10:44,2024-05-22 11:51:50.5,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","cattle","female","wearners_subadults_1_3yrs",,,,,,,"boran",,,,,,"7",,38.1,"DSR000187","DDT000456","DDT000457","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Hyalomma ticks seen",341721012,"uuid:cfebb489-d18e-4e5a-a3a6-bee818474594",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","cfebb489-d18e-4e5a-a3a6-bee818474594","submitted_via_web",2024-05-22 17:12:16,,"dtra_nk","Dickson",,,
2024-05-22 03:19:26.213,2024-05-22 11:52:09.227,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","cattle","female","six_months_to_year_calf",,,,,,,"boran",,,,,,"6",,38,"DSR000188","DDT000458","DDT000459","no",,"no",,,,,,,,,,"no","no",,,,,"Hyalomma ticks seen",341721013,"uuid:e7d7c401-c05b-47d0-8724-832058026a21",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","e7d7c401-c05b-47d0-8724-832058026a21","submitted_via_web",2024-05-22 17:12:16,,"dtra_nk","Dickson",,,
2024-05-22 03:22:22.551,2024-05-22 11:52:55.693,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","camel","female",,"over_4_yrs",,,,,,,"somali",,,,,,"3",37,"DSR000190","DDT000460","DDT000461","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Wound on vulva",341721015,"uuid:c380a876-565e-4cde-824b-4535b6f17154",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","c380a876-565e-4cde-824b-4535b6f17154","submitted_via_web",2024-05-22 17:12:17,,"dtra_nk","Dickson",,,
2024-05-22 04:00:42.019,2024-05-22 11:53:11.456,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","camel","female",,"six_months_to_2year",,,,,,,"somali",,,,,,"2",37.5,"DSR000191","DDT000463","DDT000464","no",,"no",,,,,,,,,,"no","no",,,,,"Coughing",341721018,"uuid:951e976c-d59a-4a76-846c-c38304c35600",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","951e976c-d59a-4a76-846c-c38304c35600","submitted_via_web",2024-05-22 17:12:17,,"dtra_nk","Dickson",,,
2024-05-22 04:04:32.386,2024-05-22 11:53:27.469,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"2",37.9,"DSR000192","DDT000465","DDT000466","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341721020,"uuid:143b232f-d593-4d88-8b83-e4411878a058",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","143b232f-d593-4d88-8b83-e4411878a058","submitted_via_web",2024-05-22 17:12:18,,"dtra_nk","Dickson",,,"Small East African"
2024-05-22 04:10:12.06,2024-05-22 11:53:43.629,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","goat","male",,,,"six_to_twelve_months",,,,,,,"other",,,,"2",38.1,"DSR000193","DDT000467","DDT000468","no",,"no",,,,,,,,,,,"no","none",0,0,1,,341721021,"uuid:55c850c3-ed63-4eed-b894-9405b03845cc",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","55c850c3-ed63-4eed-b894-9405b03845cc","submitted_via_web",2024-05-22 17:12:18,,"dtra_nk","Dickson",,,"Small East African"
2024-05-22 04:14:25.757,2024-05-22 11:54:23.796,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"3",38.3,"DSR000194","DDT000470","DDT000471","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341721024,"uuid:73339213-156f-40fc-92c2-876d857d57ef",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","73339213-156f-40fc-92c2-876d857d57ef","submitted_via_web",2024-05-22 17:12:19,,"dtra_nk","Dickson",,,
2024-05-22 04:27:32.028,2024-05-22 11:54:48.568,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","chicken","female",,,,,,,"eight_to_seventeen_wks",,,,,,"indegenous",,,39.2,"DSR000212","DDT000478","DDT000479","no",,"no",,,,,,,,,,,,,,,,,341721027,"uuid:575216e2-1bda-4094-a40b-8cf0e3accb3e",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","575216e2-1bda-4094-a40b-8cf0e3accb3e","submitted_via_web",2024-05-22 17:12:19,,"dtra_nk","Dickson",,,
2024-05-22 04:30:19.241,2024-05-22 11:55:21.875,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"2",37.8,"DSR000195","DDT000472","DDT000473","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341721029,"uuid:15846a09-4fe6-411a-a32a-183c86380b28",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","15846a09-4fe6-411a-a32a-183c86380b28","submitted_via_web",2024-05-22 17:12:20,,"dtra_nk","Dickson",,,"Small East African"
2024-05-22 04:50:06.011,2024-05-22 11:55:36.686,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","swahili","samburu","ndoto","DHH010011","chicken","male",,,,,,,"eight_to_seventeen_wks",,,,,,"indegenous",,,42.1,"DSR000211","DDT000474","DDT000477","no",,"no",,,,,,,,,,,,,,,,,341721031,"uuid:adfe9854-5048-4cca-b79a-7a3dd8b2dd43",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","adfe9854-5048-4cca-b79a-7a3dd8b2dd43","submitted_via_web",2024-05-22 17:12:20,,"dtra_nk","Dickson",,,
