"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240427,82119,"0.9645935N",36.6850611,1827,1.9,0
2,TRUE,240427,82129,"0.9645648N",36.6851048,1826,0,0
3,TRUE,240427,82139,"0.9645628N",36.685115,1826,2.4,0
4,TRUE,240427,82149,"0.9645728N",36.6851125,1825,2.3,0
5,TRUE,240427,82159,"0.9645765N",36.6851101,1825,0,0
6,TRUE,240427,82209,"0.9645791N",36.6851181,1825,0,0
7,TRUE,240427,82219,"0.9646056N",36.685109,1827,1.7,344
8,TRUE,240427,82229,"0.9645780N",36.6851131,1828,0,170
9,TRUE,240427,82239,"0.9645761N",36.6851101,1828,0,170
10,TRUE,240427,82249,"0.9645733N",36.6851088,1828,0,170
11,TRUE,240427,82259,"0.9645708N",36.6851068,1828,0,170
12,TRUE,240427,82309,"0.9645508N",36.6851043,1827,0,188
13,TRUE,240427,82319,"0.9645473N",36.6851041,1827,0,188
14,TRUE,240427,82329,"0.9645438N",36.6851053,1827,0,188
15,TRUE,240427,82339,"0.9645405N",36.6851058,1827,0,188
16,TRUE,240427,82349,"0.9645371N",36.6851053,1827,0,188
17,TRUE,240427,82359,"0.9645345N",36.6851041,1827,0,188
18,TRUE,240427,82409,"0.9645335N",36.6851033,1827,0,188
19,TRUE,240427,82419,"0.9645366N",36.6850983,1828,2.3,188
20,TRUE,240427,82429,"0.9645363N",36.6850981,1828,0,188
21,TRUE,240427,82439,"0.9645370N",36.685098,1828,0,188
22,TRUE,240427,82449,"0.9645378N",36.6850983,1828,0,188
23,TRUE,240427,82459,"0.9645380N",36.685098,1828,0,188
24,TRUE,240427,82509,"0.9645298N",36.685131,1836,0,188
25,TRUE,240427,82519,"0.9645293N",36.6851301,1837,0,188
26,TRUE,240427,82529,"0.9645296N",36.6851291,1838,0,188
27,TRUE,240427,82539,"0.9645355N",36.685118,1839,0,188
28,TRUE,240427,82549,"0.9645373N",36.6851136,1839,0,188
29,TRUE,240427,82559,"0.9645380N",36.6851116,1839,0,188
30,TRUE,240427,82609,"0.9645373N",36.6851088,1838,0,188
31,TRUE,240427,82619,"0.9645380N",36.685107,1837,0,188
32,TRUE,240427,82629,"0.9645390N",36.685104,1837,0,188
33,TRUE,240427,82639,"0.9645393N",36.6851026,1836,0,188
34,TRUE,240427,82649,"0.9645396N",36.685101,1836,0,188
35,TRUE,240427,82659,"0.9645408N",36.6850998,1835,0,188
36,TRUE,240427,82709,"0.9645420N",36.6850996,1835,0,188
37,TRUE,240427,82719,"0.9645430N",36.6850993,1835,0,188
38,TRUE,240427,82729,"0.9645438N",36.6850988,1835,0,188
39,TRUE,240427,82739,"0.9645506N",36.6850875,1836,2.8,188
40,TRUE,240427,82749,"0.9645605N",36.6850316,1836,3.5,294
41,TRUE,240427,82759,"0.9645855N",36.6849476,1836,3.4,269
42,TRUE,240427,82809,"0.9646133N",36.6848625,1835,3.9,299
43,TRUE,240427,82819,"0.9646595N",36.6847758,1835,4.4,292
44,TRUE,240427,82829,"0.9647160N",36.68468,1834,4.5,298
45,TRUE,240427,82839,"0.9647708N",36.6845945,1834,4.5,312
46,TRUE,240427,82849,"0.9648438N",36.6845153,1833,4.2,305
47,TRUE,240427,82859,"0.9648893N",36.6844605,1833,0,308
48,TRUE,240427,82909,"0.9649296N",36.6844113,1833,3.8,308
49,TRUE,240427,82919,"0.9649931N",36.6843485,1833,3.8,319
50,TRUE,240427,82929,"0.9650501N",36.6842688,1832,3.9,317
51,TRUE,240427,82939,"0.9651165N",36.684218,1833,3.8,345
52,TRUE,240427,82949,"0.9652053N",36.6841711,1833,4.3,324
53,TRUE,240427,82959,"0.9652973N",36.6841026,1834,4.2,312
54,TRUE,240427,83009,"0.9654020N",36.6840568,1834,4.3,334
55,TRUE,240427,83019,"0.9655046N",36.684024,1833,4.2,344
56,TRUE,240427,83029,"0.9655953N",36.684003,1833,3.9,342
57,TRUE,240427,83039,"0.9656225N",36.6839883,1833,0,60
58,TRUE,240427,83049,"0.9656225N",36.6839823,1833,0,60
59,TRUE,240427,83059,"0.9656425N",36.6839903,1833,3.5,60
60,TRUE,240427,83109,"0.9657333N",36.6839965,1833,3.7,352
61,TRUE,240427,83119,"0.9658268N",36.6839703,1833,4,353
62,TRUE,240427,83129,"0.9659243N",36.6839448,1833,4,337
63,TRUE,240427,83139,"0.9660066N",36.6839446,1833,3.2,20
64,TRUE,240427,83149,"0.9660068N",36.6839518,1833,0,142
65,TRUE,240427,83159,"0.9660075N",36.6839475,1832,0,142
66,TRUE,240427,83209,"0.9660101N",36.683945,1832,0,142
67,TRUE,240427,83219,"0.9660123N",36.6839436,1832,0,142
68,TRUE,240427,83229,"0.9660138N",36.6839433,1831,0,142
69,TRUE,240427,83239,"0.9660141N",36.6839425,1831,0,142
70,TRUE,240427,83249,"0.9660140N",36.6839423,1831,0,142
71,TRUE,240427,83259,"0.9660143N",36.6839418,1831,0,142
72,TRUE,240427,83309,"0.9660143N",36.6839416,1831,0,142
73,TRUE,240427,83319,"0.9660148N",36.683941,1831,0,142
74,TRUE,240427,83329,"0.9660166N",36.6839403,1830,0,142
75,TRUE,240427,83339,"0.9660180N",36.6839398,1830,0,142
76,TRUE,240427,83349,"0.9660181N",36.6839403,1830,0,142
77,TRUE,240427,83359,"0.9660183N",36.6839405,1830,0,142
78,TRUE,240427,83409,"0.9660210N",36.683913,1830,3.9,269
79,TRUE,240427,83419,"0.9660281N",36.6838863,1830,0,267
80,TRUE,240427,83429,"0.9660313N",36.6838698,1830,3.2,267
81,TRUE,240427,83439,"0.9660413N",36.6838201,1829,0,267
82,TRUE,240427,83449,"0.9660418N",36.6838186,1829,0,267
83,TRUE,240427,83459,"0.9660416N",36.6838178,1829,0,267
84,TRUE,240427,83509,"0.9660413N",36.6838168,1829,0,267
85,TRUE,240427,83519,"0.9660420N",36.6838151,1829,0,267
86,TRUE,240427,83529,"0.9660423N",36.6838138,1829,0,267
87,TRUE,240427,83539,"0.9660428N",36.6838125,1829,0,267
88,TRUE,240427,83549,"0.9660695N",36.6837683,1829,3.4,291
89,TRUE,240427,83559,"0.9660606N",36.6836805,1828,2,218
90,TRUE,240427,83609,"0.9660576N",36.6836771,1828,0,218
91,TRUE,240427,83619,"0.9660400N",36.6836693,1828,4.3,193
92,TRUE,240427,83629,"0.9659520N",36.6836241,1828,4,234
93,TRUE,240427,83639,"0.9658845N",36.6835463,1828,3.6,226
94,TRUE,240427,83649,"0.9658295N",36.6834728,1828,3.7,246
95,TRUE,240427,83659,"0.9657825N",36.6833975,1827,3.7,250
96,TRUE,240427,83709,"0.9657393N",36.683321,1827,3.3,236
97,TRUE,240427,83719,"0.9656955N",36.6832418,1827,3.4,224
98,TRUE,240427,83729,"0.9656796N",36.6832288,1827,0,224
99,TRUE,240427,83739,"0.9656800N",36.6832296,1827,0,224
100,TRUE,240427,83749,"0.9656258N",36.6831905,1825,4.2,246
101,TRUE,240427,83759,"0.9656046N",36.6831006,1825,4,271
102,TRUE,240427,83809,"0.9655533N",36.6830211,1825,4.1,268
103,TRUE,240427,83819,"0.9655588N",36.6829226,1825,3.6,285
104,TRUE,240427,83829,"0.9655825N",36.6828313,1825,4.1,276
105,TRUE,240427,83839,"0.9655900N",36.6827386,1825,3.8,289
106,TRUE,240427,83849,"0.9656251N",36.6826678,1825,3.1,286
107,TRUE,240427,83859,"0.9657080N",36.6826575,1825,3.8,350
108,TRUE,240427,83909,"0.9658036N",36.6826428,1825,4.3,17
109,TRUE,240427,83919,"0.9658958N",36.6826573,1825,2.6,359
110,TRUE,240427,83929,"0.9659788N",36.6826616,1825,4.2,15
111,TRUE,240427,83939,"0.9660740N",36.682638,1825,3.8,333
112,TRUE,240427,83949,"0.9661478N",36.6825778,1826,3.7,290
113,TRUE,240427,83959,"0.9661788N",36.6825115,1826,0,293
114,TRUE,240427,84009,"0.9661808N",36.68251,1826,0,293
115,TRUE,240427,84019,"0.9661828N",36.6825078,1826,0,293
116,TRUE,240427,84029,"0.9661848N",36.6825061,1826,0,293
117,TRUE,240427,84039,"0.9662461N",36.6824398,1826,4.1,310
118,TRUE,240427,84049,"0.9663133N",36.6823618,1826,4,314
119,TRUE,240427,84059,"0.9663551N",36.6822841,1826,4,312
120,TRUE,240427,84109,"0.9664025N",36.6822046,1826,3.7,283
121,TRUE,240427,84119,"0.9664341N",36.6821166,1826,2.9,289
122,TRUE,240427,84129,"0.9664390N",36.6820878,1826,0,289
123,TRUE,240427,84139,"0.9664706N",36.6820046,1826,3.9,293
124,TRUE,240427,84149,"0.9665286N",36.681927,1826,3.3,296
125,TRUE,240427,84159,"0.9665826N",36.6818568,1826,3.5,295
126,TRUE,240427,84209,"0.9666350N",36.6817878,1826,4.2,305
127,TRUE,240427,84219,"0.9667093N",36.6817373,1826,3.5,316
128,TRUE,240427,84229,"0.9667601N",36.6816636,1826,4,291
129,TRUE,240427,84239,"0.9667856N",36.681571,1826,3.5,272
130,TRUE,240427,84249,"0.9667956N",36.6814788,1826,3.5,277
131,TRUE,240427,84259,"0.9668241N",36.6813956,1826,3.3,286
132,TRUE,240427,84309,"0.9668416N",36.681311,1825,3.7,286
133,TRUE,240427,84319,"0.9668806N",36.6812346,1825,2.7,292
134,TRUE,240427,84329,"0.9669053N",36.681152,1825,3.4,268
135,TRUE,240427,84339,"0.9669416N",36.681104,1825,0,268
136,TRUE,240427,84349,"0.9669448N",36.6811051,1825,0,268
137,TRUE,240427,84359,"0.9669460N",36.6811055,1825,0,268
138,TRUE,240427,84409,"0.9669475N",36.6811055,1826,0,268
139,TRUE,240427,84419,"0.9669500N",36.681059,1826,4.3,254
140,TRUE,240427,84429,"0.9669608N",36.6809596,1825,3.9,303
141,TRUE,240427,84439,"0.9670423N",36.6808963,1826,3.7,348
142,TRUE,240427,84449,"0.9671025N",36.6808436,1826,3.9,294
143,TRUE,240427,84459,"0.9671736N",36.6807953,1826,3,336
144,TRUE,240427,84509,"0.9672285N",36.6807383,1826,3.6,283
145,TRUE,240427,84519,"0.9672481N",36.6806538,1826,3.5,290
146,TRUE,240427,84529,"0.9672541N",36.680573,1825,3.3,277
147,TRUE,240427,84539,"0.9672783N",36.6805326,1825,0,277
148,TRUE,240427,84549,"0.9672766N",36.6805305,1826,0,277
149,TRUE,240427,84559,"0.9672800N",36.6804803,1825,3.7,266
150,TRUE,240427,84609,"0.9672866N",36.680447,1826,0,266
151,TRUE,240427,84619,"0.9672905N",36.6804468,1826,0,266
152,TRUE,240427,84629,"0.9673118N",36.6803845,1826,4,285
153,TRUE,240427,84639,"0.9673481N",36.6803011,1825,3.7,288
154,TRUE,240427,84649,"0.9674001N",36.680238,1826,1.5,312
155,TRUE,240427,84659,"0.9674265N",36.6802245,1827,4,315
156,TRUE,240427,84709,"0.9674678N",36.680202,1827,0,314
157,TRUE,240427,84719,"0.9674923N",36.680131,1827,3.7,272
158,TRUE,240427,84729,"0.9675230N",36.6800351,1827,3.2,271
159,TRUE,240427,84739,"0.9675781N",36.6799736,1827,2.9,309
160,TRUE,240427,84749,"0.9676180N",36.6798975,1827,3.2,285
161,TRUE,240427,84759,"0.9676136N",36.6797951,1827,4.6,251
162,TRUE,240427,84809,"0.9675603N",36.6797051,1827,4.2,216
163,TRUE,240427,84819,"0.9674833N",36.6796633,1827,2.1,199
164,TRUE,240427,84829,"0.9674191N",36.6796935,1828,3,152
165,TRUE,240427,84839,"0.9673838N",36.6797275,1829,3,66
166,TRUE,240427,84849,"0.9673938N",36.6797415,1830,0,66
167,TRUE,240427,84859,"0.9673956N",36.6797421,1830,0,66
168,TRUE,240427,84909,"0.9673953N",36.6797425,1830,0,66
169,TRUE,240427,84919,"0.9673955N",36.6797433,1830,0,66
170,TRUE,240427,84929,"0.9673955N",36.6797443,1830,0,66
171,TRUE,240427,84939,"0.9673946N",36.6797456,1830,0,66
172,TRUE,240427,84949,"0.9673945N",36.679747,1830,0,66
173,TRUE,240427,84959,"0.9673960N",36.6797481,1830,0,66
174,TRUE,240427,85009,"0.9673961N",36.6797491,1830,0,66
175,TRUE,240427,85019,"0.9673973N",36.6797495,1830,0,66
176,TRUE,240427,85029,"0.9673973N",36.6797501,1830,0,66
177,TRUE,240427,85039,"0.9673976N",36.6797511,1830,0,66
178,TRUE,240427,85049,"0.9673981N",36.679752,1831,0,66
179,TRUE,240427,85059,"0.9673970N",36.6797535,1831,0,66
180,TRUE,240427,85109,"0.9673963N",36.6797545,1831,0,66
181,TRUE,240427,85119,"0.9673958N",36.6797558,1831,0,66
182,TRUE,240427,85129,"0.9673965N",36.679757,1831,0,66
183,TRUE,240427,85139,"0.9673970N",36.6797568,1831,0,66
