"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240609,73544,"1.2963846N",36.9044671,1304,0.6,0
2,"T",240609,73554,"1.2963553N",36.9044696,1301,0,0
3,"T",240609,73555,"1.2963551N",36.9044695,1300,0,0
4,"T",240609,73556,"1.2963550N",36.9044691,1300,0,0
5,"T",240609,73557,"1.2963548N",36.9044688,1300,0,0
6,"T",240609,73558,"1.2963546N",36.9044685,1300,0,0
7,"T",240609,73559,"1.2963545N",36.9044683,1300,0,0
8,"T",240609,73609,"1.2963548N",36.904467,1299,0,0
9,"T",240609,73619,"1.2963555N",36.9044695,1298,0,0
10,"T",240609,73629,"1.2963560N",36.9044715,1298,0,0
11,"T",240609,73639,"1.2963558N",36.9044726,1298,0,0
12,"T",240609,73649,"1.2963551N",36.904474,1298,0,0
13,"T",240609,73659,"1.2963543N",36.904475,1298,0,0
14,"T",240609,73709,"1.2963531N",36.9044753,1298,0,0
15,"T",240609,73719,"1.2963520N",36.9044756,1298,0,0
16,"T",240609,73729,"1.2963513N",36.904476,1298,0,0
17,"T",240609,73739,"1.2964836N",36.9045276,1291,0,16
18,"T",240609,73749,"1.2963976N",36.9044995,1297,0,16
19,"T",240609,73759,"1.2963606N",36.9044858,1298,0,16
20,"T",240609,73809,"1.2963505N",36.9044861,1299,0,16
21,"T",240609,73819,"1.2963485N",36.904487,1299,0,16
22,"T",240609,73829,"1.2963473N",36.9044878,1299,0,16
23,"T",240609,73839,"1.2963388N",36.9044926,1299,0.8,16
24,"T",240609,73849,"1.2963368N",36.9044891,1299,0,16
25,"T",240609,73859,"1.2963390N",36.904488,1299,0,16
26,"T",240609,73909,"1.2963416N",36.904488,1299,0,16
27,"T",240609,73919,"1.2963428N",36.904489,1299,0,16
28,"T",240609,73929,"1.2963421N",36.9044883,1299,0,16
29,"T",240609,73939,"1.2963406N",36.9044905,1299,0,16
30,"T",240609,73949,"1.2963433N",36.9044891,1299,0,16
31,"T",240609,73959,"1.2963448N",36.9044886,1299,0,16
32,"T",240609,74009,"1.2963455N",36.9044866,1299,0,16
33,"T",240609,74019,"1.2963458N",36.9044863,1299,0,16
34,"T",240609,74029,"1.2963451N",36.9044866,1299,0,16
35,"T",240609,74039,"1.2963455N",36.9044858,1298,0,16
36,"T",240609,74049,"1.2963455N",36.9044855,1298,0,16
37,"T",240609,74059,"1.2963450N",36.9044851,1298,0,16
38,"T",240609,74109,"1.2963443N",36.904485,1298,0,16
39,"T",240609,74119,"1.2963435N",36.904485,1298,0,16
40,"T",240609,74129,"1.2963446N",36.9044808,1299,1.9,16
41,"T",240609,74139,"1.2963451N",36.9044853,1297,0,16
42,"T",240609,74149,"1.2963468N",36.9044845,1297,0,16
43,"T",240609,74159,"1.2963478N",36.904485,1297,0,16
44,"T",240609,74209,"1.2963473N",36.9044863,1297,0,16
45,"T",240609,74219,"1.2963475N",36.9044858,1297,0,16
46,"T",240609,74229,"1.2963491N",36.9044861,1297,0,16
47,"T",240609,74239,"1.2963496N",36.9044853,1297,0,16
48,"T",240609,74249,"1.2963503N",36.9044858,1297,0,16
49,"T",240609,74259,"1.2963510N",36.9044858,1297,0,16
50,"T",240609,74309,"1.2963510N",36.9044858,1297,0,16
51,"T",240609,74319,"1.2963508N",36.9044848,1297,0,16
52,"T",240609,74329,"1.2963516N",36.9044806,1297,1.5,16
53,"T",240609,74339,"1.2963578N",36.9044128,1297,1.9,16
54,"T",240609,74349,"1.2963288N",36.9044015,1297,3.9,193
55,"T",240609,74359,"1.2963118N",36.904403,1297,0,193
56,"T",240609,74409,"1.2963015N",36.9044098,1297,0,193
57,"T",240609,74419,"1.2963015N",36.9044126,1297,0,193
58,"T",240609,74429,"1.2963003N",36.9044125,1297,0,193
59,"T",240609,74439,"1.2963001N",36.9044126,1297,0,193
60,"T",240609,74449,"1.2963001N",36.9044123,1297,0,193
61,"T",240609,74459,"1.2963003N",36.9044131,1297,0,193
62,"T",240609,74509,"1.2963010N",36.9044138,1298,0,193
63,"T",240609,74519,"1.2963015N",36.9044143,1298,0,193
64,"T",240609,74529,"1.2963016N",36.9044143,1298,0,193
65,"T",240609,74539,"1.2963021N",36.9044138,1298,0,193
66,"T",240609,74549,"1.2963018N",36.9044138,1298,0,193
67,"T",240609,74559,"1.2963013N",36.9044146,1298,0,193
68,"T",240609,74609,"1.2963016N",36.904415,1298,0,193
69,"T",240609,74619,"1.2963010N",36.9044156,1298,0,193
70,"T",240609,74629,"1.2963006N",36.9044156,1298,0,193
71,"T",240609,74639,"1.2963015N",36.9044151,1298,0,193
72,"T",240609,74649,"1.2963018N",36.9044146,1298,0,193
73,"T",240609,74659,"1.2963016N",36.9044136,1298,0,193
74,"T",240609,74709,"1.2963016N",36.9044135,1298,0,193
75,"T",240609,74719,"1.2963011N",36.9044136,1298,0,193
76,"T",240609,74729,"1.2963011N",36.9044138,1298,0,193
77,"T",240609,74739,"1.2963018N",36.9044135,1298,0,193
78,"T",240609,74749,"1.2963015N",36.9044136,1298,0,193
79,"T",240609,74759,"1.2963011N",36.9044141,1298,0,193
80,"T",240609,74809,"1.2963003N",36.9044145,1298,0,193
81,"T",240609,74819,"1.2962998N",36.9044141,1298,0,193
82,"T",240609,74829,"1.2962993N",36.9044148,1298,0,193
83,"T",240609,74839,"1.2962988N",36.904415,1298,0,193
84,"T",240609,74849,"1.2962981N",36.9044141,1298,0,193
85,"T",240609,74859,"1.2962976N",36.9044126,1298,0,193
86,"G",240609,74937,"1.2963105N",36.9043978,1301,0.5,0
87,"T",240609,74947,"1.2962938N",36.9044056,1300,0,0
88,"T",240609,74957,"1.2962988N",36.9044016,1300,0,0
89,"T",240609,74958,"1.2962991N",36.9044016,1300,0,0
90,"T",240609,74959,"1.2962995N",36.9044016,1300,0,0
91,"T",240609,75009,"1.2962991N",36.9044033,1300,0,0
92,"T",240609,75019,"1.2963005N",36.9044058,1299,0,0
93,"T",240609,75029,"1.2963010N",36.9044068,1299,0,0
94,"T",240609,75039,"1.2963008N",36.9044073,1299,0,0
95,"T",240609,75049,"1.2963050N",36.9044066,1299,0,0
96,"T",240609,75059,"1.2963043N",36.904408,1299,0,0
97,"T",240609,75109,"1.2963036N",36.9044085,1299,0,0
98,"T",240609,75119,"1.2963015N",36.9044075,1299,0,0
99,"T",240609,75129,"1.2963010N",36.9044073,1298,0,0
100,"T",240609,75139,"1.2963010N",36.9044085,1298,0,0
101,"T",240609,75149,"1.2963010N",36.90441,1298,0,0
102,"T",240609,75159,"1.2963003N",36.90441,1298,0,0
103,"T",240609,75209,"1.2963003N",36.90441,1298,0,0
104,"T",240609,75219,"1.2963000N",36.9044103,1299,0,0
105,"T",240609,75229,"1.2962996N",36.90441,1299,0,0
106,"T",240609,75239,"1.2962101N",36.904438,1301,0,201
107,"T",240609,75249,"1.2962608N",36.9044536,1290,0,201
108,"T",240609,75259,"1.2963023N",36.9044308,1288,0,201
109,"T",240609,75309,"1.2963041N",36.9044105,1293,2.8,201
110,"T",240609,75319,"1.2962731N",36.9044421,1295,3.8,95
111,"T",240609,75329,"1.2962721N",36.904497,1297,0,106
112,"T",240609,75339,"1.2962683N",36.9044953,1297,0,106
113,"T",240609,75349,"1.2962675N",36.9044958,1297,0,106
114,"T",240609,75359,"1.2962668N",36.9044963,1297,0,106
115,"T",240609,75409,"1.2962680N",36.9044958,1298,0,106
116,"T",240609,75419,"1.2962933N",36.9045103,1298,0,49
117,"T",240609,75429,"1.2962940N",36.9045126,1298,0,49
118,"T",240609,75439,"1.2962946N",36.9045128,1298,0,49
119,"T",240609,75449,"1.2963213N",36.9044951,1298,0.7,49
120,"T",240609,75459,"1.2963236N",36.9044921,1298,0,49
121,"T",240609,75509,"1.2963251N",36.9044925,1298,0,49
122,"T",240609,75519,"1.2963270N",36.904493,1298,0,49
123,"T",240609,75529,"1.2963271N",36.9044931,1298,0,49
124,"T",240609,75539,"1.2963270N",36.9044935,1298,0,49
125,"T",240609,75549,"1.2963273N",36.904494,1299,0,49
126,"T",240609,75559,"1.2963276N",36.9044941,1299,0,49
127,"T",240609,75609,"1.2963283N",36.9044935,1299,0,49
128,"T",240609,75619,"1.2963285N",36.9044933,1299,0,49
129,"T",240609,75629,"1.2963290N",36.9044935,1299,0,49
130,"T",240609,75639,"1.2963295N",36.9044938,1299,0,49
131,"T",240609,75649,"1.2963298N",36.9044936,1299,0,49
132,"T",240609,75659,"1.2963310N",36.9044938,1299,0,49
133,"T",240609,75709,"1.2963316N",36.9044941,1299,0,49
134,"T",240609,75719,"1.2963313N",36.9044943,1299,0,49
135,"T",240609,75729,"1.2963278N",36.9044945,1299,0,49
136,"T",240609,75739,"1.2963185N",36.9044956,1299,0,49
137,"T",240609,75749,"1.2963166N",36.9044958,1299,0,49
138,"T",240609,75759,"1.2963151N",36.9044968,1299,0,49
139,"T",240609,75809,"1.2963136N",36.9044975,1299,0,49
140,"T",240609,75819,"1.2963128N",36.9044983,1299,0,49
141,"T",240609,75829,"1.2963130N",36.9044981,1299,0,49
142,"T",240609,75839,"1.2963126N",36.9044971,1299,0,49
143,"T",240609,75849,"1.2963130N",36.9044963,1299,0,49
144,"T",240609,75859,"1.2963128N",36.9044945,1299,0,49
145,"T",240609,75909,"1.2963128N",36.9044931,1299,0,49
146,"T",240609,75919,"1.2963123N",36.9044921,1299,0,49
147,"T",240609,75929,"1.2963118N",36.9044911,1299,0,49
148,"T",240609,75939,"1.2963128N",36.9044901,1299,0,49
149,"T",240609,75949,"1.2963121N",36.9044921,1299,1.5,49
150,"T",240609,75959,"1.2963096N",36.9044961,1299,0,49
151,"T",240609,80009,"1.2963071N",36.9044988,1299,0,49
152,"T",240609,80019,"1.2963051N",36.9044976,1299,0,49
153,"T",240609,80029,"1.2962926N",36.9044915,1298,1.7,49
154,"T",240609,80039,"1.2962940N",36.9044903,1297,0.2,49
155,"T",240609,80049,"1.2962975N",36.9044911,1297,0,49
156,"T",240609,80059,"1.2962978N",36.9044908,1297,0,49
157,"T",240609,80109,"1.2962965N",36.9044896,1297,0,49
158,"T",240609,80119,"1.2962950N",36.9044891,1297,0,49
159,"T",240609,80129,"1.2962950N",36.9044895,1297,0,49
160,"T",240609,80139,"1.2962941N",36.9044898,1298,0,49
161,"T",240609,80149,"1.2962933N",36.9044906,1298,0,49
162,"T",240609,80159,"1.2962940N",36.9044916,1298,0,49
163,"T",240609,80209,"1.2962943N",36.9044928,1298,0,49
164,"T",240609,80219,"1.2962948N",36.9044941,1298,0,49
165,"T",240609,80229,"1.2962951N",36.9044946,1298,0,49
166,"T",240609,80239,"1.2962980N",36.9044958,1298,0,49
167,"T",240609,80249,"1.2962995N",36.9044961,1298,0,49
168,"T",240609,80259,"1.2962996N",36.9044965,1298,0,49
169,"T",240609,80309,"1.2962991N",36.904497,1298,0,49
170,"T",240609,80319,"1.2962988N",36.9044971,1298,0,49
171,"T",240609,80329,"1.2962976N",36.904498,1298,0,49
172,"T",240609,80339,"1.2962963N",36.9044991,1298,0,49
173,"T",240609,80349,"1.2962965N",36.9044996,1298,0,49
174,"T",240609,80359,"1.2962973N",36.9045001,1298,0,49
175,"T",240609,80409,"1.2962980N",36.9045001,1298,0,49
176,"T",240609,80419,"1.2962985N",36.9045,1298,0,49
177,"T",240609,80429,"1.2962988N",36.9044998,1298,0,49
178,"T",240609,80439,"1.2962983N",36.9044993,1299,0,49
179,"T",240609,80449,"1.2962976N",36.9044986,1299,0,49
180,"T",240609,80459,"1.2962980N",36.904499,1299,0,49
181,"T",240609,80509,"1.2962985N",36.9044993,1299,0,49
182,"T",240609,80519,"1.2962985N",36.9044993,1299,0,49
183,"T",240609,80529,"1.2962983N",36.904499,1299,0,49
184,"T",240609,80539,"1.2962985N",36.9044991,1299,0,49
185,"G",240609,82749,"1.2962943N",36.9044961,1301,0,295
186,"T",240609,82759,"1.2962955N",36.9044968,1301,0,295
187,"T",240609,82809,"1.2962950N",36.9044975,1301,0,295
188,"T",240609,82819,"1.2962956N",36.904497,1301,0,295
189,"T",240609,82829,"1.2962960N",36.904496,1301,0,295
190,"T",240609,82839,"1.2962956N",36.9044973,1301,0,295
191,"T",240609,82849,"1.2962943N",36.9044985,1301,0,295
192,"T",240609,82859,"1.2962935N",36.9044993,1301,0,295
193,"T",240609,82909,"1.2962926N",36.9045003,1301,0,295
194,"T",240609,82919,"1.2962913N",36.9045005,1301,0,295
195,"T",240609,82929,"1.2962905N",36.9045,1301,0,295
196,"T",240609,82939,"1.2962915N",36.9044996,1301,0,295
197,"T",240609,82949,"1.2962925N",36.9044991,1301,0,295
198,"T",240609,82959,"1.2962928N",36.9044991,1301,0,295
199,"T",240609,83009,"1.2963248N",36.9044263,1307,0,265
200,"T",240609,83019,"1.2963135N",36.9044151,1302,0,265
201,"T",240609,83029,"1.2963115N",36.9044311,1303,0,265
202,"T",240609,83039,"1.2963111N",36.9044378,1304,0,265
203,"T",240609,83049,"1.2963106N",36.9044423,1304,0,265
204,"T",240609,83059,"1.2963098N",36.9044475,1304,0,265
205,"T",240609,83109,"1.2963096N",36.9044485,1304,0,265
206,"T",240609,83119,"1.2963091N",36.9044485,1304,0,265
207,"T",240609,83129,"1.2963080N",36.9044496,1304,0,265
208,"T",240609,83139,"1.2963071N",36.9044513,1304,0,265
209,"T",240609,83149,"1.2963063N",36.9044531,1304,0,265
210,"T",240609,83159,"1.2963058N",36.9044541,1304,0,265
