"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240520,95048,"1.6404933N",37.3836745,640,1,0
2,TRUE,240520,95058,"1.6404731N",37.3836693,639,0,0
3,TRUE,240520,95059,"1.6404730N",37.3836683,639,0,0
4,TRUE,240520,95109,"1.6404768N",37.383675,639,0,0
5,TRUE,240520,95119,"1.6404776N",37.3836755,639,0,0
6,TRUE,240520,95129,"1.6404783N",37.3836768,639,0,0
7,TRUE,240520,95139,"1.6404780N",37.3836778,639,0,0
8,TRUE,240520,95149,"1.6404738N",37.3836803,637,0,0
9,TRUE,240520,95159,"1.6404693N",37.3836756,637,0,0
10,TRUE,240520,95209,"1.6404668N",37.3836745,637,0,0
11,TRUE,240520,95219,"1.6404680N",37.3836736,637,0,0
12,TRUE,240520,95229,"1.6404690N",37.3836771,637,0,0
13,TRUE,240520,95239,"1.6404743N",37.3836775,637,0,0
14,TRUE,240520,95249,"1.6404768N",37.3836831,638,0,0
15,TRUE,240520,95259,"1.6404760N",37.3836838,638,0,0
16,TRUE,240520,95309,"1.6404735N",37.3836838,638,0,0
17,TRUE,240520,95319,"1.6404725N",37.383684,638,0,0
18,TRUE,240520,95329,"1.6404715N",37.3836848,638,0,0
19,TRUE,240520,95339,"1.6404710N",37.3836856,638,0,0
20,TRUE,240520,95349,"1.6404705N",37.3836865,638,0,0
21,TRUE,240520,95359,"1.6404701N",37.3836868,638,0,0
22,TRUE,240520,95409,"1.6404706N",37.3836871,638,0,0
23,TRUE,240520,95419,"1.6404713N",37.3836873,638,0,0
24,TRUE,240520,95429,"1.6404721N",37.3836871,638,0,0
25,TRUE,240520,95439,"1.6404723N",37.3836876,638,0,0
26,TRUE,240520,95449,"1.6404735N",37.383688,638,0,0
27,TRUE,240520,95459,"1.6404748N",37.3836885,638,0,0
28,TRUE,240520,95509,"1.6403728N",37.3836675,624,0,187
29,TRUE,240520,95519,"1.6403258N",37.3836523,609,0,187
30,TRUE,240520,95529,"1.6403170N",37.3836698,603,0,187
31,TRUE,240520,95539,"1.6403361N",37.3836893,603,0,187
32,TRUE,240520,95549,"1.6403531N",37.3837,603,0,187
33,TRUE,240520,95559,"1.6403720N",37.3836968,605,0,187
34,TRUE,240520,95609,"1.6404236N",37.383629,607,3,274
35,TRUE,240520,95619,"1.6404501N",37.3836131,610,0,274
36,TRUE,240520,95629,"1.6404796N",37.3836175,614,0,274
37,TRUE,240520,95639,"1.6404936N",37.3836093,617,0,274
