"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240521,91614,"1.6443341N",37.3854193,691,0.1,0
2,TRUE,240521,91624,"1.6442871N",37.3854148,678,0,0
3,TRUE,240521,91634,"1.6442770N",37.3854113,673,0,0
4,TRUE,240521,91644,"1.6442775N",37.3854135,670,0,0
5,TRUE,240521,91654,"1.6442790N",37.3854181,668,0,0
6,TRUE,240521,91655,"1.6442786N",37.3854188,667,0,0
7,TRUE,240521,91656,"1.6442786N",37.3854193,667,0,0
8,TRUE,240521,91657,"1.6442786N",37.3854198,667,0,0
9,TRUE,240521,91658,"1.6442788N",37.3854203,667,0,0
10,TRUE,240521,91659,"1.6442791N",37.3854206,667,0,0
11,TRUE,240521,91709,"1.6442793N",37.3854236,665,0,0
12,TRUE,240521,91719,"1.6442778N",37.385426,663,0,0
13,TRUE,240521,91729,"1.6442780N",37.3854261,663,0,0
14,TRUE,240521,91739,"1.6442778N",37.385464,672,0,286
15,TRUE,240521,91749,"1.6442775N",37.3854508,670,0,286
16,TRUE,240521,91759,"1.6442770N",37.3854443,666,0,286
17,TRUE,240521,91809,"1.6442828N",37.3854401,663,0,286
18,TRUE,240521,91819,"1.6442865N",37.3854386,662,0,286
19,TRUE,240521,91829,"1.6442878N",37.3854383,661,0,286
20,TRUE,240521,91839,"1.6442885N",37.385438,660,0,286
21,TRUE,240521,91849,"1.6442888N",37.3854375,660,0,286
22,TRUE,240521,91859,"1.6442915N",37.3854353,660,0,286
23,TRUE,240521,91909,"1.6442931N",37.3854341,660,0,286
24,TRUE,240521,91919,"1.6442933N",37.3854336,660,0,286
25,TRUE,240521,91929,"1.6442936N",37.385433,660,0,286
26,TRUE,240521,91939,"1.6442936N",37.3854398,662,0,286
27,TRUE,240521,91949,"1.6442891N",37.3854373,665,0,286
28,TRUE,240521,91959,"1.6442891N",37.3854385,664,0,286
29,TRUE,240521,92009,"1.6442876N",37.3854365,664,0,286
30,TRUE,240521,92019,"1.6442875N",37.3854358,664,0,286
31,TRUE,240521,92029,"1.6442871N",37.3854353,664,0,286
32,TRUE,240521,92039,"1.6442863N",37.3854345,664,0,286
33,TRUE,240521,92049,"1.6442901N",37.385434,664,2.3,286
34,TRUE,240521,92059,"1.6443040N",37.3854585,664,3,286
35,TRUE,240521,92109,"1.6443285N",37.3855165,664,2.7,70
36,TRUE,240521,92119,"1.6443568N",37.385539,664,0,70
37,TRUE,240521,92129,"1.6443545N",37.3855438,664,1.7,70
38,TRUE,240521,92139,"1.6443518N",37.3855463,664,0,70
39,TRUE,240521,92149,"1.6443508N",37.3855476,664,0,70
40,TRUE,240521,92159,"1.6443503N",37.3855506,663,0,70
41,TRUE,240521,92209,"1.6443500N",37.3855515,663,0,70
42,TRUE,240521,92219,"1.6443503N",37.3855521,662,0,70
43,TRUE,240521,92229,"1.6443490N",37.3855521,662,0,70
44,TRUE,240521,92239,"1.6443483N",37.3855523,662,0,70
45,TRUE,240521,92249,"1.6443481N",37.3855528,662,0,70
46,TRUE,240521,92259,"1.6443481N",37.385553,662,0,70
47,TRUE,240521,92309,"1.6443481N",37.3855528,662,0,70
48,TRUE,240521,92319,"1.6443475N",37.3855525,661,0,70
49,TRUE,240521,92329,"1.6443470N",37.3855531,661,0,70
