"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240612,101039,"1.3193543N",37.2008876,1292,28.2,303
2,TRUE,240612,101049,"1.3193091N",37.2010558,1284,1,102
3,TRUE,240612,101059,"1.3193061N",37.2010293,1281,4.4,133
4,TRUE,240612,101109,"1.3193131N",37.2010031,1282,0,132
5,TRUE,240612,101119,"1.3193128N",37.2010048,1281,0,132
6,TRUE,240612,101129,"1.3193108N",37.2010068,1281,0,132
7,TRUE,240612,101139,"1.3193081N",37.2010088,1281,0,132
8,TRUE,240612,101149,"1.3193075N",37.2010091,1281,0,132
9,TRUE,240612,101159,"1.3193065N",37.2010086,1281,0,132
10,TRUE,240612,101209,"1.3193058N",37.201009,1281,0,132
11,TRUE,240612,101219,"1.3193023N",37.201006,1281,0,132
12,TRUE,240612,101229,"1.3193016N",37.2010061,1281,0,132
13,TRUE,240612,101239,"1.3193253N",37.201044,1242,0,358
14,TRUE,240612,101249,"1.3193313N",37.2010678,1233,0,358
15,TRUE,240612,101259,"1.3193498N",37.2010823,1220,0,358
16,TRUE,240612,101309,"1.3193370N",37.201149,1216,3.3,358
17,TRUE,240612,101319,"1.3193086N",37.2011921,1222,0,358
18,TRUE,240612,101329,"1.3193060N",37.2011876,1228,0,358
19,TRUE,240612,101339,"1.3193126N",37.2011813,1235,3.3,358
20,TRUE,240612,101349,"1.3193218N",37.2011825,1245,0,358
21,TRUE,240612,101359,"1.3193263N",37.201157,1255,0,358
22,TRUE,240612,101409,"1.3193375N",37.201131,1263,0,358
23,TRUE,240612,101419,"1.3193450N",37.2011135,1268,0,358
24,TRUE,240612,101429,"1.3193540N",37.2010943,1271,2.2,358
25,TRUE,240612,101439,"1.3193560N",37.2010835,1272,0,358
26,TRUE,240612,101449,"1.3193566N",37.2010806,1274,0,358
27,TRUE,240612,101459,"1.3193550N",37.2010788,1275,0,358
28,TRUE,240612,101509,"1.3193568N",37.2010768,1276,0,358
29,TRUE,240612,101519,"1.3193595N",37.2010771,1277,0,358
30,TRUE,240612,101529,"1.3193518N",37.2010933,1278,0.6,358
31,TRUE,240612,101539,"1.3193558N",37.2011033,1279,0,358
32,TRUE,240612,101549,"1.3193590N",37.2011046,1279,0,358
33,TRUE,240612,101559,"1.3193605N",37.2011058,1279,0,358
34,TRUE,240612,101609,"1.3193623N",37.2011075,1279,0,358
35,TRUE,240612,101619,"1.3193631N",37.2011085,1279,0,358
36,TRUE,240612,101629,"1.3193643N",37.2011088,1279,0,358
37,TRUE,240612,101639,"1.3193640N",37.2011086,1279,0,358
38,TRUE,240612,101649,"1.3193636N",37.2011088,1278,0,358
39,TRUE,240612,101659,"1.3193633N",37.2011095,1278,0,358
40,TRUE,240612,101709,"1.3193640N",37.2011101,1278,0,358
41,TRUE,240612,101719,"1.3193643N",37.20111,1278,0,358
42,TRUE,240612,101729,"1.3193635N",37.2011103,1278,0,358
43,TRUE,240612,101739,"1.3193626N",37.2011101,1277,0,358
44,TRUE,240612,101749,"1.3193628N",37.20111,1277,0,358
45,TRUE,240612,101759,"1.3193628N",37.2011095,1277,0,358
46,TRUE,240612,101809,"1.3193628N",37.201109,1277,0,358
47,TRUE,240612,101819,"1.3193628N",37.2011091,1277,0,358
48,TRUE,240612,101829,"1.3193631N",37.2011093,1278,0,358
49,TRUE,240612,101839,"1.3193638N",37.2011091,1278,0,358
50,TRUE,240612,101849,"1.3193640N",37.2011096,1278,0,358
51,TRUE,240612,101859,"1.3193640N",37.2011103,1278,0,358
52,TRUE,240612,101909,"1.3193628N",37.2011108,1277,0,358
53,TRUE,240612,101919,"1.3193631N",37.201111,1278,0,358
54,TRUE,240612,101929,"1.3193631N",37.2011115,1278,0,358
55,TRUE,240612,101939,"1.3193633N",37.201111,1278,0,358
56,TRUE,240612,101949,"1.3193633N",37.2011113,1278,0,358
57,TRUE,240612,101959,"1.3193635N",37.2011111,1278,0,358
58,TRUE,240612,102009,"1.3193635N",37.2011101,1278,0,358
59,TRUE,240612,102019,"1.3193628N",37.2011095,1278,0,358
60,TRUE,240612,102029,"1.3193625N",37.2011096,1278,0,358
61,TRUE,240612,102039,"1.3193620N",37.2011095,1278,0,358
62,TRUE,240612,102049,"1.3193616N",37.20111,1278,0,358
63,TRUE,240612,102059,"1.3193613N",37.2011105,1278,0,358
64,TRUE,240612,102109,"1.3193615N",37.2011108,1278,0,358
65,TRUE,240612,102119,"1.3193615N",37.2011118,1278,0,358
66,TRUE,240612,102129,"1.3193616N",37.2011123,1278,0,358
67,TRUE,240612,102139,"1.3193626N",37.2011121,1278,0,358
68,TRUE,240612,102149,"1.3193636N",37.2011128,1278,0,358
69,TRUE,240612,102159,"1.3193646N",37.2011128,1278,0,358
70,TRUE,240612,102209,"1.3193660N",37.2011128,1278,0,358
71,TRUE,240612,102219,"1.3193661N",37.2011128,1278,0,358
72,TRUE,240612,102229,"1.3193668N",37.201112,1278,0,358
73,TRUE,240612,102239,"1.3193673N",37.2011116,1278,0,358
74,TRUE,240612,102249,"1.3193678N",37.2011108,1278,0,358
75,TRUE,240612,102259,"1.3193676N",37.2011105,1278,0,358
76,TRUE,240612,102309,"1.3193681N",37.2011096,1278,0,358
77,TRUE,240612,102319,"1.3193668N",37.2011091,1278,0,358
78,TRUE,240612,102329,"1.3193698N",37.2011038,1279,1.4,339
79,TRUE,240612,102339,"1.3193633N",37.2011081,1279,0,339
80,TRUE,240612,102349,"1.3193635N",37.20111,1279,0,339
81,TRUE,240612,102359,"1.3193640N",37.2011093,1279,0,339
82,TRUE,240612,102409,"1.3193643N",37.2011071,1279,0,339
83,TRUE,240612,102419,"1.3193516N",37.2011081,1282,0,339
84,TRUE,240612,102429,"1.3193523N",37.2011076,1282,0,339
85,TRUE,240612,102439,"1.3193528N",37.2011076,1282,0,339
86,TRUE,240612,102449,"1.3193538N",37.201107,1282,0,339
87,TRUE,240612,102459,"1.3193548N",37.201108,1282,0,339
88,TRUE,240612,102509,"1.3193561N",37.2011083,1282,0,339
89,TRUE,240612,102519,"1.3193565N",37.2011091,1282,0,339
90,TRUE,240612,102529,"1.3193568N",37.2011091,1282,0,339
91,TRUE,240612,102539,"1.3193570N",37.2011075,1282,0,339
92,TRUE,240612,102549,"1.3193580N",37.2011061,1282,0,339
93,TRUE,240612,102559,"1.3193586N",37.2011053,1282,0,339
94,TRUE,240612,102609,"1.3193593N",37.2011048,1282,0,339
95,TRUE,240612,102619,"1.3193605N",37.2011046,1282,0,339
96,TRUE,240612,102629,"1.3193611N",37.2011043,1282,0,339
97,TRUE,240612,102639,"1.3193618N",37.2011041,1282,0,339
98,TRUE,240612,102649,"1.3193623N",37.2011031,1282,0,339
99,TRUE,240612,102659,"1.3193618N",37.2011025,1282,0,339
100,TRUE,240612,102709,"1.3193606N",37.2011026,1282,0,339
101,TRUE,240612,102719,"1.3193598N",37.2011023,1282,0,339
102,TRUE,240612,102729,"1.3193598N",37.201101,1282,0,339
103,TRUE,240612,102739,"1.3193603N",37.2010998,1282,0,339
104,TRUE,240612,102749,"1.3193601N",37.2010991,1282,0,339
105,TRUE,240612,102759,"1.3193605N",37.2010998,1282,0,339
106,TRUE,240612,102809,"1.3193610N",37.2010998,1282,0,339
107,TRUE,240612,102819,"1.3193608N",37.2011003,1282,0,339
108,TRUE,240612,102829,"1.3193606N",37.2011,1282,0,339
109,TRUE,240612,102839,"1.3193601N",37.201101,1282,0,339
110,TRUE,240612,102849,"1.3193603N",37.2011015,1282,0,339
111,TRUE,240612,102859,"1.3193603N",37.2011018,1282,0,339
112,TRUE,240612,102909,"1.3193601N",37.201101,1282,0,339
113,TRUE,240612,102919,"1.3193596N",37.2010993,1283,0,339
114,TRUE,240612,102929,"1.3193591N",37.2010996,1283,0,339
115,TRUE,240612,102939,"1.3193591N",37.2011013,1283,0,339
116,TRUE,240612,102949,"1.3193580N",37.2011005,1283,0,339
117,TRUE,240612,102959,"1.3193570N",37.2011005,1283,0,339
118,TRUE,240612,103009,"1.3193526N",37.2010923,1283,0,245
119,TRUE,240612,103019,"1.3193528N",37.2010925,1283,0,245
120,TRUE,240612,103029,"1.3193535N",37.2010925,1283,0,245
121,TRUE,240612,103039,"1.3193551N",37.2010943,1283,0,245
122,TRUE,240612,103049,"1.3193556N",37.2010958,1283,0,245
123,TRUE,240612,103059,"1.3193573N",37.2010966,1283,0,245
124,TRUE,240612,103109,"1.3193575N",37.2010968,1283,0,245
125,TRUE,240612,103119,"1.3193573N",37.2010963,1283,0,245
126,TRUE,240612,103129,"1.3193575N",37.2010963,1283,0,245
127,TRUE,240612,103139,"1.3193575N",37.2010953,1283,0,245
128,TRUE,240612,103149,"1.3193578N",37.2010945,1283,0,245
129,TRUE,240612,103159,"1.3193585N",37.2010945,1283,0,245
130,TRUE,240612,103209,"1.3193590N",37.2010945,1283,0,245
131,TRUE,240612,103219,"1.3193585N",37.2010945,1283,0,245
132,TRUE,240612,103229,"1.3193588N",37.2010943,1283,0,245
133,TRUE,240612,103239,"1.3193581N",37.2010945,1283,0,245
134,TRUE,240612,103249,"1.3193573N",37.2010938,1283,0,245
135,TRUE,240612,103259,"1.3193566N",37.2010935,1283,0,245
136,TRUE,240612,103309,"1.3193558N",37.2010928,1283,0,245
137,TRUE,240612,103319,"1.3193546N",37.2010928,1283,0,245
138,TRUE,240612,103329,"1.3193540N",37.2010935,1283,0,245
139,TRUE,240612,103339,"1.3193538N",37.2010933,1283,0,245
140,TRUE,240612,103349,"1.3193536N",37.2010931,1283,0,245
141,TRUE,240612,103359,"1.3193528N",37.2010921,1283,0,245
142,TRUE,240612,103409,"1.3193526N",37.2010916,1283,0,245
143,TRUE,240612,103419,"1.3193525N",37.2010916,1283,0,245
144,TRUE,240612,103429,"1.3193528N",37.201092,1283,0,245
145,TRUE,240612,103439,"1.3193526N",37.2010921,1283,0,245
146,TRUE,240612,103449,"1.3193528N",37.2010925,1283,0,245
147,TRUE,240612,103459,"1.3193525N",37.2010925,1283,0,245
148,TRUE,240612,103509,"1.3193526N",37.2010931,1283,0,245
149,TRUE,240612,103519,"1.3193525N",37.201094,1283,0,245
150,TRUE,240612,103529,"1.3193535N",37.201095,1283,0,245
151,TRUE,240612,103539,"1.3193546N",37.2010941,1283,0,245
152,TRUE,240612,103549,"1.3193553N",37.2010938,1283,0,245
153,TRUE,240612,103559,"1.3193556N",37.201094,1283,0,245
154,TRUE,240612,103609,"1.3193560N",37.2010941,1283,0,245
155,TRUE,240612,103619,"1.3193561N",37.2010941,1283,0,245
156,TRUE,240612,103629,"1.3193563N",37.201094,1283,0,245
157,TRUE,240612,103639,"1.3193566N",37.2010938,1283,0,245
158,TRUE,240612,103649,"1.3193571N",37.2010931,1283,0,245
159,TRUE,240612,103659,"1.3193566N",37.2010926,1283,0,245
160,TRUE,240612,103709,"1.3193565N",37.201092,1283,0,245
161,TRUE,240612,103719,"1.3193558N",37.2010915,1283,0,245
162,TRUE,240612,103729,"1.3193553N",37.2010911,1283,0,245
163,TRUE,240612,103739,"1.3193550N",37.201091,1283,0,245
164,TRUE,240612,103749,"1.3193545N",37.2010913,1282,0,245
165,TRUE,240612,103759,"1.3193545N",37.201092,1282,0,245
166,TRUE,240612,103809,"1.3193541N",37.201092,1282,0,245
167,TRUE,240612,103819,"1.3193546N",37.2010916,1282,0,245
168,TRUE,240612,103829,"1.3193555N",37.2010913,1282,0,245
169,TRUE,240612,103839,"1.3193558N",37.2010913,1282,0,245
170,TRUE,240612,103849,"1.3193556N",37.2010911,1282,0,245
171,TRUE,240612,103859,"1.3193560N",37.201091,1282,0,245
172,TRUE,240612,103909,"1.3193563N",37.2010915,1282,0,245
173,TRUE,240612,103919,"1.3193566N",37.2010911,1282,0,245
174,TRUE,240612,103929,"1.3193570N",37.2010916,1282,0,245
175,TRUE,240612,103939,"1.3193575N",37.2010925,1282,0,245
176,TRUE,240612,103949,"1.3193578N",37.2010931,1282,0,245
177,TRUE,240612,103959,"1.3193566N",37.201093,1282,0,245
178,TRUE,240612,104009,"1.3193558N",37.2010926,1282,0,245
179,TRUE,240612,104019,"1.3193561N",37.2010923,1282,0,245
180,TRUE,240612,104029,"1.3193566N",37.201092,1282,0,245
181,TRUE,240612,104039,"1.3193566N",37.201092,1282,0,245
182,TRUE,240612,104049,"1.3193570N",37.2010926,1282,0,245
183,TRUE,240612,104059,"1.3193573N",37.2010931,1282,0,245
184,TRUE,240612,104109,"1.3193576N",37.2010926,1282,0,245
185,TRUE,240612,104119,"1.3193575N",37.201092,1282,0,245
186,TRUE,240612,104129,"1.3193575N",37.201092,1282,0,245
187,TRUE,240612,104139,"1.3193578N",37.2010921,1282,0,245
188,TRUE,240612,104149,"1.3193578N",37.201092,1282,0,245
189,TRUE,240612,104159,"1.3193571N",37.2010918,1282,0,245
190,TRUE,240612,104209,"1.3193566N",37.2010913,1282,0,245
191,TRUE,240612,104219,"1.3193568N",37.2010918,1282,0,245
192,TRUE,240612,104229,"1.3193568N",37.2010918,1282,0,245
