"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240427,82644,"0.9645726N",36.6851583,1825,1.4,0
2,"T",240427,82654,"0.9646110N",36.6851501,1829,0,0
3,"T",240427,82655,"0.9646140N",36.6851495,1829,0,0
4,"T",240427,82656,"0.9646150N",36.6851501,1829,0,0
5,"T",240427,82657,"0.9646143N",36.6851516,1829,0,0
6,"T",240427,82658,"0.9646146N",36.6851518,1829,0,0
7,"T",240427,82659,"0.9646155N",36.6851528,1829,0,0
8,"T",240427,82709,"0.9646165N",36.6851518,1829,0,0
9,"T",240427,82719,"0.9646168N",36.685153,1830,0,0
10,"T",240427,82729,"0.9646170N",36.6851565,1830,0,0
11,"T",240427,82739,"0.9646998N",36.6855395,1802,18,80
12,"T",240427,82749,"0.9646390N",36.685488,1806,0,80
13,"T",240427,82759,"0.9645766N",36.6854251,1800,0,80
14,"T",240427,82809,"0.9645700N",36.6853728,1802,0,80
15,"T",240427,82819,"0.9645853N",36.6853165,1807,0,80
16,"T",240427,82829,"0.9646005N",36.685253,1814,0,80
17,"T",240427,82839,"0.9646050N",36.6851673,1818,3.1,80
18,"T",240427,82849,"0.9646193N",36.685116,1822,0,306
19,"T",240427,82859,"0.9646371N",36.6850898,1825,0,329
20,"T",240427,82909,"0.9646361N",36.6850881,1825,0,329
21,"T",240427,82919,"0.9646385N",36.6850891,1826,0,329
22,"T",240427,82929,"0.9646411N",36.6850913,1825,0,329
23,"T",240427,82939,"0.9646415N",36.6850921,1826,0,329
24,"T",240427,82949,"0.9646421N",36.6850933,1826,0,329
25,"T",240427,82959,"0.9646426N",36.6850925,1826,0,329
26,"T",240427,83009,"0.9646431N",36.685093,1826,0,329
27,"T",240427,83019,"0.9646428N",36.6850925,1826,0,329
28,"T",240427,83029,"0.9646430N",36.6850923,1826,0,329
29,"T",240427,83039,"0.9646430N",36.6850921,1826,0,329
30,"T",240427,83049,"0.9646436N",36.6850923,1826,0,329
31,"T",240427,83059,"0.9646438N",36.6850936,1826,0,329
32,"T",240427,83109,"0.9646440N",36.6850946,1826,0,329
33,"T",240427,83119,"0.9646443N",36.6850948,1826,0,329
34,"T",240427,83129,"0.9646451N",36.6850936,1826,0,329
35,"T",240427,83139,"0.9646453N",36.6850931,1826,0,329
36,"T",240427,83149,"0.9646450N",36.6850925,1826,0,329
37,"T",240427,83159,"0.9646446N",36.6850915,1826,0,329
38,"T",240427,83209,"0.9646441N",36.6850916,1826,0,329
39,"T",240427,83219,"0.9646438N",36.685092,1826,0,329
40,"T",240427,83229,"0.9646435N",36.6850923,1826,0,329
41,"T",240427,83239,"0.9646436N",36.685092,1826,0,329
42,"T",240427,83249,"0.9646556N",36.6850468,1824,5.7,312
43,"T",240427,83259,"0.9647156N",36.6849705,1824,0,316
44,"T",240427,83309,"0.9647090N",36.6849913,1825,4.2,127
45,"T",240427,83319,"0.9646611N",36.6850516,1825,5.2,112
46,"T",240427,83329,"0.9646293N",36.6851183,1825,1.4,86
47,"T",240427,83339,"0.9646298N",36.6851205,1825,0,86
48,"T",240427,83349,"0.9646253N",36.6851248,1826,0,86
49,"T",240427,83359,"0.9646220N",36.6851276,1826,0,86
50,"T",240427,83409,"0.9646196N",36.6851291,1826,0,86
51,"T",240427,83419,"0.9646186N",36.6851295,1827,0,86
52,"T",240427,83429,"0.9646213N",36.6851276,1827,0,86
53,"T",240427,83439,"0.9646240N",36.6851285,1828,0,86
54,"T",240427,83449,"0.9646261N",36.685131,1828,0,86
55,"T",240427,83459,"0.9646236N",36.68512,1827,0,248
56,"T",240427,83509,"0.9646270N",36.6851238,1827,0,248
57,"T",240427,83519,"0.9646288N",36.685126,1828,0,248
58,"T",240427,83529,"0.9646300N",36.6851275,1828,0,248
59,"T",240427,83539,"0.9646300N",36.685128,1828,0,248
60,"T",240427,83549,"0.9646301N",36.6851285,1828,0,248
61,"T",240427,83559,"0.9646295N",36.6851283,1828,0,248
62,"T",240427,83609,"0.9646305N",36.6851283,1828,0,248
