"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240426,81218,"0.9582646N",36.7548438,1815,0.7,0
2,TRUE,240426,81228,"0.9582670N",36.7548395,1815,0,0
3,TRUE,240426,81238,"0.9581561N",36.7550593,1785,31.7,120
4,TRUE,240426,81248,"0.9578853N",36.7553723,1714,0,134
5,TRUE,240426,81258,"0.9579131N",36.755248,1717,0,134
6,TRUE,240426,81259,"0.9579071N",36.7552283,1716,0,134
7,TRUE,240426,81309,"0.9579095N",36.755036,1715,0,134
8,TRUE,240426,81319,"0.9579698N",36.7549385,1727,0,134
9,TRUE,240426,81329,"0.9580218N",36.7549011,1744,0,134
10,TRUE,240426,81339,"0.9580690N",36.754885,1757,0,134
11,TRUE,240426,81349,"0.9581170N",36.754867,1770,0,134
12,TRUE,240426,81359,"0.9581605N",36.7548511,1782,0,134
13,TRUE,240426,81409,"0.9581928N",36.7548406,1790,0,134
14,TRUE,240426,81419,"0.9582185N",36.7548351,1797,0,134
15,TRUE,240426,81429,"0.9582421N",36.7548326,1804,0,134
16,TRUE,240426,81439,"0.9582551N",36.7548278,1808,0,134
17,TRUE,240426,81449,"0.9582605N",36.7548251,1811,0,134
18,TRUE,240426,81459,"0.9582650N",36.7548183,1812,0,134
19,TRUE,240426,81509,"0.9582508N",36.7548016,1813,2.8,272
20,TRUE,240426,81519,"0.9582606N",36.7548046,1814,0,272
21,TRUE,240426,81529,"0.9582628N",36.7548093,1815,0,272
22,TRUE,240426,81539,"0.9582538N",36.7548111,1817,0,191
23,TRUE,240426,81549,"0.9582578N",36.7548095,1817,0,191
24,TRUE,240426,81559,"0.9582586N",36.7548106,1818,0,191
25,TRUE,240426,81609,"0.9582591N",36.7548105,1818,0,191
26,TRUE,240426,81619,"0.9582645N",36.7547983,1818,0,287
27,TRUE,240426,81629,"0.9582626N",36.7548028,1818,0,287
28,TRUE,240426,81639,"0.9582628N",36.7548038,1818,0,287
