"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240521,64510,"1.6463570N",37.3841531,657,0.8,0
2,TRUE,240521,64520,"1.6463608N",37.3841566,653,0,0
3,TRUE,240521,64530,"1.6463628N",37.3841568,653,0,0
4,TRUE,240521,64540,"1.6463660N",37.3841528,653,0,0
5,TRUE,240521,64550,"1.6463615N",37.384148,653,0,0
6,TRUE,240521,64551,"1.6463610N",37.3841476,653,0,0
7,TRUE,240521,64552,"1.6463606N",37.3841471,653,0,0
8,TRUE,240521,64553,"1.6463603N",37.3841471,653,0,0
9,TRUE,240521,64554,"1.6463600N",37.3841466,653,0,0
10,TRUE,240521,64555,"1.6463596N",37.3841458,653,0,0
11,TRUE,240521,64556,"1.6463591N",37.384145,653,0,0
12,TRUE,240521,64557,"1.6463588N",37.3841445,653,0,0
13,TRUE,240521,64558,"1.6463586N",37.384144,653,0,0
14,TRUE,240521,64559,"1.6463585N",37.3841433,653,0,0
15,TRUE,240521,64609,"1.6463598N",37.3841423,653,0,0
16,TRUE,240521,64619,"1.6463616N",37.3841448,653,0,0
17,TRUE,240521,64629,"1.6463675N",37.384131,654,0,0
18,TRUE,240521,64639,"1.6463663N",37.3841255,654,0,0
19,TRUE,240521,64649,"1.6463670N",37.3841275,654,0,0
20,TRUE,240521,64659,"1.6463670N",37.3841278,654,0,0
21,TRUE,240521,64709,"1.6463640N",37.3841243,654,0,0
22,TRUE,240521,64719,"1.6463601N",37.3841203,653,0,0
23,TRUE,240521,64729,"1.6463561N",37.3841168,653,0,0
24,TRUE,240521,64739,"1.6463485N",37.3841105,652,0,0
25,TRUE,240521,64749,"1.6463418N",37.38411,653,1.9,0
26,TRUE,240521,64759,"1.6463416N",37.3841118,654,0,0
27,TRUE,240521,64809,"1.6463411N",37.3841118,653,0,0
28,TRUE,240521,64819,"1.6463415N",37.3841088,653,0,0
29,TRUE,240521,64829,"1.6463381N",37.3841031,654,1.1,0
30,TRUE,240521,64839,"1.6463376N",37.3840978,655,0,0
31,TRUE,240521,64849,"1.6463378N",37.3840973,655,0,0
32,TRUE,240521,64859,"1.6463391N",37.3840981,655,0,0
33,TRUE,240521,64909,"1.6463411N",37.3840986,655,0,0
34,TRUE,240521,64919,"1.6463428N",37.3840986,655,0,0
35,TRUE,240521,64929,"1.6463346N",37.3841246,656,1.6,139
36,TRUE,240521,64939,"1.6463116N",37.3841096,655,0,139
37,TRUE,240521,64949,"1.6462973N",37.3840966,655,2.4,139
38,TRUE,240521,64959,"1.6462941N",37.3840705,654,0,139
39,TRUE,240521,65009,"1.6462916N",37.384071,653,0,139
40,TRUE,240521,65019,"1.6463013N",37.3840743,652,1.7,139
41,TRUE,240521,65029,"1.6463008N",37.3840701,652,0,139
42,TRUE,240521,65039,"1.6462988N",37.3840761,651,0,139
43,TRUE,240521,65049,"1.6462973N",37.3840746,652,0,139
44,TRUE,240521,65059,"1.6463055N",37.3841226,650,2.2,108
45,TRUE,240521,65109,"1.6463928N",37.3841175,648,5.7,30
46,TRUE,240521,65119,"1.6464398N",37.3841828,650,2.7,71
47,TRUE,240521,65129,"1.6464440N",37.3841823,650,0,71
48,TRUE,240521,65139,"1.6464355N",37.3841991,651,3.1,71
49,TRUE,240521,65149,"1.6464126N",37.3842265,652,0,71
50,TRUE,240521,65159,"1.6464123N",37.3842298,652,0,71
51,TRUE,240521,65209,"1.6464121N",37.3842315,652,0,71
52,TRUE,240521,65219,"1.6464105N",37.3842335,652,0,71
53,TRUE,240521,65229,"1.6464005N",37.3842506,651,0,71
54,TRUE,240521,65239,"1.6463983N",37.3842555,651,0,71
55,TRUE,240521,65249,"1.6463968N",37.3842581,651,0,71
56,TRUE,240521,65259,"1.6463930N",37.3842576,652,0,71
57,TRUE,240521,65309,"1.6463905N",37.3842616,652,0,71
58,TRUE,240521,65319,"1.6463900N",37.384262,652,0,71
59,TRUE,240521,65329,"1.6463893N",37.3842616,652,0,71
