"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240608,85045,"1.2893216N",36.8972471,1263,2.5,0
2,"T",240608,85055,"1.2893068N",36.8972401,1262,0,0
3,"T",240608,85056,"1.2893073N",36.8972371,1262,1.4,0
4,"T",240608,85057,"1.2893066N",36.8972366,1262,0,0
5,"T",240608,85058,"1.2893060N",36.897236,1262,0,0
6,"T",240608,85059,"1.2893060N",36.8972358,1262,0,0
7,"T",240608,85109,"1.2893063N",36.8972363,1262,0,0
8,"T",240608,85119,"1.2893060N",36.8972375,1262,0,0
9,"T",240608,85129,"1.2893053N",36.897239,1262,0,0
10,"T",240608,85139,"1.2893033N",36.8972418,1262,0,0
11,"T",240608,85149,"1.2893046N",36.8972413,1262,0,0
12,"T",240608,85159,"1.2893060N",36.8972413,1262,0,0
13,"T",240608,85209,"1.2893071N",36.8972413,1262,0,0
14,"T",240608,85219,"1.2892996N",36.897238,1262,0,188
15,"T",240608,85229,"1.2893021N",36.8972366,1262,0,188
16,"T",240608,85239,"1.2890281N",36.8975841,1234,19.9,130
17,"T",240608,85249,"1.2891575N",36.8974105,1240,4.6,107
18,"T",240608,85259,"1.2892431N",36.8973211,1249,0,107
19,"T",240608,85309,"1.2892768N",36.8973061,1257,0,107
20,"T",240608,85319,"1.2892818N",36.8973111,1260,0,107
21,"T",240608,85329,"1.2892826N",36.8973168,1260,0,107
22,"T",240608,85339,"1.2892831N",36.8973156,1261,0,107
23,"T",240608,85349,"1.2892835N",36.8973158,1261,0,107
24,"T",240608,85359,"1.2892838N",36.8973165,1262,0,107
25,"T",240608,85409,"1.2892841N",36.8973173,1262,0,107
26,"T",240608,85419,"1.2892845N",36.8973181,1262,0,107
27,"T",240608,85429,"1.2892906N",36.8973038,1261,0,107
28,"T",240608,85439,"1.2892908N",36.8973016,1262,0,107
29,"T",240608,85449,"1.2893163N",36.897257,1259,3,307
30,"T",240608,85459,"1.2893176N",36.8972271,1258,2.8,274
31,"T",240608,85509,"1.2892898N",36.8972943,1258,0,137
32,"T",240608,85519,"1.2892873N",36.8972971,1258,0,137
33,"T",240608,85529,"1.2893143N",36.8972496,1259,3,300
34,"T",240608,85539,"1.2893128N",36.8972405,1259,0,274
35,"T",240608,85549,"1.2893125N",36.8972418,1260,0,274
36,"T",240608,85559,"1.2893115N",36.897245,1260,0,274
37,"T",240608,85609,"1.2893098N",36.8972453,1260,0,274
38,"T",240608,85619,"1.2893085N",36.8972448,1260,0,274
39,"T",240608,85629,"1.2893080N",36.8972445,1260,0,274
40,"T",240608,85639,"1.2893081N",36.8972446,1261,0,274
41,"T",240608,85649,"1.2893083N",36.897244,1261,0,274
42,"T",240608,85659,"1.2893081N",36.8972441,1261,0,274
43,"T",240608,85709,"1.2893081N",36.8972435,1261,0,274
44,"T",240608,85719,"1.2893080N",36.8972431,1261,0,274
45,"T",240608,85729,"1.2893093N",36.8972456,1261,1.5,274
46,"T",240608,85739,"1.2893090N",36.8972413,1261,0,274
47,"T",240608,85749,"1.2893093N",36.89724,1261,0,274
48,"T",240608,85759,"1.2893101N",36.8972393,1261,0,274
49,"T",240608,85809,"1.2893106N",36.8972398,1261,0,274
50,"T",240608,85819,"1.2893110N",36.8972393,1261,0,274
51,"T",240608,85829,"1.2893113N",36.8972398,1261,0,274
52,"T",240608,85839,"1.2893195N",36.8972393,1262,0,274
53,"T",240608,85849,"1.2893120N",36.8972408,1261,0,274
54,"T",240608,85859,"1.2893128N",36.8972383,1261,0,274
55,"T",240608,85909,"1.2893130N",36.8972386,1261,0,274
56,"T",240608,85919,"1.2893135N",36.8972376,1261,0,274
57,"T",240608,85929,"1.2893143N",36.8972371,1261,0,274
58,"T",240608,85939,"1.2893150N",36.897237,1261,0,274
59,"T",240608,85949,"1.2893156N",36.8972361,1261,0,274
60,"T",240608,85959,"1.2893153N",36.8972366,1261,0,274
61,"T",240608,90009,"1.2893156N",36.8972378,1261,0,274
62,"T",240608,90019,"1.2893155N",36.8972385,1261,0,274
63,"T",240608,90029,"1.2893158N",36.8972393,1261,0,274
64,"T",240608,90039,"1.2893160N",36.8972393,1261,0,274
65,"T",240608,90049,"1.2893148N",36.89724,1261,0,274
66,"T",240608,90059,"1.2893143N",36.8972406,1261,0,274
67,"T",240608,90109,"1.2893148N",36.8972413,1261,0,274
68,"T",240608,90119,"1.2893151N",36.8972418,1261,0,274
69,"T",240608,90129,"1.2893158N",36.8972418,1261,0,274
70,"T",240608,90139,"1.2893150N",36.8972421,1261,0,274
71,"T",240608,90149,"1.2893145N",36.8972425,1261,0,274
72,"T",240608,90159,"1.2893138N",36.8972431,1261,0,274
73,"T",240608,90209,"1.2893128N",36.8972435,1261,0,274
74,"T",240608,90219,"1.2893123N",36.8972435,1261,0,274
75,"T",240608,90229,"1.2893106N",36.897243,1261,0,274
76,"T",240608,90239,"1.2893070N",36.8972361,1261,0,274
77,"T",240608,90249,"1.2893068N",36.8972365,1262,0,274
78,"T",240608,90259,"1.2893071N",36.8972376,1261,0,274
79,"T",240608,90309,"1.2893056N",36.8972378,1261,0,274
80,"T",240608,90319,"1.2893048N",36.8972375,1261,0,274
81,"T",240608,90329,"1.2893048N",36.8972376,1261,0,274
82,"T",240608,90339,"1.2893051N",36.8972376,1261,0,274
83,"G",240608,90352,"1.2893198N",36.8972721,1261,0.3,0
84,"T",240608,90353,"1.2893201N",36.8972735,1261,0.4,0
85,"T",240608,90354,"1.2893210N",36.8972733,1261,0.8,0
86,"T",240608,90355,"1.2893231N",36.8972723,1261,0.7,0
87,"T",240608,90355,"1.2893256N",36.89727,1261,0.9,0
88,"T",240608,90357,"1.2893281N",36.897268,1262,0.6,0
89,"T",240608,90358,"1.2893300N",36.8972671,1262,0.6,0
90,"T",240608,90359,"1.2893313N",36.8972663,1262,0.4,0
91,"T",240608,90409,"1.2893270N",36.8972533,1261,0,0
92,"T",240608,90419,"1.2893221N",36.89725,1260,0,0
93,"T",240608,90429,"1.2893041N",36.8972298,1260,0,0
94,"T",240608,90439,"1.2893198N",36.8972,1260,0,0
95,"T",240608,90449,"1.2893181N",36.8972151,1260,3.4,0
96,"T",240608,90459,"1.2893240N",36.8972278,1261,0,0
97,"T",240608,90509,"1.2893463N",36.8972406,1268,2.7,0
98,"T",240608,90519,"1.2893436N",36.8972178,1266,0,0
99,"T",240608,90529,"1.2893495N",36.8972171,1264,0,0
100,"T",240608,90539,"1.2893780N",36.8972218,1263,0,0
101,"T",240608,90549,"1.2893848N",36.8972283,1263,0,0
102,"T",240608,90559,"1.2893855N",36.8972293,1262,0,0
103,"T",240608,90609,"1.2893955N",36.8972471,1262,0,0
104,"T",240608,90619,"1.2893888N",36.8972536,1262,2.2,0
105,"T",240608,90629,"1.2893706N",36.8972535,1262,0,0
106,"T",240608,90639,"1.2893678N",36.8972546,1262,0,0
107,"T",240608,90649,"1.2893650N",36.8972553,1262,0,0
108,"T",240608,90659,"1.2893635N",36.897257,1261,0,0
109,"T",240608,90709,"1.2893608N",36.8972571,1261,0,0
110,"T",240608,90719,"1.2893593N",36.8972561,1261,0,0
111,"T",240608,90729,"1.2893586N",36.8972553,1261,0,0
112,"T",240608,90739,"1.2893586N",36.8972543,1261,0,0
113,"T",240608,90749,"1.2893588N",36.8972535,1262,0,0
114,"T",240608,90759,"1.2893578N",36.897253,1262,0,0
115,"T",240608,90809,"1.2893581N",36.8972518,1261,0,0
116,"T",240608,90819,"1.2893590N",36.8972513,1261,0,0
117,"T",240608,90829,"1.2893590N",36.8972506,1262,0,0
118,"T",240608,90839,"1.2893590N",36.89725,1261,0,0
119,"T",240608,90849,"1.2893593N",36.8972505,1261,0,0
120,"T",240608,90859,"1.2893596N",36.8972503,1261,0,0
121,"T",240608,90909,"1.2893606N",36.8972498,1261,0,0
122,"T",240608,90919,"1.2893613N",36.8972505,1261,0,0
123,"T",240608,90929,"1.2893616N",36.897251,1261,0,0
124,"T",240608,90939,"1.2893621N",36.897252,1261,0,0
125,"T",240608,90949,"1.2893616N",36.897253,1261,0,0
126,"T",240608,90959,"1.2893611N",36.8972533,1261,0,0
127,"T",240608,91009,"1.2893608N",36.8972533,1261,0,0
128,"T",240608,91019,"1.2893580N",36.8972511,1261,0,0
129,"T",240608,91029,"1.2892906N",36.8972375,1261,1.6,169
130,"T",240608,91039,"1.2892781N",36.8972286,1261,0,169
131,"T",240608,91049,"1.2892761N",36.8972281,1261,0,169
132,"T",240608,91059,"1.2892743N",36.897228,1261,0,169
133,"T",240608,91109,"1.2892751N",36.8972258,1260,0,169
134,"T",240608,91119,"1.2892835N",36.8972253,1260,0,169
135,"T",240608,91129,"1.2892810N",36.897227,1260,0,169
136,"T",240608,91139,"1.2893010N",36.8972118,1260,3,262
137,"T",240608,91149,"1.2893080N",36.8972066,1260,0,262
138,"T",240608,91159,"1.2893075N",36.8972006,1260,0,262
139,"T",240608,91209,"1.2893086N",36.897197,1260,0,262
140,"T",240608,91219,"1.2893098N",36.8971951,1260,0,262
141,"T",240608,91229,"1.2893080N",36.8971853,1259,0,144
