"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240613,65510,"1.3482646N",37.1970323,1167,0.2,152
2,TRUE,240613,65520,"1.3482375N",37.197011,1166,1.4,152
3,TRUE,240613,65530,"1.3482466N",37.1970048,1165,0,152
4,TRUE,240613,65540,"1.3482608N",37.196992,1163,0,152
5,TRUE,240613,65550,"1.3482561N",37.1969865,1160,0,152
6,TRUE,240613,65551,"1.3482570N",37.1969861,1160,0,152
7,TRUE,240613,65552,"1.3482578N",37.196986,1160,0,152
8,TRUE,240613,65553,"1.3482586N",37.196986,1160,0,152
9,TRUE,240613,65554,"1.3482601N",37.1969858,1160,0,152
10,TRUE,240613,65555,"1.3482613N",37.1969858,1160,0,152
11,TRUE,240613,65556,"1.3482623N",37.1969858,1160,0,152
12,TRUE,240613,65557,"1.3482630N",37.1969856,1160,0,152
13,TRUE,240613,65558,"1.3482638N",37.1969851,1160,0,152
14,TRUE,240613,65559,"1.3482648N",37.1969846,1160,0,152
15,TRUE,240613,65609,"1.3482575N",37.1969845,1159,0,152
16,TRUE,240613,65619,"1.3482605N",37.196985,1159,0,152
17,TRUE,240613,65629,"1.3482640N",37.1969826,1159,0,152
18,TRUE,240613,65639,"1.3482640N",37.196987,1158,0,152
19,TRUE,240613,65649,"1.3482663N",37.196988,1158,0,152
20,TRUE,240613,65659,"1.3482670N",37.1969955,1158,0,152
21,TRUE,240613,65709,"1.3482670N",37.1969976,1158,0,152
22,TRUE,240613,65719,"1.3482658N",37.1969966,1158,0,152
23,TRUE,240613,65729,"1.3482663N",37.1969956,1158,0,152
24,TRUE,240613,65739,"1.3482663N",37.1969956,1159,0,152
25,TRUE,240613,65749,"1.3482660N",37.1969946,1159,0,152
26,TRUE,240613,65759,"1.3482658N",37.196994,1159,0,152
27,TRUE,240613,65809,"1.3482663N",37.1969938,1159,0,152
28,TRUE,240613,65819,"1.3482668N",37.1969936,1159,0,152
29,TRUE,240613,65829,"1.3482675N",37.1969936,1159,0,152
30,TRUE,240613,65839,"1.3482680N",37.1969936,1159,0,152
31,TRUE,240613,65849,"1.3482688N",37.1969938,1159,0,152
32,TRUE,240613,65859,"1.3482696N",37.1969935,1159,0,152
33,TRUE,240613,65909,"1.3482698N",37.196993,1159,0,152
34,TRUE,240613,65919,"1.3482701N",37.1969925,1160,0,152
35,TRUE,240613,65929,"1.3482705N",37.196992,1160,0,152
36,TRUE,240613,65939,"1.3482708N",37.1969918,1160,0,152
37,TRUE,240613,65949,"1.3482706N",37.1969916,1160,0,152
38,TRUE,240613,65959,"1.3482710N",37.1969915,1160,0,152
39,TRUE,240613,70009,"1.3482708N",37.1969916,1160,0,152
40,TRUE,240613,70019,"1.3482710N",37.1969918,1160,0,152
41,TRUE,240613,70029,"1.3482718N",37.1969918,1160,0,152
42,TRUE,240613,70039,"1.3482721N",37.1969921,1160,0,152
43,TRUE,240613,70049,"1.3482726N",37.1969923,1160,0,152
44,TRUE,240613,70059,"1.3482740N",37.1969913,1159,0,152
45,TRUE,240613,70109,"1.3482738N",37.1969901,1159,0,152
46,TRUE,240613,70119,"1.3482740N",37.1969891,1159,0,152
47,TRUE,240613,70129,"1.3482735N",37.1969885,1159,0,152
48,TRUE,240613,70139,"1.3482736N",37.1969878,1159,0,152
49,TRUE,240613,70149,"1.3482735N",37.1969876,1159,0,152
50,TRUE,240613,70159,"1.3482728N",37.1969875,1159,0,152
51,TRUE,240613,70209,"1.3482726N",37.196987,1159,0,152
52,TRUE,240613,70219,"1.3482713N",37.1969853,1159,0,152
53,TRUE,240613,70229,"1.3482700N",37.1969845,1159,0,152
54,TRUE,240613,70239,"1.3482688N",37.1969845,1159,0,152
55,TRUE,240613,70249,"1.3482658N",37.196982,1160,1.8,152
56,TRUE,240613,70259,"1.3482526N",37.1969808,1161,0,152
57,TRUE,240613,70309,"1.3482503N",37.1969816,1161,0,152
58,TRUE,240613,70319,"1.3482490N",37.1969825,1161,0,152
59,TRUE,240613,70329,"1.3482480N",37.1969826,1161,0,152
60,TRUE,240613,70339,"1.3482476N",37.1969831,1161,0,152
61,TRUE,240613,70349,"1.3482478N",37.1969836,1161,0,152
62,TRUE,240613,70359,"1.3482476N",37.1969835,1161,0,152
63,TRUE,240613,70409,"1.3482481N",37.196983,1161,0,152
64,TRUE,240613,70419,"1.3482498N",37.196984,1161,0,152
65,TRUE,240613,70429,"1.3482493N",37.1969853,1161,0,152
66,TRUE,240613,70439,"1.3482481N",37.196986,1161,0,152
67,TRUE,240613,70449,"1.3482438N",37.196985,1161,0,152
68,TRUE,240613,70459,"1.3482426N",37.1969848,1161,0,152
