"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240425,105344,"0.9363633N",36.70198,1823,0.8,0
2,"T",240425,105354,"0.9363475N",36.7019965,1817,0,0
3,"T",240425,105355,"0.9363456N",36.7019953,1817,0,0
4,"T",240425,105356,"0.9363438N",36.7019951,1817,0,0
5,"T",240425,105357,"0.9363425N",36.701995,1817,0,0
6,"T",240425,105358,"0.9363413N",36.701995,1817,0,0
7,"T",240425,105359,"0.9363403N",36.7019951,1817,0,0
8,"T",240425,105409,"0.9363650N",36.7019778,1814,2.2,0
9,"T",240425,105419,"0.9363841N",36.7019655,1811,0,0
10,"T",240425,105429,"0.9363950N",36.7019616,1810,0,0
11,"T",240425,105439,"0.9364048N",36.7019513,1809,0,0
12,"T",240425,105449,"0.9364048N",36.701948,1810,0,0
13,"T",240425,105459,"0.9364196N",36.7019561,1809,0,0
14,"T",240425,105509,"0.9365176N",36.701903,1786,0,153
15,"T",240425,105519,"0.9365380N",36.7018928,1778,0,153
16,"T",240425,105529,"0.9365546N",36.7018875,1770,0,153
17,"T",240425,105539,"0.9365793N",36.70188,1766,0,153
18,"T",240425,105549,"0.9366020N",36.7018703,1769,0,153
19,"T",240425,105559,"0.9366050N",36.701865,1771,0,153
20,"T",240425,105609,"0.9366021N",36.7018686,1772,0,153
21,"T",240425,105619,"0.9366035N",36.7018785,1772,0,153
22,"T",240425,105629,"0.9365995N",36.7018883,1776,0,153
23,"T",240425,105639,"0.9365626N",36.701906,1779,0,153
24,"T",240425,105649,"0.9365138N",36.701924,1783,0,153
25,"T",240425,105659,"0.9364761N",36.7019343,1788,0,153
26,"T",240425,105709,"0.9364681N",36.7019396,1790,0,153
27,"T",240425,105719,"0.9364670N",36.7019468,1791,0,153
28,"T",240425,105729,"0.9364665N",36.7019528,1791,0,153
29,"T",240425,105739,"0.9364673N",36.7019555,1792,0,153
30,"T",240425,105749,"0.9364671N",36.7019588,1792,0,153
31,"T",240425,105759,"0.9364670N",36.7019608,1792,0,153
32,"T",240425,105809,"0.9364665N",36.7019626,1793,0,153
33,"T",240425,105819,"0.9364670N",36.7019643,1793,0,153
34,"T",240425,105829,"0.9364666N",36.7019645,1793,0,153
35,"T",240425,105839,"0.9364660N",36.7019688,1793,0,153
36,"T",240425,105849,"0.9364645N",36.7019685,1793,0,153
37,"T",240425,105859,"0.9364636N",36.7019666,1793,0,153
38,"T",240425,105909,"0.9363815N",36.7019383,1793,5.2,200
39,"T",240425,105919,"0.9363131N",36.7019416,1793,0,142
