"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240608,94134,"1.2890933N",36.8973393,1263,1.5,0
2,"T",240608,94144,"1.2890943N",36.8973725,1263,2.2,144
3,"T",240608,94154,"1.2890925N",36.8973976,1262,0,144
4,"T",240608,94155,"1.2890925N",36.8973981,1262,0,144
5,"T",240608,94156,"1.2890926N",36.8973986,1262,0,144
6,"T",240608,94157,"1.2890928N",36.8973988,1262,0,144
7,"T",240608,94158,"1.2890930N",36.8973991,1262,0,144
8,"T",240608,94159,"1.2890930N",36.897399,1262,0,144
9,"T",240608,94209,"1.2890900N",36.897406,1261,0,144
10,"T",240608,94219,"1.2890905N",36.8974093,1262,0,144
11,"T",240608,94229,"1.2890893N",36.8974191,1260,0,144
12,"T",240608,94239,"1.2891713N",36.8974103,1305,0,1
13,"T",240608,94249,"1.2891776N",36.8974105,1309,0,1
14,"T",240608,94259,"1.2891581N",36.8973893,1310,0,1
15,"T",240608,94309,"1.2891403N",36.8973833,1309,0,1
16,"T",240608,94319,"1.2891460N",36.897391,1307,0,1
17,"T",240608,94329,"1.2891528N",36.8973951,1303,0,1
18,"T",240608,94339,"1.2891553N",36.8974025,1299,0,1
19,"T",240608,94349,"1.2891645N",36.8974108,1295,0,1
20,"T",240608,94359,"1.2891706N",36.8974225,1290,0,1
21,"T",240608,94409,"1.2891648N",36.8974178,1285,1.7,1
22,"T",240608,94419,"1.2891598N",36.8974113,1282,1.5,1
23,"T",240608,94429,"1.2891503N",36.8974058,1279,0,1
24,"T",240608,94439,"1.2891400N",36.897394,1276,1.9,1
25,"T",240608,94449,"1.2891901N",36.8972865,1271,5.8,319
26,"T",240608,94459,"1.2892948N",36.8973073,1268,0,57
27,"T",240608,94509,"1.2892798N",36.8973058,1265,0,224
28,"T",240608,94519,"1.2892766N",36.8973058,1265,0,224
29,"T",240608,94529,"1.2892773N",36.8973063,1264,0,224
30,"T",240608,94539,"1.2892796N",36.8973071,1264,0,224
31,"T",240608,94549,"1.2891183N",36.8973071,1261,4.7,141
