"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240520,93010,"1.6405151N",37.383756,643,0.3,0
2,TRUE,240520,93020,"1.6404925N",37.3837543,643,1.9,0
3,TRUE,240520,93030,"1.6404801N",37.3837613,644,0,104
4,TRUE,240520,93040,"1.6404876N",37.3837535,644,0,104
5,TRUE,240520,93050,"1.6404921N",37.3837518,645,0,104
6,TRUE,240520,93051,"1.6404923N",37.3837515,645,0,104
7,TRUE,240520,93052,"1.6404921N",37.3837515,645,0,104
8,TRUE,240520,93053,"1.6404921N",37.3837515,645,0,104
9,TRUE,240520,93054,"1.6404926N",37.3837503,646,0.4,104
10,TRUE,240520,93055,"1.6404943N",37.3837488,646,1.2,104
11,TRUE,240520,93056,"1.6404945N",37.3837486,647,0,104
12,TRUE,240520,93057,"1.6404945N",37.3837478,647,0,104
13,TRUE,240520,93058,"1.6404945N",37.3837475,646,0,104
14,TRUE,240520,93059,"1.6404943N",37.3837475,647,0,104
15,TRUE,240520,93109,"1.6404931N",37.3837471,647,0,104
16,TRUE,240520,93119,"1.6404923N",37.383742,646,0,104
17,TRUE,240520,93129,"1.6404920N",37.3837413,647,0,104
18,TRUE,240520,93139,"1.6404865N",37.3838078,649,3.4,84
19,TRUE,240520,93149,"1.6405523N",37.3838023,648,2.7,84
20,TRUE,240520,93159,"1.6405736N",37.3837945,648,0,84
21,TRUE,240520,93209,"1.6406043N",37.3837965,647,2.7,84
22,TRUE,240520,93219,"1.6406350N",37.3838073,647,0,84
23,TRUE,240520,93229,"1.6406346N",37.38381,647,0,84
24,TRUE,240520,93239,"1.6407188N",37.3838466,631,0,10
25,TRUE,240520,93249,"1.6407476N",37.3839246,618,0,10
26,TRUE,240520,93259,"1.6407400N",37.3839191,610,0,10
27,TRUE,240520,93309,"1.6406983N",37.3838921,610,0,10
28,TRUE,240520,93319,"1.6406520N",37.3838645,612,0,10
29,TRUE,240520,93329,"1.6406355N",37.3838343,615,0,10
30,TRUE,240520,93339,"1.6406331N",37.383809,619,0,10
31,TRUE,240520,93349,"1.6406381N",37.3837956,625,0,10
32,TRUE,240520,93359,"1.6406401N",37.3837945,629,0,10
33,TRUE,240520,93409,"1.6406410N",37.383794,632,0,10
34,TRUE,240520,93419,"1.6406423N",37.3837958,633,0,10
35,TRUE,240520,93429,"1.6406403N",37.3837968,635,0,10
36,TRUE,240520,93439,"1.6406311N",37.3838096,637,0,58
37,TRUE,240520,93449,"1.6406195N",37.383804,637,0,58
38,TRUE,240520,93459,"1.6406145N",37.383803,638,0,58
