"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240521,65610,"1.6463523N",37.3841971,643,1,0
2,TRUE,240521,65620,"1.6463533N",37.3841886,645,0,0
3,TRUE,240521,65630,"1.6463500N",37.384183,646,1.8,0
4,TRUE,240521,65640,"1.6463493N",37.384181,647,1.7,0
5,TRUE,240521,65650,"1.6463541N",37.3841845,648,0,0
6,TRUE,240521,65651,"1.6463546N",37.3841848,648,0,0
7,TRUE,240521,65652,"1.6463548N",37.3841851,648,0,0
8,TRUE,240521,65653,"1.6463550N",37.3841851,648,0,0
9,TRUE,240521,65654,"1.6463551N",37.3841851,648,0,0
10,TRUE,240521,65655,"1.6463553N",37.3841853,648,0,0
11,TRUE,240521,65656,"1.6463548N",37.3841846,648,0,0
12,TRUE,240521,65657,"1.6463545N",37.384184,648,0,0
13,TRUE,240521,65658,"1.6463541N",37.3841835,648,0,0
14,TRUE,240521,65659,"1.6463541N",37.3841833,648,0,0
15,TRUE,240521,65709,"1.6463538N",37.3841795,649,0,0
16,TRUE,240521,65719,"1.6463505N",37.3841785,649,0,0
17,TRUE,240521,65729,"1.6463498N",37.384173,649,0,0
18,TRUE,240521,65739,"1.6463630N",37.3841413,654,2.5,314
19,TRUE,240521,65749,"1.6463681N",37.3841413,655,0,306
20,TRUE,240521,65759,"1.6463693N",37.3841456,654,0,306
21,TRUE,240521,65809,"1.6463698N",37.3841455,654,0,306
22,TRUE,240521,65819,"1.6463695N",37.3841495,655,0,306
23,TRUE,240521,65829,"1.6463718N",37.3841506,655,0,306
24,TRUE,240521,65839,"1.6463721N",37.3841511,655,0,306
25,TRUE,240521,65849,"1.6463725N",37.3841515,655,0,306
26,TRUE,240521,65859,"1.6463718N",37.3841511,655,0,306
27,TRUE,240521,65909,"1.6463713N",37.3841506,655,0,306
28,TRUE,240521,65919,"1.6463706N",37.3841493,655,0,306
29,TRUE,240521,65929,"1.6463698N",37.3841491,655,0,306
30,TRUE,240521,65939,"1.6463680N",37.3841495,655,0,306
31,TRUE,240521,65949,"1.6463661N",37.3841486,655,0,306
32,TRUE,240521,65959,"1.6463650N",37.3841476,655,0,306
33,TRUE,240521,70009,"1.6465303N",37.3843211,641,0,43
34,TRUE,240521,70019,"1.6465990N",37.3843345,627,0,43
35,TRUE,240521,70029,"1.6466126N",37.3842953,625,0,43
36,TRUE,240521,70039,"1.6465996N",37.38428,625,0,43
37,TRUE,240521,70049,"1.6465826N",37.3842686,627,0,43
38,TRUE,240521,70059,"1.6465906N",37.3842801,628,2.1,44
39,TRUE,240521,70109,"1.6465453N",37.384264,631,0,44
40,TRUE,240521,70119,"1.6464966N",37.3842033,639,1.6,44
41,TRUE,240521,70129,"1.6464733N",37.3841963,646,0,44
42,TRUE,240521,70139,"1.6464683N",37.3841995,650,0,44
43,TRUE,240521,70149,"1.6464670N",37.3841986,652,0,44
44,TRUE,240521,70159,"1.6464675N",37.3841981,652,0,44
45,TRUE,240521,70209,"1.6464668N",37.3841988,653,0,44
46,TRUE,240521,70219,"1.6464668N",37.3841993,653,0,44
47,TRUE,240521,70229,"1.6464660N",37.3841996,653,0,44
48,TRUE,240521,70239,"1.6464648N",37.3841996,653,0,44
49,TRUE,240521,70249,"1.6464636N",37.3841998,653,0,44
50,TRUE,240521,70259,"1.6464620N",37.3841993,653,0,44
51,TRUE,240521,70309,"1.6464601N",37.3841993,653,0,44
52,TRUE,240521,70319,"1.6464595N",37.3841985,653,0,44
53,TRUE,240521,70329,"1.6464585N",37.384198,653,0,44
54,TRUE,240521,70339,"1.6464568N",37.384198,653,0,44
55,TRUE,240521,70349,"1.6464556N",37.3841971,653,0,44
56,TRUE,240521,70359,"1.6464550N",37.3841965,653,0,44
57,TRUE,240521,70409,"1.6464543N",37.3841955,653,0,44
58,TRUE,240521,70419,"1.6464538N",37.3841945,653,0,44
59,TRUE,240521,70429,"1.6464531N",37.3841945,653,0,44
60,TRUE,240521,70439,"1.6464525N",37.3841948,653,0,44
61,TRUE,240521,70449,"1.6464521N",37.3841945,653,0,44
62,TRUE,240521,70459,"1.6464525N",37.3841946,653,0,44
63,TRUE,240521,70509,"1.6464576N",37.384197,653,0,44
64,TRUE,240521,70519,"1.6464590N",37.3841981,653,0,44
65,TRUE,240521,70529,"1.6464595N",37.3841978,653,0,44
66,TRUE,240521,70539,"1.6464598N",37.3841975,653,0,44
67,TRUE,240521,70549,"1.6464576N",37.3842028,653,0,44
68,TRUE,240521,70559,"1.6464555N",37.3842045,653,0,44
69,TRUE,240521,70609,"1.6464545N",37.3842048,653,0,44
70,TRUE,240521,70619,"1.6464541N",37.384205,653,0,44
71,TRUE,240521,70629,"1.6464533N",37.3842048,653,0,44
72,TRUE,240521,70639,"1.6464526N",37.3842046,653,0,44
73,TRUE,240521,70649,"1.6464528N",37.3842043,653,0,44
74,TRUE,240521,70659,"1.6464531N",37.3842043,653,0,44
75,TRUE,240521,70709,"1.6464536N",37.3842048,653,0,44
76,TRUE,240521,70719,"1.6464526N",37.3842036,653,0,44
77,TRUE,240521,70729,"1.6464515N",37.3842023,653,0,44
78,TRUE,240521,70739,"1.6464503N",37.3842018,654,0,44
79,TRUE,240521,70749,"1.6464496N",37.3842011,654,0,44
80,TRUE,240521,70759,"1.6464491N",37.384201,654,0,44
81,TRUE,240521,70809,"1.6464491N",37.3842001,654,0,44
82,TRUE,240521,70819,"1.6464486N",37.3841988,654,0,44
83,TRUE,240521,70829,"1.6464526N",37.3841971,654,0,44
84,TRUE,240521,70839,"1.6464516N",37.3841973,654,0,44
85,TRUE,240521,70849,"1.6464488N",37.3842005,654,1.7,44
86,TRUE,240521,70859,"1.6464445N",37.3842038,654,0,44
87,TRUE,240521,70909,"1.6464438N",37.3842038,653,0,44
88,TRUE,240521,70919,"1.6464430N",37.3842036,653,0,44
89,TRUE,240521,70929,"1.6464425N",37.3842038,653,0,44
90,TRUE,240521,70939,"1.6464418N",37.3842031,653,0,44
91,TRUE,240521,70949,"1.6464413N",37.384203,653,0,44
92,TRUE,240521,70959,"1.6464403N",37.3842025,653,0,44
93,TRUE,240521,71009,"1.6464395N",37.3842015,653,0,44
94,TRUE,240521,71019,"1.6464383N",37.3842011,653,0,44
95,TRUE,240521,71029,"1.6464373N",37.3842011,653,0,44
96,TRUE,240521,71039,"1.6464371N",37.384202,653,0,44
97,TRUE,240521,71049,"1.6464375N",37.384202,653,0,44
98,TRUE,240521,71059,"1.6464375N",37.3842016,653,0,44
99,TRUE,240521,71109,"1.6464378N",37.3842015,653,0,44
100,TRUE,240521,71119,"1.6464381N",37.3842008,653,0,44
101,TRUE,240521,71129,"1.6464383N",37.3842008,653,0,44
102,TRUE,240521,71139,"1.6464386N",37.3842005,653,0,44
103,TRUE,240521,71149,"1.6464390N",37.3842006,653,0,44
104,TRUE,240521,71159,"1.6464391N",37.3842003,653,0,44
105,TRUE,240521,71209,"1.6464390N",37.3842003,653,0,44
106,TRUE,240521,71219,"1.6464390N",37.3842006,653,0,44
107,TRUE,240521,71229,"1.6464401N",37.3842011,653,0,44
108,TRUE,240521,71239,"1.6464405N",37.3842016,653,0,44
109,TRUE,240521,71249,"1.6464401N",37.3842025,653,0,44
110,TRUE,240521,71259,"1.6464386N",37.3842026,653,0,44
111,TRUE,240521,71309,"1.6464375N",37.3842025,653,0,44
112,TRUE,240521,71319,"1.6464370N",37.384203,653,0,44
113,TRUE,240521,71329,"1.6464368N",37.3842035,653,0,44
114,TRUE,240521,71339,"1.6464363N",37.3842031,653,0,44
115,TRUE,240521,71349,"1.6464361N",37.3842028,653,0,44
116,TRUE,240521,71359,"1.6464361N",37.3842026,653,0,44
117,TRUE,240521,71409,"1.6464368N",37.3842028,654,0,44
118,TRUE,240521,71419,"1.6464373N",37.3842033,654,0,44
119,TRUE,240521,71429,"1.6464381N",37.3842033,654,0,44
120,TRUE,240521,71439,"1.6464291N",37.3842035,654,1.7,44
121,TRUE,240521,71449,"1.6464140N",37.3842113,654,3.2,44
122,TRUE,240521,71459,"1.6464155N",37.3842188,654,0,44
123,TRUE,240521,71509,"1.6464133N",37.3842201,654,0,44
124,TRUE,240521,71519,"1.6464108N",37.3842253,654,0,44
125,TRUE,240521,71529,"1.6464066N",37.384225,654,0,44
126,TRUE,240521,71539,"1.6464090N",37.3842235,654,0,44
127,TRUE,240521,71549,"1.6464038N",37.3842311,654,0,44
128,TRUE,240521,71559,"1.6464040N",37.384233,654,0,44
129,TRUE,240521,71609,"1.6464035N",37.3842343,654,0,44
130,TRUE,240521,71619,"1.6464013N",37.3842315,654,0,44
131,TRUE,240521,71629,"1.6464000N",37.3842315,654,0,44
132,TRUE,240521,71639,"1.6463993N",37.3842323,654,0,44
133,TRUE,240521,71649,"1.6463993N",37.3842335,654,0,44
134,TRUE,240521,71659,"1.6464011N",37.3842345,654,0,44
135,TRUE,240521,71709,"1.6463993N",37.3842388,654,0,44
136,TRUE,240521,71719,"1.6463995N",37.38424,654,0,44
137,TRUE,240521,71729,"1.6463983N",37.3842415,654,0,44
138,TRUE,240521,71739,"1.6463968N",37.3842428,654,0,44
139,TRUE,240521,71749,"1.6463950N",37.3842441,654,0,44
140,TRUE,240521,71759,"1.6463940N",37.3842453,654,0,44
141,TRUE,240521,71809,"1.6463936N",37.3842456,654,0,44
142,TRUE,240521,71819,"1.6464071N",37.3842563,654,0,44
143,TRUE,240521,71829,"1.6464328N",37.3842808,654,0,44
144,TRUE,240521,71839,"1.6464363N",37.3842841,654,0,44
145,TRUE,240521,71849,"1.6464375N",37.3842856,654,0,44
146,TRUE,240521,71859,"1.6464373N",37.3842881,654,0,44
147,TRUE,240521,71909,"1.6464383N",37.384288,654,0,44
148,TRUE,240521,71919,"1.6464503N",37.384256,654,0,44
149,TRUE,240521,71929,"1.6464645N",37.3842463,654,0,44
150,TRUE,240521,71939,"1.6464558N",37.384248,654,2.4,44
151,TRUE,240521,71949,"1.6464510N",37.3842535,654,0,44
152,TRUE,240521,71959,"1.6464521N",37.384253,654,0,44
153,TRUE,240521,72009,"1.6464525N",37.384252,654,0,44
154,TRUE,240521,72019,"1.6464530N",37.3842515,654,0,44
155,TRUE,240521,72029,"1.6464528N",37.384251,654,0,44
156,TRUE,240521,72039,"1.6464523N",37.3842501,654,0,44
157,TRUE,240521,72049,"1.6464520N",37.3842496,654,0,44
158,TRUE,240521,72059,"1.6464516N",37.3842495,654,0,44
159,TRUE,240521,72109,"1.6464511N",37.3842495,654,0,44
160,TRUE,240521,72119,"1.6464503N",37.3842496,654,0,44
161,TRUE,240521,72129,"1.6464500N",37.3842498,654,0,44
162,TRUE,240521,72139,"1.6464495N",37.3842501,654,0,44
163,TRUE,240521,72149,"1.6464495N",37.3842503,654,0,44
164,TRUE,240521,72159,"1.6464493N",37.3842508,654,0,44
165,TRUE,240521,72209,"1.6464495N",37.3842516,654,0,44
166,TRUE,240521,72219,"1.6464500N",37.3842523,654,0,44
167,TRUE,240521,72229,"1.6464500N",37.3842523,654,0,44
168,TRUE,240521,72239,"1.6464500N",37.3842523,654,0,44
169,TRUE,240521,72249,"1.6464500N",37.3842531,654,0,44
170,TRUE,240521,72259,"1.6464506N",37.3842536,654,0,44
171,TRUE,240521,72309,"1.6464513N",37.384254,654,0,44
172,TRUE,240521,72319,"1.6464515N",37.3842536,654,0,44
173,TRUE,240521,72329,"1.6464516N",37.3842538,655,0,44
174,TRUE,240521,72339,"1.6464515N",37.3842541,655,0,44
175,TRUE,240521,72349,"1.6464516N",37.3842538,655,0,44
176,TRUE,240521,72359,"1.6464521N",37.3842536,655,0,44
177,TRUE,240521,72409,"1.6464523N",37.3842536,654,0,44
178,TRUE,240521,72419,"1.6464525N",37.3842536,654,0,44
179,TRUE,240521,72429,"1.6464521N",37.3842541,655,0,44
180,TRUE,240521,72439,"1.6464521N",37.3842546,655,0,44
181,TRUE,240521,72449,"1.6464521N",37.3842545,655,0,44
182,TRUE,240521,72459,"1.6464521N",37.3842543,655,0,44
183,TRUE,240521,72509,"1.6464520N",37.3842541,655,0,44
184,TRUE,240521,72519,"1.6464521N",37.3842543,655,0,44
185,TRUE,240521,72529,"1.6464526N",37.3842536,654,0,44
186,TRUE,240521,72539,"1.6464526N",37.3842535,654,0,44
187,TRUE,240521,72549,"1.6464525N",37.3842533,654,0,44
188,TRUE,240521,72559,"1.6464621N",37.3842271,654,2.4,274
189,TRUE,240521,72609,"1.6464656N",37.3842236,654,0,274
190,TRUE,240521,72619,"1.6464416N",37.3842231,654,1.9,274
191,TRUE,240521,72629,"1.6464361N",37.3842271,654,0,274
192,TRUE,240521,72639,"1.6464133N",37.3842446,654,0,274
193,TRUE,240521,72649,"1.6464041N",37.384254,654,1.5,274
194,TRUE,240521,72659,"1.6463951N",37.3842511,654,0,274
195,TRUE,240521,72709,"1.6463941N",37.3842515,654,0,274
196,TRUE,240521,72719,"1.6463923N",37.3842523,655,0,274
197,TRUE,240521,72729,"1.6463910N",37.3842533,654,0,274
198,TRUE,240521,72739,"1.6463900N",37.384254,655,0,274
199,TRUE,240521,72749,"1.6463891N",37.384254,655,0,274
200,TRUE,240521,72759,"1.6463876N",37.3842543,654,0,274
201,TRUE,240521,72809,"1.6463883N",37.384259,654,0,274
202,TRUE,240521,72819,"1.6463878N",37.38426,654,0,274
203,TRUE,240521,72829,"1.6463866N",37.3842601,655,0,274
204,TRUE,240521,72839,"1.6463861N",37.3842606,654,0,274
205,TRUE,240521,72849,"1.6463860N",37.3842621,654,0,274
206,TRUE,240521,72859,"1.6463863N",37.3842635,654,0,274
207,TRUE,240521,72909,"1.6463868N",37.3842636,654,0,274
208,TRUE,240521,72919,"1.6463871N",37.384264,654,0,274
209,TRUE,240521,72929,"1.6463873N",37.3842646,654,0,274
210,TRUE,240521,72939,"1.6463870N",37.3842648,654,0,274
211,TRUE,240521,72949,"1.6463871N",37.384265,654,0,274
212,TRUE,240521,72959,"1.6463870N",37.3842643,654,0,274
213,TRUE,240521,73009,"1.6463865N",37.384264,654,0,274
214,TRUE,240521,73019,"1.6463858N",37.3842635,654,0,274
215,TRUE,240521,73029,"1.6463853N",37.3842636,654,0,274
216,TRUE,240521,73039,"1.6463850N",37.3842636,654,0,274
217,TRUE,240521,73049,"1.6463848N",37.3842633,654,0,274
218,TRUE,240521,73059,"1.6463848N",37.3842626,654,0,274
219,TRUE,240521,73109,"1.6463846N",37.3842625,654,0,274
220,TRUE,240521,73119,"1.6463848N",37.384262,654,0,274
221,TRUE,240521,73129,"1.6463851N",37.3842618,654,0,274
222,TRUE,240521,73139,"1.6463855N",37.3842621,654,0,274
223,TRUE,240521,73149,"1.6463851N",37.3842625,654,0,274
224,TRUE,240521,73159,"1.6463848N",37.3842621,654,0,274
225,TRUE,240521,73209,"1.6463843N",37.3842621,654,0,274
226,TRUE,240521,73219,"1.6463838N",37.3842621,654,0,274
227,TRUE,240521,73229,"1.6463833N",37.3842621,654,0,274
228,TRUE,240521,73239,"1.6463831N",37.384263,654,0,274
229,TRUE,240521,73249,"1.6463835N",37.384264,654,0,274
230,TRUE,240521,73259,"1.6463836N",37.384264,654,0,274
231,TRUE,240521,73309,"1.6463836N",37.3842643,654,0,274
232,TRUE,240521,73319,"1.6463843N",37.3842643,654,0,274
233,TRUE,240521,73329,"1.6463851N",37.3842645,654,0,274
234,TRUE,240521,73339,"1.6463855N",37.3842645,654,0,274
235,TRUE,240521,73349,"1.6463856N",37.3842646,654,0,274
236,TRUE,240521,73359,"1.6463860N",37.3842653,654,0,274
237,TRUE,240521,73409,"1.6463863N",37.3842661,654,0,274
238,TRUE,240521,73419,"1.6463865N",37.3842668,654,0,274
239,TRUE,240521,73429,"1.6463865N",37.384267,654,0,274
240,TRUE,240521,73439,"1.6463860N",37.384267,654,0,274
241,TRUE,240521,73449,"1.6463858N",37.3842671,654,0,274
242,TRUE,240521,73459,"1.6463858N",37.3842671,654,0,274
243,TRUE,240521,73509,"1.6463855N",37.384267,654,0,274
244,TRUE,240521,73519,"1.6463851N",37.3842671,654,0,274
245,TRUE,240521,73529,"1.6463850N",37.3842666,654,0,274
246,TRUE,240521,73539,"1.6463851N",37.384266,654,0,274
247,TRUE,240521,73549,"1.6463860N",37.3842655,654,0,274
248,TRUE,240521,73559,"1.6463863N",37.384265,654,0,274
249,TRUE,240521,73609,"1.6463865N",37.3842646,654,0,274
250,TRUE,240521,73619,"1.6463870N",37.3842641,654,0,274
251,TRUE,240521,73629,"1.6463875N",37.384264,654,0,274
252,TRUE,240521,73639,"1.6463880N",37.3842635,654,0,274
253,TRUE,240521,73649,"1.6463890N",37.3842631,654,0,274
254,TRUE,240521,73659,"1.6463893N",37.384263,654,0,274
255,TRUE,240521,73709,"1.6463896N",37.384263,654,0,274
256,TRUE,240521,73719,"1.6463900N",37.384263,654,0,274
257,TRUE,240521,73729,"1.6463901N",37.3842626,654,0,274
258,TRUE,240521,73739,"1.6463900N",37.3842623,654,0,274
259,TRUE,240521,73749,"1.6463901N",37.3842623,654,0,274
260,TRUE,240521,73759,"1.6463901N",37.3842628,654,0,274
261,TRUE,240521,73809,"1.6463903N",37.3842628,654,0,274
262,TRUE,240521,73819,"1.6463906N",37.3842628,654,0,274
263,TRUE,240521,73829,"1.6463913N",37.3842626,654,0,274
264,TRUE,240521,73839,"1.6463910N",37.3842623,654,0,274
265,TRUE,240521,73849,"1.6463906N",37.384262,654,0,274
266,TRUE,240521,73859,"1.6463910N",37.384262,654,0,274
267,TRUE,240521,73909,"1.6463910N",37.384262,654,0,274
268,TRUE,240521,73919,"1.6463901N",37.3842611,654,0,274
269,TRUE,240521,73929,"1.6463893N",37.384261,654,0,274
270,TRUE,240521,73939,"1.6463883N",37.3842615,654,0,274
271,TRUE,240521,73949,"1.6463873N",37.3842621,654,0,274
272,TRUE,240521,73959,"1.6463870N",37.3842625,654,0,274
273,TRUE,240521,74009,"1.6463871N",37.3842631,654,0,274
274,TRUE,240521,74019,"1.6463880N",37.3842638,654,0,274
275,TRUE,240521,74029,"1.6463881N",37.384264,654,0,274
276,TRUE,240521,74039,"1.6463876N",37.3842643,654,0,274
277,TRUE,240521,74049,"1.6463873N",37.384264,654,0,274
278,TRUE,240521,74059,"1.6463878N",37.3842635,654,0,274
279,TRUE,240521,74109,"1.6463886N",37.3842635,654,0,274
280,TRUE,240521,74119,"1.6463891N",37.3842635,654,0,274
281,TRUE,240521,74129,"1.6464010N",37.3842598,654,0,274
282,TRUE,240521,74139,"1.6464045N",37.3842628,654,2.4,274
283,TRUE,240521,74149,"1.6463935N",37.3842525,654,0,274
284,TRUE,240521,74159,"1.6463931N",37.3842516,654,0,274
285,TRUE,240521,74209,"1.6463946N",37.3842511,654,0,274
286,TRUE,240521,74219,"1.6463948N",37.384251,654,0,274
287,TRUE,240521,74229,"1.6463946N",37.384251,654,0,274
288,TRUE,240521,74239,"1.6463950N",37.3842508,654,0,274
289,TRUE,240521,74249,"1.6463960N",37.3842506,654,0,274
290,TRUE,240521,74259,"1.6463936N",37.384252,654,0,274
291,TRUE,240521,74309,"1.6463923N",37.3842516,654,0,274
292,TRUE,240521,74319,"1.6463920N",37.3842515,654,0,274
293,TRUE,240521,74329,"1.6463920N",37.384251,654,0,274
294,TRUE,240521,74339,"1.6463921N",37.3842503,654,0,274
295,TRUE,240521,74349,"1.6463921N",37.3842501,654,0,274
296,TRUE,240521,74359,"1.6463921N",37.3842495,654,0,274
297,TRUE,240521,74409,"1.6463926N",37.384248,654,0,274
298,TRUE,240521,74419,"1.6463933N",37.3842475,654,0,274
299,TRUE,240521,74429,"1.6463933N",37.3842476,654,0,274
300,TRUE,240521,74439,"1.6463943N",37.3842466,654,0,274
301,TRUE,240521,74449,"1.6463950N",37.3842453,654,0,274
302,TRUE,240521,74459,"1.6463953N",37.3842445,654,0,274
303,TRUE,240521,74509,"1.6463958N",37.3842436,654,0,274
304,TRUE,240521,74519,"1.6463958N",37.3842431,654,0,274
305,TRUE,240521,74529,"1.6463955N",37.3842425,654,0,274
306,TRUE,240521,74539,"1.6463955N",37.3842416,654,0,274
307,TRUE,240521,74549,"1.6463953N",37.3842413,654,0,274
308,TRUE,240521,74559,"1.6463955N",37.3842408,654,0,274
309,TRUE,240521,74609,"1.6463955N",37.3842401,654,0,274
310,TRUE,240521,74619,"1.6463961N",37.3842395,654,0,274
311,TRUE,240521,74629,"1.6463966N",37.3842396,654,0,274
312,TRUE,240521,74639,"1.6463971N",37.3842403,654,0,274
313,TRUE,240521,74649,"1.6463978N",37.3842403,654,0,274
314,TRUE,240521,74659,"1.6463981N",37.38424,654,0,274
315,TRUE,240521,74709,"1.6463986N",37.3842396,654,0,274
316,TRUE,240521,74719,"1.6463990N",37.3842396,654,0,274
317,TRUE,240521,74729,"1.6463988N",37.3842398,654,0,274
318,TRUE,240521,74739,"1.6463988N",37.3842393,654,0,274
319,TRUE,240521,74749,"1.6463993N",37.3842388,654,0,274
320,TRUE,240521,74759,"1.6463996N",37.3842388,654,0,274
321,TRUE,240521,74809,"1.6463990N",37.3842385,654,0,274
322,TRUE,240521,74819,"1.6463988N",37.3842386,654,0,274
323,TRUE,240521,74829,"1.6463993N",37.3842386,654,0,274
324,TRUE,240521,74839,"1.6463995N",37.3842376,654,0,274
325,TRUE,240521,74849,"1.6463995N",37.3842366,654,0,274
326,TRUE,240521,74859,"1.6463998N",37.3842358,654,0,274
327,TRUE,240521,74909,"1.6463998N",37.3842351,654,0,274
328,TRUE,240521,74919,"1.6464000N",37.3842348,654,0,274
329,TRUE,240521,74929,"1.6464001N",37.384235,654,0,274
330,TRUE,240521,74939,"1.6464000N",37.3842353,654,0,274
331,TRUE,240521,74949,"1.6463998N",37.3842358,654,0,274
332,TRUE,240521,74959,"1.6464000N",37.384236,654,0,274
333,TRUE,240521,75009,"1.6464005N",37.3842361,654,0,274
334,TRUE,240521,75019,"1.6464013N",37.384237,654,0,274
335,TRUE,240521,75029,"1.6464021N",37.3842385,654,0,274
336,TRUE,240521,75039,"1.6463975N",37.3842348,654,0,274
337,TRUE,240521,75049,"1.6463993N",37.3842355,654,0,274
338,TRUE,240521,75059,"1.6464006N",37.3842358,654,0,274
339,TRUE,240521,75109,"1.6464010N",37.3842346,654,0,274
340,TRUE,240521,75119,"1.6464010N",37.3842338,654,0,274
341,TRUE,240521,75129,"1.6464008N",37.3842328,654,0,274
342,TRUE,240521,75139,"1.6464005N",37.3842323,654,0,274
343,TRUE,240521,75149,"1.6464001N",37.384232,653,0,274
344,TRUE,240521,75159,"1.6463996N",37.384232,653,0,274
345,TRUE,240521,75209,"1.6463996N",37.3842321,653,0,274
346,TRUE,240521,75219,"1.6463993N",37.384232,653,0,274
347,TRUE,240521,75229,"1.6463991N",37.384232,653,0,274
348,TRUE,240521,75239,"1.6463990N",37.3842318,653,0,274
349,TRUE,240521,75249,"1.6463990N",37.384232,653,0,274
350,TRUE,240521,75259,"1.6463993N",37.384232,653,0,274
351,TRUE,240521,75309,"1.6463990N",37.384232,653,0,274
352,TRUE,240521,75319,"1.6463991N",37.3842318,653,0,274
353,TRUE,240521,75329,"1.6463995N",37.3842316,653,0,274
354,TRUE,240521,75339,"1.6463991N",37.3842315,653,0,274
355,TRUE,240521,75349,"1.6463996N",37.3842311,653,0,274
356,TRUE,240521,75359,"1.6463998N",37.3842311,653,0,274
357,TRUE,240521,75409,"1.6463993N",37.3842311,653,0,274
358,TRUE,240521,75419,"1.6463991N",37.3842308,653,0,274
359,TRUE,240521,75429,"1.6463991N",37.3842306,653,0,274
360,TRUE,240521,75439,"1.6463993N",37.3842303,653,0,274
361,TRUE,240521,75449,"1.6463990N",37.3842305,653,0,274
362,TRUE,240521,75459,"1.6463988N",37.3842311,653,0,274
363,TRUE,240521,75509,"1.6463990N",37.384232,653,0,274
364,TRUE,240521,75519,"1.6463993N",37.384232,653,0,274
365,TRUE,240521,75529,"1.6463993N",37.384232,653,0,274
366,TRUE,240521,75539,"1.6463991N",37.384232,653,0,274
367,TRUE,240521,75549,"1.6463990N",37.3842315,653,0,274
368,TRUE,240521,75559,"1.6463995N",37.3842318,653,0,274
369,TRUE,240521,75609,"1.6464005N",37.3842321,654,0,274
370,TRUE,240521,75619,"1.6464011N",37.384233,654,0,274
371,TRUE,240521,75629,"1.6464015N",37.384233,654,0,274
372,TRUE,240521,75639,"1.6464011N",37.384233,654,0,274
373,TRUE,240521,75649,"1.6464005N",37.3842323,654,0,274
374,TRUE,240521,75659,"1.6464003N",37.384232,654,0,274
375,TRUE,240521,75709,"1.6463998N",37.3842318,654,0,274
376,TRUE,240521,75719,"1.6463991N",37.3842321,654,0,274
377,TRUE,240521,75729,"1.6463988N",37.3842323,654,0,274
378,TRUE,240521,75739,"1.6463983N",37.3842326,654,0,274
379,TRUE,240521,75749,"1.6463985N",37.3842325,654,0,274
380,TRUE,240521,75759,"1.6463985N",37.3842325,654,0,274
381,TRUE,240521,75809,"1.6463985N",37.384233,654,0,274
