"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240612,85510,"1.3193195N",37.20101,1282,0,0
2,"T",240612,85520,"1.3193118N",37.2010126,1283,0.9,0
3,"T",240612,85530,"1.3193106N",37.2010126,1283,0,0
4,"T",240612,85540,"1.3193113N",37.2010131,1284,0,0
5,"T",240612,85550,"1.3193136N",37.2010105,1284,0,0
6,"T",240612,85551,"1.3193136N",37.2010105,1283,0,0
7,"T",240612,85552,"1.3193138N",37.2010103,1283,0,0
8,"T",240612,85553,"1.3193138N",37.2010103,1283,0,0
9,"T",240612,85554,"1.3193138N",37.2010101,1283,0,0
10,"T",240612,85555,"1.3193138N",37.2010101,1283,0,0
11,"T",240612,85556,"1.3193140N",37.20101,1283,0,0
12,"T",240612,85557,"1.3193138N",37.2010098,1283,0,0
13,"T",240612,85558,"1.3193138N",37.2010098,1283,0,0
14,"T",240612,85559,"1.3193138N",37.2010096,1283,0,0
15,"T",240612,85609,"1.3193145N",37.201008,1283,0,0
16,"T",240612,85619,"1.3193148N",37.2010071,1283,0,0
17,"T",240612,85629,"1.3193151N",37.2010068,1283,0,0
18,"T",240612,85639,"1.3193161N",37.2010066,1283,0,0
19,"T",240612,85649,"1.3193168N",37.2010073,1283,0,0
20,"T",240612,85659,"1.3193171N",37.2010083,1283,0,0
21,"T",240612,85709,"1.3193166N",37.2010085,1283,0,0
22,"T",240612,85719,"1.3193158N",37.2010091,1283,0,0
23,"T",240612,85729,"1.3193146N",37.201012,1284,0,0
24,"T",240612,85739,"1.3193155N",37.2010116,1284,0,0
25,"T",240612,85749,"1.3193125N",37.2010143,1285,0,0
26,"T",240612,85759,"1.3193126N",37.2010088,1285,0,0
27,"T",240612,85809,"1.3193130N",37.2010091,1285,0,0
28,"T",240612,85819,"1.3193116N",37.2010098,1285,0,0
29,"T",240612,85829,"1.3193230N",37.2010135,1284,0,352
30,"T",240612,85839,"1.3193231N",37.201096,1288,3.4,42
31,"T",240612,85849,"1.3193306N",37.2011718,1288,2.6,75
32,"T",240612,85859,"1.3193060N",37.2011921,1288,0,75
33,"T",240612,85909,"1.3192975N",37.2011945,1288,0,75
34,"T",240612,85919,"1.3192933N",37.2011966,1287,0,75
35,"T",240612,85929,"1.3192836N",37.2011971,1288,0,75
36,"T",240612,85939,"1.3192826N",37.2011971,1288,0,75
37,"T",240612,85949,"1.3192825N",37.201198,1287,0,75
38,"T",240612,85959,"1.3192860N",37.2012028,1288,0,75
39,"T",240612,90009,"1.3192871N",37.2012021,1287,0,75
40,"T",240612,90019,"1.3192893N",37.2012033,1287,0,75
41,"T",240612,90029,"1.3192896N",37.201204,1287,0,75
42,"T",240612,90039,"1.3192890N",37.2012046,1287,0,75
43,"T",240612,90049,"1.3192886N",37.2012041,1287,0,75
44,"T",240612,90059,"1.3192886N",37.2012031,1287,0,75
45,"T",240612,90109,"1.3192893N",37.2012028,1287,0,75
46,"T",240612,90119,"1.3192906N",37.2012031,1287,0,75
47,"T",240612,90129,"1.3192913N",37.201204,1286,0,75
48,"T",240612,90139,"1.3193008N",37.2012163,1286,2.1,60
49,"T",240612,90149,"1.3193021N",37.2012115,1286,0,60
50,"T",240612,90159,"1.3193048N",37.2012113,1286,0,60
51,"T",240612,90209,"1.3193065N",37.2012145,1286,0,60
52,"T",240612,90219,"1.3193073N",37.2012143,1286,0,60
53,"T",240612,90229,"1.3193070N",37.2012141,1286,0,60
54,"T",240612,90239,"1.3194393N",37.2012148,1289,0,349
55,"T",240612,90249,"1.3194550N",37.2012156,1293,0,349
56,"T",240612,90259,"1.3194310N",37.2012121,1295,0,349
57,"T",240612,90309,"1.3194120N",37.2012113,1295,0,349
