"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,"T",240425,105346,"0.9363808N",36.7019845,1832,1,0
2,"T",240425,105356,"0.9363958N",36.701983,1827,0,0
3,"T",240425,105357,"0.9363955N",36.7019821,1827,0,0
4,"T",240425,105358,"0.9363950N",36.7019816,1827,0,0
5,"T",240425,105359,"0.9363948N",36.7019815,1826,0,0
6,"T",240425,105409,"0.9363903N",36.7019788,1825,0,0
7,"T",240425,105419,"0.9363913N",36.7019766,1824,0,0
8,"T",240425,105429,"0.9363945N",36.7019743,1822,0,0
9,"T",240425,105439,"0.9363981N",36.7019721,1820,0,0
10,"T",240425,105449,"0.9363960N",36.7019698,1819,0,0
11,"T",240425,105459,"0.9363985N",36.7019568,1818,0,0
12,"T",240425,105509,"0.9364161N",36.7020265,1823,0,72
13,"T",240425,105519,"0.9364286N",36.7020325,1822,0,72
14,"T",240425,105529,"0.9364308N",36.7020285,1821,0,72
15,"T",240425,105539,"0.9364371N",36.7020181,1820,0,72
16,"T",240425,105549,"0.9364406N",36.7020086,1819,0,72
17,"T",240425,105559,"0.9364436N",36.7020018,1818,0,72
18,"T",240425,105609,"0.9364471N",36.701998,1817,0,72
19,"T",240425,105619,"0.9364580N",36.7019988,1816,0,18
20,"T",240425,105629,"0.9364675N",36.701997,1815,0,18
21,"T",240425,105639,"0.9364658N",36.7019938,1815,0,18
22,"T",240425,105649,"0.9364705N",36.7019953,1814,0,18
23,"T",240425,105659,"0.9364711N",36.7019945,1814,0,18
24,"T",240425,105709,"0.9364740N",36.7019955,1813,0,18
25,"T",240425,105719,"0.9364755N",36.7019955,1812,0,18
26,"T",240425,105729,"0.9364811N",36.7019946,1813,0,18
27,"T",240425,105739,"0.9364745N",36.7019836,1812,0,18
28,"T",240425,105749,"0.9364700N",36.7019875,1811,0,18
29,"T",240425,105759,"0.9364646N",36.701988,1811,0,18
30,"T",240425,105809,"0.9364623N",36.7019898,1810,0,18
31,"T",240425,105819,"0.9364630N",36.7019841,1810,0,18
32,"T",240425,105829,"0.9364625N",36.7019845,1810,0,18
33,"T",240425,105839,"0.9364616N",36.7019891,1810,0,18
34,"T",240425,105849,"0.9364613N",36.7019883,1810,0,18
35,"T",240425,105859,"0.9364618N",36.7019875,1809,0,18
36,"T",240425,105909,"0.9363843N",36.7019688,1807,4.9,194
37,"T",240425,105919,"0.9363093N",36.7019691,1805,0,156
38,"T",240425,105929,"0.9363218N",36.7019533,1805,6,311
39,"T",240425,105939,"0.9364446N",36.7019525,1804,5.3,353
40,"T",240425,105949,"0.9364875N",36.7019468,1803,0,13
41,"T",240425,105959,"0.9364795N",36.7019438,1802,0,13
42,"T",240425,110009,"0.9364780N",36.701943,1802,0,13
43,"T",240425,110019,"0.9364796N",36.7019423,1802,0,13
44,"T",240425,110029,"0.9364750N",36.7019418,1802,0,13
45,"T",240425,110039,"0.9364738N",36.701944,1801,0,13
46,"T",240425,110049,"0.9364628N",36.7019488,1802,0,13
47,"T",240425,110059,"0.9364631N",36.7019523,1801,0,13
48,"T",240425,110109,"0.9364608N",36.701952,1802,0,13
49,"T",240425,110119,"0.9364606N",36.7019528,1802,0,13
50,"T",240425,110129,"0.9364626N",36.7019536,1802,0,13
51,"T",240425,110139,"0.9364626N",36.701955,1802,0,13
52,"T",240425,110149,"0.9364516N",36.7019616,1802,0,13
53,"T",240425,110159,"0.9364506N",36.7019623,1802,0,13
54,"T",240425,110209,"0.9364508N",36.7019623,1802,0,13
55,"T",240425,110219,"0.9364460N",36.7019333,1799,3.1,264
56,"T",240425,110229,"0.9364516N",36.7019313,1799,0,264
57,"T",240425,110239,"0.9364508N",36.7019301,1799,0,264
58,"T",240425,110249,"0.9364498N",36.7019296,1800,0,264
59,"T",240425,110259,"0.9364486N",36.7019295,1800,0,264
60,"T",240425,110309,"0.9364475N",36.7019298,1800,0,264
61,"T",240425,110319,"0.9364418N",36.7019285,1801,0,264
62,"T",240425,110329,"0.9364448N",36.7019298,1801,0,264
63,"T",240425,110339,"0.9364471N",36.7019291,1800,0,264
64,"T",240425,110349,"0.9364493N",36.7019308,1800,0,264
65,"T",240425,110359,"0.9364508N",36.7019313,1800,0,264
66,"T",240425,110409,"0.9364513N",36.7019311,1800,0,264
67,"T",240425,110419,"0.9364508N",36.7019303,1801,0,264
68,"T",240425,110429,"0.9364500N",36.7019295,1801,0,264
69,"T",240425,110439,"0.9364618N",36.7019208,1801,1.7,340
70,"T",240425,110449,"0.9364633N",36.7019186,1801,0,340
71,"T",240425,110459,"0.9364641N",36.7019171,1801,0,340
72,"T",240425,110509,"0.9364741N",36.7019123,1801,0,340
73,"T",240425,110519,"0.9364571N",36.7019185,1802,0,340
74,"T",240425,110529,"0.9364555N",36.7019203,1802,0,340
75,"T",240425,110539,"0.9364490N",36.7019205,1802,2.5,340
76,"T",240425,110549,"0.9364256N",36.7019388,1801,0,340
77,"T",240425,110559,"0.9364238N",36.7019413,1801,0,340
78,"T",240425,110609,"0.9364233N",36.7019438,1801,0,340
79,"T",240425,110619,"0.9364241N",36.701944,1801,0,340
80,"T",240425,110629,"0.9364253N",36.7019448,1801,0,340
81,"T",240425,110639,"0.9364258N",36.7019463,1801,0,340
82,"T",240425,110649,"0.9364285N",36.701956,1801,0,340
83,"T",240425,110659,"0.9364278N",36.7019585,1801,0,340
84,"T",240425,110709,"0.9364278N",36.7019611,1801,0,340
85,"T",240425,110719,"0.9364280N",36.7019623,1801,0,340
86,"T",240425,110729,"0.9364280N",36.7019623,1801,0,340
87,"T",240425,110739,"0.9364285N",36.7019621,1801,0,340
88,"T",240425,110749,"0.9364290N",36.701962,1801,0,340
89,"T",240425,110759,"0.9364301N",36.7019623,1801,0,340
90,"T",240425,110809,"0.9364313N",36.7019635,1801,0,340
91,"T",240425,110819,"0.9364318N",36.7019646,1801,0,340
92,"T",240425,110829,"0.9364318N",36.7019655,1801,0,340
93,"T",240425,110839,"0.9364320N",36.7019656,1801,0,340
94,"T",240425,110849,"0.9364321N",36.701966,1801,0,340
95,"T",240425,110859,"0.9364323N",36.7019665,1801,0,340
96,"T",240425,110909,"0.9364323N",36.7019661,1801,0,340
97,"T",240425,110919,"0.9364318N",36.7019665,1801,0,340
98,"T",240425,110929,"0.9364316N",36.7019673,1801,0,340
99,"T",240425,110939,"0.9364318N",36.7019676,1801,0,340
100,"T",240425,110949,"0.9364323N",36.7019673,1801,0,340
101,"T",240425,110959,"0.9364326N",36.7019668,1801,0,340
102,"T",240425,111009,"0.9364331N",36.701967,1801,0,340
103,"T",240425,111019,"0.9364328N",36.7019668,1801,0,340
104,"T",240425,111029,"0.9365655N",36.7020416,1801,11.1,81
105,"T",240425,111039,"0.9364400N",36.7026448,1799,28.7,114
106,"T",240425,111049,"0.9361991N",36.703237,1796,21.6,103
107,"T",240425,111059,"0.9360428N",36.7035286,1797,1.5,148
108,"T",240425,111109,"0.9360090N",36.7035008,1796,3.4,148
109,"T",240425,111119,"0.9360021N",36.7034896,1796,0,148
110,"T",240425,111129,"0.9359983N",36.7034885,1796,0,148
111,"T",240425,111139,"0.9359825N",36.7034621,1795,0,148
112,"T",240425,111149,"0.9359808N",36.7034606,1795,0,148
113,"T",240425,111159,"0.9359830N",36.703455,1795,0,148
114,"T",240425,111209,"0.9359843N",36.7034536,1795,0,148
115,"T",240425,111219,"0.9359838N",36.7034413,1794,2.7,148
116,"T",240425,111229,"0.9359540N",36.7033468,1795,10.7,158
117,"T",240425,111239,"0.9359730N",36.703505,1799,3.1,38
118,"T",240425,111249,"0.9359798N",36.7034843,1798,0,289
119,"T",240425,111259,"0.9359778N",36.7034855,1797,0,289
120,"T",240425,111309,"0.9359768N",36.7034848,1797,0,289
121,"T",240425,111319,"0.9360018N",36.7034811,1796,2.6,289
122,"T",240425,111329,"0.9360381N",36.7034471,1796,2,289
123,"T",240425,111339,"0.9360396N",36.7034445,1796,0,289
124,"T",240425,111349,"0.9360406N",36.7034443,1796,0,289
125,"T",240425,111359,"0.9360490N",36.703435,1796,4.3,331
126,"T",240425,111409,"0.9362026N",36.7034318,1797,15,348
127,"T",240425,111419,"0.9363306N",36.7033271,1798,5.1,273
128,"T",240425,111429,"0.9363128N",36.7032198,1798,4.9,158
129,"T",240425,111439,"0.9362620N",36.7031996,1797,4.4,201
130,"T",240425,111449,"0.9362276N",36.7032251,1798,0,98
131,"T",240425,111459,"0.9362108N",36.703238,1798,3.5,25
132,"T",240425,111509,"0.9362023N",36.7032438,1798,0,25
133,"T",240425,111519,"0.9362121N",36.7032393,1798,2.2,25
134,"T",240425,111529,"0.9362088N",36.7031898,1797,2.8,25
135,"T",240425,111539,"0.9361960N",36.703106,1797,6.2,275
136,"T",240425,111549,"0.9362098N",36.7030243,1797,3.3,274
137,"T",240425,111559,"0.9361800N",36.7029373,1796,3.7,228
138,"T",240425,111609,"0.9361550N",36.702873,1796,0,236
139,"T",240425,111619,"0.9362080N",36.7027635,1796,6.1,264
140,"T",240425,111629,"0.9361963N",36.7026691,1798,6.5,279
