"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240612,62118,"1.3476980N",37.1952133,1183,0.1,0
2,TRUE,240612,62128,"1.3476921N",37.1952101,1184,0,0
3,TRUE,240612,62138,"1.3476948N",37.1952086,1183,0,42
4,TRUE,240612,62148,"1.3476945N",37.1952095,1181,0,42
5,TRUE,240612,62158,"1.3476966N",37.1952081,1181,0,42
6,TRUE,240612,62159,"1.3476971N",37.1952081,1181,0,42
7,TRUE,240612,62209,"1.3477206N",37.195224,1180,0,42
8,TRUE,240612,62219,"1.3477178N",37.1952218,1177,2.8,107
9,TRUE,240612,62229,"1.3477140N",37.1952111,1179,0,107
10,TRUE,240612,62239,"1.3477256N",37.1952333,1179,0,107
11,TRUE,240612,62249,"1.3477283N",37.1952201,1177,3.2,280
12,TRUE,240612,62259,"1.3476926N",37.1952075,1176,1.7,280
13,TRUE,240612,62309,"1.3476160N",37.1952036,1178,0,280
14,TRUE,240612,62319,"1.3475781N",37.1951493,1177,1.1,221
15,TRUE,240612,62329,"1.3475728N",37.1951398,1177,0,221
16,TRUE,240612,62339,"1.3475715N",37.195138,1177,0,221
17,TRUE,240612,62349,"1.3475680N",37.1951388,1177,0,221
18,TRUE,240612,62359,"1.3475678N",37.1951381,1177,0,221
19,TRUE,240612,62409,"1.3475673N",37.1951365,1177,0,221
20,TRUE,240612,62419,"1.3475678N",37.195136,1177,0,221
21,TRUE,240612,62429,"1.3475880N",37.1951543,1177,0,129
22,TRUE,240612,62439,"1.3475895N",37.1951536,1177,0,129
23,TRUE,240612,62449,"1.3475863N",37.1951533,1178,0,129
24,TRUE,240612,62459,"1.3475846N",37.1951505,1178,0,129
25,TRUE,240612,62509,"1.3475723N",37.1951281,1179,0,225
26,TRUE,240612,62519,"1.3475830N",37.195123,1180,0,225
27,TRUE,240612,62529,"1.3475878N",37.1951246,1180,0,225
28,TRUE,240612,62539,"1.3475911N",37.1951231,1180,0,225
29,TRUE,240612,62549,"1.3475940N",37.1951216,1180,0,225
30,TRUE,240612,62559,"1.3475956N",37.1951201,1180,0,225
31,TRUE,240612,62609,"1.3475963N",37.1951193,1180,0,225
32,TRUE,240612,62619,"1.3475965N",37.1951181,1180,0,225
33,TRUE,240612,62629,"1.3475956N",37.1951176,1180,0,225
34,TRUE,240612,62639,"1.3475941N",37.1951195,1180,0,225
35,TRUE,240612,62649,"1.3475938N",37.1951333,1182,3.1,225
36,TRUE,240612,62659,"1.3475951N",37.1951205,1181,0,225
37,TRUE,240612,62709,"1.3475911N",37.1951181,1181,0,225
38,TRUE,240612,62719,"1.3475891N",37.1951156,1181,0,225
39,TRUE,240612,62729,"1.3475871N",37.195112,1181,0,225
40,TRUE,240612,62739,"1.3475856N",37.195109,1180,0,225
41,TRUE,240612,62749,"1.3475855N",37.1951081,1180,0,225
42,TRUE,240612,62759,"1.3475815N",37.1951083,1176,0,36
43,TRUE,240612,62809,"1.3475948N",37.1951148,1178,0,36
44,TRUE,240612,62819,"1.3475945N",37.1951136,1178,0,36
45,TRUE,240612,62829,"1.3475958N",37.1951141,1178,0,36
46,TRUE,240612,62839,"1.3476085N",37.195101,1180,7.1,316
47,TRUE,240612,62849,"1.3475998N",37.195096,1181,0,316
48,TRUE,240612,62859,"1.3475986N",37.1950931,1180,0,316
49,TRUE,240612,62909,"1.3475883N",37.1950953,1180,0,179
50,TRUE,240612,62919,"1.3475743N",37.1950926,1180,2.7,179
51,TRUE,240612,62929,"1.3475915N",37.1950583,1180,0,245
52,TRUE,240612,62939,"1.3475818N",37.1950576,1180,0,245
53,TRUE,240612,62949,"1.3475826N",37.1950428,1181,1.7,245
54,TRUE,240612,62959,"1.3475280N",37.195066,1187,3.9,133
55,TRUE,240612,63009,"1.3475265N",37.1950611,1185,0,133
56,TRUE,240612,63019,"1.3474853N",37.1950368,1186,3.4,205
57,TRUE,240612,63029,"1.3474323N",37.1950563,1186,0,170
58,TRUE,240612,63039,"1.3474568N",37.195047,1182,3,287
59,TRUE,240612,63049,"1.3474613N",37.1950425,1183,0,287
60,TRUE,240612,63059,"1.3474905N",37.1950351,1184,6.4,350
61,TRUE,240612,63109,"1.3475086N",37.1950253,1182,0,350
62,TRUE,240612,63119,"1.3475236N",37.1950108,1181,3.2,314
63,TRUE,240612,63129,"1.3475271N",37.1950066,1180,0,314
64,TRUE,240612,63139,"1.3475280N",37.1950031,1179,0,314
65,TRUE,240612,63149,"1.3475280N",37.1950041,1179,0,314
66,TRUE,240612,63159,"1.3475266N",37.1950053,1178,0,314
67,TRUE,240612,63209,"1.3475285N",37.1950138,1179,1.4,314
68,TRUE,240612,63219,"1.3475321N",37.195011,1178,0,327
69,TRUE,240612,63229,"1.3475300N",37.1950096,1177,0,327
70,TRUE,240612,63239,"1.3475271N",37.1950086,1177,0,327
71,TRUE,240612,63249,"1.3475275N",37.195004,1176,0,327
72,TRUE,240612,63259,"1.3475275N",37.1950011,1176,0,327
73,TRUE,240612,63309,"1.3475251N",37.1950001,1176,0,327
74,TRUE,240612,63319,"1.3475258N",37.1949961,1176,0,327
75,TRUE,240612,63329,"1.3475276N",37.1949905,1176,0,327
76,TRUE,240612,63339,"1.3475275N",37.1949871,1175,0,327
77,TRUE,240612,63349,"1.3475461N",37.1950021,1174,3.4,327
78,TRUE,240612,63359,"1.3475401N",37.1949961,1173,0,327
79,TRUE,240612,63409,"1.3475373N",37.1950038,1174,0,327
80,TRUE,240612,63419,"1.3475373N",37.195011,1174,0,327
81,TRUE,240612,63429,"1.3475293N",37.1950048,1175,0,327
82,TRUE,240612,63439,"1.3475296N",37.1950086,1175,0,327
83,TRUE,240612,63449,"1.3475298N",37.1950103,1176,0,327
84,TRUE,240612,63459,"1.3475313N",37.1950093,1176,0,327
85,TRUE,240612,63509,"1.3475316N",37.1950106,1176,0,327
86,TRUE,240612,63519,"1.3475348N",37.1950101,1176,0,327
87,TRUE,240612,63529,"1.3475350N",37.1950088,1176,0,327
88,TRUE,240612,63539,"1.3475353N",37.195007,1177,0,327
89,TRUE,240612,63549,"1.3475211N",37.194998,1176,3.9,182
90,TRUE,240612,63559,"1.3474631N",37.1950463,1180,3.3,126
91,TRUE,240612,63609,"1.3474475N",37.1950773,1181,0,126
92,TRUE,240612,63619,"1.3474313N",37.195109,1181,2.7,127
93,TRUE,240612,63629,"1.3474248N",37.1951695,1183,2.2,127
94,TRUE,240612,63639,"1.3474196N",37.19517,1183,0,127
95,TRUE,240612,63649,"1.3474163N",37.19517,1183,0,127
96,TRUE,240612,63659,"1.3474143N",37.195169,1183,0,127
97,TRUE,240612,63709,"1.3474116N",37.195168,1183,0,127
98,TRUE,240612,63719,"1.3474066N",37.1952138,1183,0,127
99,TRUE,240612,63729,"1.3473981N",37.195248,1185,4.3,217
100,TRUE,240612,63739,"1.3473896N",37.1952413,1185,0,217
101,TRUE,240612,63749,"1.3473825N",37.1952403,1184,0,217
102,TRUE,240612,63759,"1.3473778N",37.1952426,1184,0,217
103,TRUE,240612,63809,"1.3473765N",37.1952458,1184,0,217
104,TRUE,240612,63819,"1.3473733N",37.1952475,1184,0,217
105,TRUE,240612,63829,"1.3473715N",37.1952478,1184,0,217
106,TRUE,240612,63839,"1.3473693N",37.1952483,1183,0,217
107,TRUE,240612,63849,"1.3473686N",37.1952488,1183,0,217
108,TRUE,240612,63859,"1.3473676N",37.195249,1183,0,217
109,TRUE,240612,63909,"1.3473871N",37.1952411,1183,1.5,0
110,TRUE,240612,63919,"1.3473988N",37.1952488,1183,0,0
111,TRUE,240612,63929,"1.3473930N",37.1952241,1181,0,298
112,TRUE,240612,63939,"1.3474096N",37.1952201,1182,0,22
113,TRUE,240612,63949,"1.3474108N",37.1952178,1182,0,22
114,TRUE,240612,63959,"1.3474118N",37.1952198,1182,0,22
115,TRUE,240612,64009,"1.3474115N",37.195221,1181,0,22
116,TRUE,240612,64019,"1.3474118N",37.1952218,1181,0,22
117,TRUE,240612,64029,"1.3474126N",37.1952216,1181,0,22
118,TRUE,240612,64039,"1.3474136N",37.19522,1181,0,22
119,TRUE,240612,64049,"1.3474138N",37.195219,1182,0,22
120,TRUE,240612,64059,"1.3474135N",37.195218,1182,0,22
121,TRUE,240612,64109,"1.3474123N",37.195218,1182,0,22
122,TRUE,240612,64119,"1.3474105N",37.195217,1182,0,22
123,TRUE,240612,64129,"1.3474096N",37.195216,1182,0,22
124,TRUE,240612,64139,"1.3473853N",37.1952173,1181,2.5,22
125,TRUE,240612,64149,"1.3473528N",37.1951945,1180,1.1,211
126,TRUE,240612,64159,"1.3473630N",37.1952021,1182,0,66
127,TRUE,240612,64209,"1.3473631N",37.1952006,1182,0,66
128,TRUE,240612,64219,"1.3473641N",37.1951998,1182,0,66
129,TRUE,240612,64229,"1.3473650N",37.1951986,1182,0,66
130,TRUE,240612,64239,"1.3473648N",37.1951978,1182,0,66
131,TRUE,240612,64249,"1.3473646N",37.195196,1182,0,66
132,TRUE,240612,64259,"1.3473495N",37.1951926,1183,0.7,66
133,TRUE,240612,64309,"1.3472695N",37.1951483,1178,18.2,237
134,TRUE,240612,64319,"1.3471141N",37.1950045,1178,3.3,250
135,TRUE,240612,64329,"1.3470640N",37.194943,1179,2.9,250
136,TRUE,240612,64339,"1.3471608N",37.1949801,1180,13,19
137,TRUE,240612,64349,"1.3471595N",37.1949753,1182,0,19
138,TRUE,240612,64359,"1.3471556N",37.194971,1182,0,19
139,TRUE,240612,64409,"1.3472235N",37.19492,1179,4.8,337
140,TRUE,240612,64419,"1.3472326N",37.1949151,1180,0,337
141,TRUE,240612,64429,"1.3472373N",37.1949366,1180,1.9,337
142,TRUE,240612,64439,"1.3472391N",37.1949388,1181,0,337
143,TRUE,240612,64449,"1.3472500N",37.1949466,1180,1.8,337
144,TRUE,240612,64459,"1.3472590N",37.194956,1180,2.2,337
145,TRUE,240612,64509,"1.3472861N",37.1950171,1181,2.1,337
146,TRUE,240612,64519,"1.3472961N",37.1950381,1182,2.8,337
147,TRUE,240612,64529,"1.3473158N",37.195073,1182,0,337
148,TRUE,240612,64539,"1.3473173N",37.19508,1182,0,337
149,TRUE,240612,64549,"1.3473200N",37.1951113,1182,0,337
150,TRUE,240612,64559,"1.3473205N",37.1951205,1182,0,337
151,TRUE,240612,64609,"1.3472873N",37.1951706,1184,1.6,337
152,TRUE,240612,64619,"1.3472590N",37.1951968,1186,5.4,195
153,TRUE,240612,64629,"1.3471883N",37.1951833,1184,2.6,222
154,TRUE,240612,64639,"1.3471390N",37.1951376,1183,3.1,260
155,TRUE,240612,64649,"1.3470908N",37.195091,1184,1.6,260
156,TRUE,240612,64659,"1.3470653N",37.195054,1184,1.6,260
157,TRUE,240612,64709,"1.3470281N",37.1949956,1186,3,222
158,TRUE,240612,64719,"1.3469950N",37.1949306,1189,2.5,222
159,TRUE,240612,64729,"1.3469863N",37.1949288,1189,0,222
160,TRUE,240612,64739,"1.3469573N",37.1949158,1190,0,222
161,TRUE,240612,64749,"1.3469420N",37.1948786,1191,2.9,222
162,TRUE,240612,64759,"1.3469390N",37.1948723,1190,0,222
163,TRUE,240612,64809,"1.3469390N",37.1948723,1190,0,222
164,TRUE,240612,64819,"1.3469406N",37.194871,1190,0,222
165,TRUE,240612,64829,"1.3469428N",37.1948706,1190,0,222
166,TRUE,240612,64839,"1.3469451N",37.1948698,1190,0,222
167,TRUE,240612,64849,"1.3469456N",37.1948691,1190,0,222
168,TRUE,240612,64859,"1.3469501N",37.1948676,1190,0,222
169,TRUE,240612,64909,"1.3469505N",37.1948653,1190,0,222
170,TRUE,240612,64919,"1.3469580N",37.1948641,1190,0,222
171,TRUE,240612,64929,"1.3469598N",37.1948595,1190,0,222
172,TRUE,240612,64939,"1.3469618N",37.194857,1189,0,222
173,TRUE,240612,64949,"1.3469633N",37.1948561,1189,0,222
174,TRUE,240612,64959,"1.3469638N",37.1948553,1189,0,222
175,TRUE,240612,65009,"1.3469651N",37.1948541,1189,0,222
176,TRUE,240612,65019,"1.3469668N",37.1948543,1189,0,222
177,TRUE,240612,65029,"1.3469690N",37.1948531,1189,0,222
178,TRUE,240612,65039,"1.3469708N",37.1948515,1189,0,222
179,TRUE,240612,65049,"1.3469718N",37.1948501,1189,0,222
180,TRUE,240612,65059,"1.3469728N",37.1948481,1189,0,222
181,TRUE,240612,65109,"1.3469731N",37.1948455,1189,0,222
182,TRUE,240612,65119,"1.3469721N",37.194844,1189,0,222
183,TRUE,240612,65129,"1.3469718N",37.1948418,1189,0,222
184,TRUE,240612,65139,"1.3469708N",37.1948405,1189,0,222
185,TRUE,240612,65149,"1.3469693N",37.1948401,1189,0,222
186,TRUE,240612,65159,"1.3469686N",37.1948398,1189,0,222
187,TRUE,240612,65209,"1.3469680N",37.1948396,1189,0,222
188,TRUE,240612,65219,"1.3469680N",37.1948395,1189,0,222
189,TRUE,240612,65229,"1.3469685N",37.1948393,1188,0,222
190,TRUE,240612,65239,"1.3469690N",37.1948388,1188,0,222
191,TRUE,240612,65249,"1.3469700N",37.1948381,1188,0,222
192,TRUE,240612,65259,"1.3469703N",37.1948375,1188,0,222
193,TRUE,240612,65309,"1.3469703N",37.1948368,1188,0,222
194,TRUE,240612,65319,"1.3469708N",37.1948366,1189,0,222
195,TRUE,240612,65329,"1.3469715N",37.1948366,1189,0,222
196,TRUE,240612,65339,"1.3469720N",37.1948366,1189,0,222
197,TRUE,240612,65349,"1.3469725N",37.1948368,1189,0,222
198,TRUE,240612,65359,"1.3469725N",37.1948368,1189,0,222
199,TRUE,240612,65409,"1.3469723N",37.1948365,1189,0,222
200,TRUE,240612,65419,"1.3469720N",37.1948358,1189,0,222
201,TRUE,240612,65429,"1.3469713N",37.1948353,1188,0,222
202,TRUE,240612,65439,"1.3469703N",37.1948346,1188,0,222
203,TRUE,240612,65449,"1.3469700N",37.1948343,1188,0,222
204,TRUE,240612,65459,"1.3469700N",37.1948341,1188,0,222
205,TRUE,240612,65509,"1.3469703N",37.1948338,1188,0,222
206,TRUE,240612,65519,"1.3469706N",37.1948333,1188,0,222
207,TRUE,240612,65529,"1.3469708N",37.1948323,1188,0,222
208,TRUE,240612,65539,"1.3469718N",37.1948306,1188,0,222
209,TRUE,240612,65549,"1.3469723N",37.1948293,1189,0,222
210,TRUE,240612,65559,"1.3469730N",37.1948285,1189,0,222
211,TRUE,240612,65609,"1.3469736N",37.1948281,1189,0,222
212,TRUE,240612,65619,"1.3469738N",37.1948275,1189,0,222
213,TRUE,240612,65629,"1.3469631N",37.1948076,1188,2.5,222
214,TRUE,240612,65639,"1.3469168N",37.1947786,1188,2.5,248
215,TRUE,240612,65649,"1.3469096N",37.1947803,1188,0,248
216,TRUE,240612,65659,"1.3469073N",37.194782,1189,0,248
217,TRUE,240612,65709,"1.3469046N",37.1947845,1189,0,248
218,TRUE,240612,65719,"1.3469023N",37.1947866,1189,0,248
219,TRUE,240612,65729,"1.3469098N",37.1947675,1190,0.2,248
220,TRUE,240612,65739,"1.3469076N",37.1947655,1190,0,248
221,TRUE,240612,65749,"1.3469075N",37.1947633,1190,0,248
222,TRUE,240612,65759,"1.3469085N",37.1947618,1190,0,248
223,TRUE,240612,65809,"1.3469100N",37.1947595,1190,0,248
224,TRUE,240612,65819,"1.3469115N",37.1947576,1190,0,248
225,TRUE,240612,65829,"1.3469130N",37.194757,1190,0,248
226,TRUE,240612,65839,"1.3469141N",37.194757,1190,0,248
227,TRUE,240612,65849,"1.3469136N",37.1947563,1190,0,248
228,TRUE,240612,65859,"1.3469138N",37.1947561,1190,0,248
229,TRUE,240612,65909,"1.3469148N",37.1947555,1190,0,248
230,TRUE,240612,65919,"1.3469155N",37.1947548,1190,0,248
231,TRUE,240612,65929,"1.3469160N",37.1947538,1190,0,248
232,TRUE,240612,65939,"1.3469168N",37.1947535,1190,0,248
233,TRUE,240612,65949,"1.3469168N",37.1947536,1190,0,248
234,TRUE,240612,65959,"1.3469171N",37.1947535,1190,0,248
235,TRUE,240612,70009,"1.3469178N",37.1947533,1190,0,248
236,TRUE,240612,70019,"1.3469193N",37.1947525,1190,0,248
237,TRUE,240612,70029,"1.3469200N",37.1947526,1190,0,248
238,TRUE,240612,70039,"1.3469210N",37.1947525,1190,0,248
239,TRUE,240612,70049,"1.3469210N",37.1947523,1190,0,248
240,TRUE,240612,70059,"1.3469198N",37.1947516,1190,0,248
241,TRUE,240612,70109,"1.3469188N",37.1947518,1190,0,248
242,TRUE,240612,70119,"1.3469186N",37.1947511,1190,0,248
243,TRUE,240612,70129,"1.3469188N",37.1947513,1190,0,248
244,TRUE,240612,70139,"1.3469191N",37.1947506,1190,0,248
245,TRUE,240612,70149,"1.3469195N",37.1947498,1190,0,248
246,TRUE,240612,70159,"1.3469196N",37.1947485,1190,0,248
247,TRUE,240612,70209,"1.3469196N",37.1947475,1190,0,248
248,TRUE,240612,70219,"1.3469198N",37.1947466,1190,0,248
249,TRUE,240612,70229,"1.3469193N",37.1947466,1190,0,248
250,TRUE,240612,70239,"1.3469185N",37.1947461,1190,0,248
251,TRUE,240612,70249,"1.3469175N",37.1947453,1190,0,248
252,TRUE,240612,70259,"1.3469158N",37.1947446,1190,0,248
253,TRUE,240612,70309,"1.3469145N",37.194744,1190,0,248
254,TRUE,240612,70319,"1.3469130N",37.1947445,1190,0,248
255,TRUE,240612,70329,"1.3469120N",37.1947445,1190,0,248
256,TRUE,240612,70339,"1.3469105N",37.194744,1190,0,248
257,TRUE,240612,70349,"1.3469093N",37.1947446,1190,0,248
258,TRUE,240612,70359,"1.3469088N",37.194745,1190,0,248
259,TRUE,240612,70409,"1.3469085N",37.1947455,1190,0,248
260,TRUE,240612,70419,"1.3469078N",37.1947448,1190,0,248
261,TRUE,240612,70429,"1.3469076N",37.1947441,1190,0,248
262,TRUE,240612,70439,"1.3469081N",37.1947436,1190,0,248
263,TRUE,240612,70449,"1.3469081N",37.194743,1190,0,248
264,TRUE,240612,70459,"1.3469085N",37.1947428,1190,0,248
265,TRUE,240612,70509,"1.3469098N",37.1947425,1190,0,248
266,TRUE,240612,70519,"1.3469100N",37.1947411,1190,0,248
267,TRUE,240612,70529,"1.3469098N",37.194741,1190,0,248
268,TRUE,240612,70539,"1.3469103N",37.1947415,1190,0,248
269,TRUE,240612,70549,"1.3469101N",37.1947415,1190,0,248
270,TRUE,240612,70559,"1.3469100N",37.1947411,1190,0,248
271,TRUE,240612,70609,"1.3469101N",37.1947403,1190,0,248
272,TRUE,240612,70619,"1.3469110N",37.1947406,1190,0,248
273,TRUE,240612,70629,"1.3469118N",37.1947408,1190,0,248
274,TRUE,240612,70639,"1.3469125N",37.1947408,1190,0,248
275,TRUE,240612,70649,"1.3469130N",37.1947403,1190,0,248
276,TRUE,240612,70659,"1.3469140N",37.19474,1190,0,248
277,TRUE,240612,70709,"1.3469141N",37.194739,1190,0,248
278,TRUE,240612,70719,"1.3469141N",37.1947383,1190,0,248
279,TRUE,240612,70729,"1.3469140N",37.1947373,1190,0,248
280,TRUE,240612,70739,"1.3469145N",37.1947366,1190,0,248
281,TRUE,240612,70749,"1.3469146N",37.1947356,1190,0,248
282,TRUE,240612,70759,"1.3469150N",37.1947345,1190,0,248
283,TRUE,240612,70809,"1.3469153N",37.1947338,1190,0,248
284,TRUE,240612,70819,"1.3469150N",37.1947331,1190,0,248
285,TRUE,240612,70829,"1.3469141N",37.1947326,1190,0,248
286,TRUE,240612,70839,"1.3469583N",37.1947121,1193,0,321
287,TRUE,240612,70849,"1.3469590N",37.1947098,1193,0,321
288,TRUE,240612,70859,"1.3469596N",37.1947095,1193,0,321
289,TRUE,240612,70909,"1.3469610N",37.1947081,1192,0,321
290,TRUE,240612,70919,"1.3469623N",37.1947083,1192,0,321
291,TRUE,240612,70929,"1.3469640N",37.1947073,1192,0,321
292,TRUE,240612,70939,"1.3469660N",37.194707,1192,0,321
293,TRUE,240612,70949,"1.3469678N",37.1947075,1192,0,321
294,TRUE,240612,70959,"1.3469705N",37.194708,1192,0,321
295,TRUE,240612,71009,"1.3469708N",37.1947088,1192,0,321
296,TRUE,240612,71019,"1.3469713N",37.1947095,1192,0,321
297,TRUE,240612,71029,"1.3469711N",37.1947095,1192,0,321
298,TRUE,240612,71039,"1.3469713N",37.19471,1192,0,321
299,TRUE,240612,71049,"1.3469726N",37.1947108,1192,0,321
300,TRUE,240612,71059,"1.3469740N",37.1947111,1192,0,321
301,TRUE,240612,71109,"1.3469751N",37.1947118,1192,0,321
302,TRUE,240612,71119,"1.3469756N",37.1947121,1193,0,321
303,TRUE,240612,71129,"1.3469758N",37.194711,1192,0,321
304,TRUE,240612,71139,"1.3469760N",37.19471,1192,0,321
305,TRUE,240612,71149,"1.3469766N",37.1947098,1192,0,321
306,TRUE,240612,71159,"1.3469771N",37.1947098,1192,0,321
307,TRUE,240612,71209,"1.3469721N",37.1947025,1193,0,321
308,TRUE,240612,71219,"1.3469726N",37.1947028,1193,0,321
