"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240520,101913,"1.6410406N",37.384081,1206,0.9,0
2,TRUE,240520,101923,"1.6404726N",37.3837441,648,0.1,0
3,TRUE,240520,101933,"1.6404720N",37.383742,647,0,0
4,TRUE,240520,101943,"1.6404745N",37.3837403,645,0,0
5,TRUE,240520,101953,"1.6404748N",37.3837401,645,0,0
6,TRUE,240520,101954,"1.6404748N",37.3837401,645,0,0
7,TRUE,240520,101955,"1.6404748N",37.3837401,645,0,0
8,TRUE,240520,101956,"1.6404746N",37.3837401,645,0,0
9,TRUE,240520,101957,"1.6404745N",37.3837401,645,0,0
10,TRUE,240520,101958,"1.6404743N",37.3837401,645,0,0
11,TRUE,240520,101959,"1.6404743N",37.3837401,645,0,0
12,TRUE,240520,102009,"1.6404980N",37.3837243,618,0,17
13,TRUE,240520,102019,"1.6404648N",37.3837108,612,0,17
14,TRUE,240520,102029,"1.6404385N",37.3836931,604,0,17
15,TRUE,240520,102039,"1.6404206N",37.3836716,600,0,17
16,TRUE,240520,102049,"1.6404105N",37.3836765,600,0,17
17,TRUE,240520,102059,"1.6404028N",37.3836968,603,0,17
18,TRUE,240520,102109,"1.6404088N",37.3837025,607,0,17
19,TRUE,240520,102119,"1.6404168N",37.383708,612,0,17
20,TRUE,240520,102129,"1.6404235N",37.3837131,616,0,17
21,TRUE,240520,102139,"1.6404315N",37.3837175,620,0,17
22,TRUE,240520,102149,"1.6404388N",37.3837216,623,0,17
23,TRUE,240520,102159,"1.6404438N",37.3837271,625,0,17
24,TRUE,240520,102209,"1.6404426N",37.3837293,628,0,213
25,TRUE,240520,102219,"1.6403776N",37.383765,629,3.5,213
26,TRUE,240520,102229,"1.6403501N",37.383773,630,0,151
27,TRUE,240520,102239,"1.6403510N",37.383773,631,0,151
28,TRUE,240520,102249,"1.6403495N",37.3837718,631,0,151
29,TRUE,240520,102259,"1.6403478N",37.3837708,632,0,151
30,TRUE,240520,102309,"1.6403453N",37.38377,633,0,151
31,TRUE,240520,102319,"1.6403423N",37.383767,635,0,151
32,TRUE,240520,102329,"1.6403438N",37.3837665,635,0,151
33,TRUE,240520,102339,"1.6403411N",37.3837656,635,0,151
34,TRUE,240520,102349,"1.6403383N",37.3837653,637,0,151
35,TRUE,240520,102359,"1.6403393N",37.3837645,638,0,151
36,TRUE,240520,102409,"1.6403376N",37.3837641,638,0,151
37,TRUE,240520,102419,"1.6403363N",37.383765,638,0,151
38,TRUE,240520,102429,"1.6403326N",37.3837671,639,0,151
39,TRUE,240520,102439,"1.6403331N",37.3837675,639,0,151
40,TRUE,240520,102449,"1.6403328N",37.3837678,640,0,151
41,TRUE,240520,102459,"1.6403328N",37.3837656,641,0,151
42,TRUE,240520,102509,"1.6403366N",37.3837673,641,0,151
43,TRUE,240520,102519,"1.6403378N",37.3837675,641,0,151
44,TRUE,240520,102529,"1.6403305N",37.3837281,640,3,151
45,TRUE,240520,102539,"1.6403276N",37.3837178,639,0,151
46,TRUE,240520,102549,"1.6403306N",37.38372,639,1.5,151
47,TRUE,240520,102559,"1.6403343N",37.3837198,639,0,151
48,TRUE,240520,102609,"1.6403371N",37.3837201,639,0,151
49,TRUE,240520,102619,"1.6403438N",37.3836855,639,2.9,151
50,TRUE,240520,102629,"1.6403895N",37.3836125,639,4,269
51,TRUE,240520,102639,"1.6403773N",37.3835436,639,6,229
52,TRUE,240520,102649,"1.6403698N",37.3834761,639,3.2,229
53,TRUE,240520,102659,"1.6403716N",37.383449,638,0,229
54,TRUE,240520,102709,"1.6403718N",37.3834478,639,0,229
55,TRUE,240520,102719,"1.6403721N",37.3834476,639,0,229
56,TRUE,240520,102729,"1.6403735N",37.3834473,639,0,229
57,TRUE,240520,102739,"1.6403726N",37.3834203,640,2.7,229
58,TRUE,240520,102749,"1.6403908N",37.3833655,640,3.4,229
59,TRUE,240520,102759,"1.6404528N",37.3833333,640,0,327
60,TRUE,240520,102809,"1.6405020N",37.3832763,641,3.7,315
61,TRUE,240520,102819,"1.6405735N",37.3832096,641,3.7,317
62,TRUE,240520,102829,"1.6406431N",37.383148,641,3.8,321
63,TRUE,240520,102839,"1.6407068N",37.3830771,641,3.1,313
64,TRUE,240520,102849,"1.6407595N",37.3830023,641,3.2,302
65,TRUE,240520,102859,"1.6408101N",37.3829295,640,3.1,300
66,TRUE,240520,102909,"1.6408668N",37.3828758,641,3,305
67,TRUE,240520,102919,"1.6409368N",37.3828353,641,3.4,305
68,TRUE,240520,102929,"1.6409950N",37.3828015,641,0,329
69,TRUE,240520,102939,"1.6409921N",37.3828031,641,0,329
70,TRUE,240520,102949,"1.6409921N",37.3828011,641,0,329
71,TRUE,240520,102959,"1.6409921N",37.3828,641,0,329
72,TRUE,240520,103009,"1.6409898N",37.382774,642,0,329
73,TRUE,240520,103019,"1.6409935N",37.3827713,642,0,329
74,TRUE,240520,103029,"1.6410511N",37.3827588,642,2.5,350
75,TRUE,240520,103039,"1.6411036N",37.3827355,643,2.7,350
76,TRUE,240520,103049,"1.6411626N",37.3826818,644,2.6,350
77,TRUE,240520,103059,"1.6412205N",37.3826156,644,2.9,350
78,TRUE,240520,103109,"1.6412841N",37.3825645,644,3,320
79,TRUE,240520,103119,"1.6413253N",37.3825441,644,0,320
80,TRUE,240520,103129,"1.6413340N",37.3825361,644,0,320
81,TRUE,240520,103139,"1.6413800N",37.3825203,644,2.7,320
82,TRUE,240520,103149,"1.6414020N",37.3825105,644,4.1,273
83,TRUE,240520,103159,"1.6414236N",37.3824766,645,3,273
84,TRUE,240520,103209,"1.6414376N",37.3824581,644,0,273
85,TRUE,240520,103219,"1.6414428N",37.3824545,644,0,273
86,TRUE,240520,103229,"1.6414475N",37.3824511,643,0,273
87,TRUE,240520,103239,"1.6414523N",37.3824501,643,0,273
88,TRUE,240520,103249,"1.6414543N",37.3824493,643,0,273
89,TRUE,240520,103259,"1.6414496N",37.3824171,643,2.7,253
90,TRUE,240520,103309,"1.6414700N",37.382369,642,3.3,273
91,TRUE,240520,103319,"1.6414860N",37.3822988,642,2.8,301
92,TRUE,240520,103329,"1.6414936N",37.38229,642,0,301
93,TRUE,240520,103339,"1.6414958N",37.3822883,642,0,301
94,TRUE,240520,103349,"1.6414998N",37.3822571,642,0,301
95,TRUE,240520,103359,"1.6415471N",37.3821936,644,3,326
96,TRUE,240520,103409,"1.6415726N",37.3821336,643,0,326
97,TRUE,240520,103419,"1.6416000N",37.3820806,643,0,299
98,TRUE,240520,103429,"1.6416088N",37.382062,643,3.1,299
99,TRUE,240520,103439,"1.6416320N",37.3820285,642,3.9,330
100,TRUE,240520,103449,"1.6416771N",37.3819888,641,0,301
101,TRUE,240520,103459,"1.6416783N",37.3819798,643,0,301
102,TRUE,240520,103509,"1.6417436N",37.3819395,643,3.2,319
103,TRUE,240520,103519,"1.6417973N",37.3818771,643,2.9,319
104,TRUE,240520,103529,"1.6418355N",37.3818045,644,3.4,319
105,TRUE,240520,103539,"1.6418565N",37.3817203,644,2.9,266
106,TRUE,240520,103549,"1.6418643N",37.3816926,644,0,288
107,TRUE,240520,103559,"1.6418640N",37.3816901,644,0,288
108,TRUE,240520,103609,"1.6418658N",37.3816865,644,0,288
109,TRUE,240520,103619,"1.6418665N",37.3816848,644,0,288
110,TRUE,240520,103629,"1.6418656N",37.3816793,645,2.4,288
111,TRUE,240520,103639,"1.6419153N",37.3816603,644,2.3,288
112,TRUE,240520,103649,"1.6419580N",37.3815926,645,3.6,288
113,TRUE,240520,103659,"1.6419760N",37.3815053,645,3.2,279
114,TRUE,240520,103709,"1.6419846N",37.3814118,645,3.6,272
115,TRUE,240520,103719,"1.6419895N",37.3813193,645,3.7,261
116,TRUE,240520,103729,"1.6419873N",37.381229,645,3.5,273
117,TRUE,240520,103739,"1.6419933N",37.3811415,645,3.6,258
118,TRUE,240520,103749,"1.6419858N",37.3811123,645,0,258
119,TRUE,240520,103759,"1.6419846N",37.3810908,645,3.4,258
120,TRUE,240520,103809,"1.6419778N",37.3810416,645,0,258
121,TRUE,240520,103819,"1.6419665N",37.3810395,646,0,258
122,TRUE,240520,103829,"1.6419523N",37.3809816,646,3.6,236
123,TRUE,240520,103839,"1.6419131N",37.3808848,646,3.4,249
124,TRUE,240520,103849,"1.6418808N",37.3808071,646,3.4,252
125,TRUE,240520,103859,"1.6418666N",37.3807235,646,3.1,265
126,TRUE,240520,103909,"1.6418405N",37.3806873,646,0,265
127,TRUE,240520,103919,"1.6418390N",37.3806851,646,0,265
128,TRUE,240520,103929,"1.6418160N",37.380622,646,3,265
129,TRUE,240520,103939,"1.6418051N",37.380604,646,0,265
130,TRUE,240520,103949,"1.6418070N",37.3806036,646,0,265
131,TRUE,240520,103959,"1.6418076N",37.3806038,646,0,265
132,TRUE,240520,104009,"1.6418468N",37.3805941,646,2.7,265
133,TRUE,240520,104019,"1.6418590N",37.3805416,645,3,330
134,TRUE,240520,104029,"1.6418753N",37.3804825,646,3.1,330
135,TRUE,240520,104039,"1.6418960N",37.3804811,646,0,330
136,TRUE,240520,104049,"1.6418893N",37.3804795,646,0,330
137,TRUE,240520,104059,"1.6418845N",37.3804781,646,0,330
138,TRUE,240520,104109,"1.6418816N",37.3804765,646,0,330
139,TRUE,240520,104119,"1.6418796N",37.3804755,646,0,330
140,TRUE,240520,104129,"1.6418783N",37.3804755,646,0,330
141,TRUE,240520,104139,"1.6418585N",37.38042,646,2.3,254
142,TRUE,240520,104149,"1.6418550N",37.380414,646,0,254
143,TRUE,240520,104159,"1.6418420N",37.3803851,646,2.6,254
144,TRUE,240520,104209,"1.6417965N",37.380336,646,3.6,243
145,TRUE,240520,104219,"1.6418045N",37.3803136,646,0,243
146,TRUE,240520,104229,"1.6417955N",37.380312,647,0,204
147,TRUE,240520,104239,"1.6417910N",37.3802873,647,0,204
148,TRUE,240520,104249,"1.6417921N",37.3802805,646,0,204
149,TRUE,240520,104259,"1.6418001N",37.380271,646,0,204
150,TRUE,240520,104309,"1.6418038N",37.3802663,646,0,204
151,TRUE,240520,104319,"1.6418053N",37.3802656,646,0,204
152,TRUE,240520,104329,"1.6418123N",37.3802365,646,2.7,204
153,TRUE,240520,104339,"1.6418115N",37.380231,646,0,204
154,TRUE,240520,104349,"1.6418140N",37.3801878,646,0,204
155,TRUE,240520,104359,"1.6417748N",37.380155,646,3.6,203
156,TRUE,240520,104409,"1.6417220N",37.3800845,646,3.1,250
