"INDEX","TAG","DATE","TIME","LATITUDE.N.S","LONGITUDE.E.W","HEIGHT","SPEED","HEADING"
1,TRUE,240613,72434,"1.3481051N",37.19691,1161,3.4,223
2,TRUE,240613,72444,"1.3480543N",37.196877,1162,3.1,196
3,TRUE,240613,72454,"1.3480571N",37.1968778,1162,0,196
4,TRUE,240613,72455,"1.3480571N",37.1968778,1162,0,196
5,TRUE,240613,72456,"1.3480573N",37.1968778,1162,0,196
6,TRUE,240613,72457,"1.3480576N",37.196878,1162,0,196
7,TRUE,240613,72458,"1.3480578N",37.196878,1162,0,196
8,TRUE,240613,72459,"1.3480578N",37.196878,1162,0,196
9,TRUE,240613,72509,"1.3480576N",37.196838,1145,0,196
10,TRUE,240613,72519,"1.3480658N",37.1968648,1150,0,196
11,TRUE,240613,72529,"1.3480688N",37.1968738,1153,0,196
12,TRUE,240613,72539,"1.3480843N",37.1968548,1156,3.5,312
13,TRUE,240613,72549,"1.3480663N",37.196868,1158,3.5,123
14,TRUE,240613,72559,"1.3480600N",37.1968515,1155,0,319
15,TRUE,240613,72609,"1.3480680N",37.1968656,1156,0,319
16,TRUE,240613,72619,"1.3480676N",37.1968666,1158,0,319
17,TRUE,240613,72629,"1.3480691N",37.1968693,1159,0,319
18,TRUE,240613,72639,"1.3480705N",37.196873,1160,0,319
19,TRUE,240613,72649,"1.3480715N",37.196875,1161,0,319
20,TRUE,240613,72659,"1.3480723N",37.1968758,1161,0,319
21,TRUE,240613,72709,"1.3480728N",37.196877,1161,0,319
22,TRUE,240613,72719,"1.3480690N",37.1968776,1162,2,319
23,TRUE,240613,72729,"1.3480683N",37.1968765,1162,0,319
24,TRUE,240613,72739,"1.3480670N",37.1968733,1162,0,319
25,TRUE,240613,72749,"1.3480658N",37.1968716,1162,0,319
26,TRUE,240613,72759,"1.3480243N",37.1968645,1162,0,170
27,TRUE,240613,72809,"1.3480158N",37.1968775,1164,0,62
28,TRUE,240613,72819,"1.3480151N",37.1968756,1164,0,62
29,TRUE,240613,72829,"1.3480233N",37.1968595,1163,4.5,312
30,TRUE,240613,72839,"1.3480218N",37.1968545,1163,0,312
31,TRUE,240613,72849,"1.3480193N",37.1968586,1163,0,312
32,TRUE,240613,72859,"1.3480181N",37.1968608,1162,0,312
33,TRUE,240613,72909,"1.3480153N",37.1968571,1162,0,312
34,TRUE,240613,72919,"1.3480136N",37.196859,1162,0,312
35,TRUE,240613,72929,"1.3480121N",37.1968478,1160,2.2,312
36,TRUE,240613,72939,"1.3480170N",37.1968498,1159,0,312
37,TRUE,240613,72949,"1.3480186N",37.1968563,1160,0,312
38,TRUE,240613,72959,"1.3480183N",37.1968596,1161,0,312
39,TRUE,240613,73009,"1.3480186N",37.1968606,1161,0,312
40,TRUE,240613,73019,"1.3480193N",37.1968616,1161,0,312
41,TRUE,240613,73029,"1.3480333N",37.1968543,1160,0,323
42,TRUE,240613,73039,"1.3480343N",37.1968593,1161,0,323
43,TRUE,240613,73049,"1.3480328N",37.196864,1161,0,323
44,TRUE,240613,73059,"1.3480310N",37.1968686,1161,0,323
45,TRUE,240613,73109,"1.3480105N",37.1968726,1156,0,323
46,TRUE,240613,73119,"1.3480378N",37.196884,1153,1.8,48
47,TRUE,240613,73129,"1.3480343N",37.1968913,1156,4.7,148
48,TRUE,240613,73139,"1.3480203N",37.1968928,1159,0,146
49,TRUE,240613,73149,"1.3480123N",37.1968931,1162,3.6,2
50,TRUE,240613,73159,"1.3480276N",37.1968773,1162,2.4,327
51,TRUE,240613,73209,"1.3480303N",37.1968658,1164,2.2,301
52,TRUE,240613,73219,"1.3480298N",37.1968696,1163,0,301
53,TRUE,240613,73229,"1.3480293N",37.19687,1163,1.7,292
54,TRUE,240613,73239,"1.3480243N",37.19689,1166,2.5,206
55,TRUE,240613,73249,"1.3480343N",37.1968856,1166,2.5,78
56,TRUE,240613,73259,"1.3480321N",37.1968941,1166,0,139
57,TRUE,240613,73309,"1.3480305N",37.1968786,1166,0,139
58,TRUE,240613,73319,"1.3480340N",37.1968936,1166,0,74
59,TRUE,240613,73329,"1.3480386N",37.1968768,1166,0,314
60,TRUE,240613,73339,"1.3480105N",37.1968946,1166,0,314
61,TRUE,240613,73349,"1.3480308N",37.1968851,1166,3.7,326
62,TRUE,240613,73359,"1.3480235N",37.196899,1166,4.5,299
63,TRUE,240613,73409,"1.3480165N",37.1968893,1167,0,285
64,TRUE,240613,73419,"1.3480060N",37.1969028,1167,5.8,325
65,TRUE,240613,73429,"1.3480176N",37.196894,1167,0,96
66,TRUE,240613,73439,"1.3480375N",37.1968911,1166,0,88
67,TRUE,240613,73449,"1.3480198N",37.1968903,1167,1.4,207
68,TRUE,240613,73459,"1.3480381N",37.1968743,1167,0,303
69,TRUE,240613,73509,"1.3480308N",37.1968735,1167,2.5,295
70,TRUE,240613,73519,"1.3480365N",37.1968626,1167,3,297
71,TRUE,240613,73529,"1.3480308N",37.1968683,1167,2.2,297
72,TRUE,240613,73539,"1.3480301N",37.196872,1167,0,297
73,TRUE,240613,73549,"1.3480198N",37.1968815,1167,0,125
74,TRUE,240613,73559,"1.3480308N",37.1968835,1167,1.1,358
