"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-05-21 04:46:06,1.646346,37.384208,654,11,1.10000002384186,c(37.384208, 1.646346)
2024-05-21 04:46:09,1.64637,37.384213,649.9,11,1.10000002384186,c(37.384213, 1.64637)
2024-05-21 04:46:12,1.64639,37.384218,660.7,11,1.10000002384186,c(37.384218, 1.64639)
2024-05-21 04:46:15,1.646376,37.384166,652,11,1.10000002384186,c(37.384166, 1.646376)
2024-05-21 04:46:18,1.646398,37.384193,663.4,11,1.10000002384186,c(37.384193, 1.646398)
2024-05-21 04:46:21,1.64644,37.384151,656,11,1.10000002384186,c(37.384151, 1.64644)
2024-05-21 04:46:24,1.646416,37.384138,661.7,11,1.10000002384186,c(37.384138, 1.646416)
2024-05-21 04:46:27,1.646441,37.384101,653,11,1.10000002384186,c(37.384101, 1.646441)
2024-05-21 04:46:30,1.646451,37.384113,657.4,11,1.10000002384186,c(37.384113, 1.646451)
2024-05-21 04:46:33,1.646438,37.384103,663.3,11,1.10000002384186,c(37.384103, 1.646438)
2024-05-21 04:46:36,1.64644,37.384103,662.8,11,1.10000002384186,c(37.384103, 1.64644)
2024-05-21 04:46:39,1.646443,37.384103,662.3,11,1.10000002384186,c(37.384103, 1.646443)
2024-05-21 04:46:42,1.646445,37.384106,662,11,1.10000002384186,c(37.384106, 1.646445)
2024-05-21 04:46:45,1.646446,37.38411,661.9,11,1.10000002384186,c(37.38411, 1.646446)
2024-05-21 04:46:48,1.646446,37.384113,661.8,11,1.10000002384186,c(37.384113, 1.646446)
2024-05-21 04:46:51,1.646448,37.384115,661.8,11,1.10000002384186,c(37.384115, 1.646448)
2024-05-21 04:46:54,1.646446,37.384115,661.8,10,1.10000002384186,c(37.384115, 1.646446)
2024-05-21 04:46:57,1.646445,37.384115,661.8,11,1,c(37.384115, 1.646445)
2024-05-21 04:47:00,1.64644,37.384113,661.8,10,1,c(37.384113, 1.64644)
2024-05-21 04:47:03,1.646441,37.384115,661.8,10,0.800000011920929,c(37.384115, 1.646441)
2024-05-21 04:47:06,1.646438,37.384113,661.9,10,0.800000011920929,c(37.384113, 1.646438)
2024-05-21 04:47:09,1.646428,37.384101,662.1,10,0.800000011920929,c(37.384101, 1.646428)
2024-05-21 04:47:12,1.64641,37.384093,662.5,10,0.800000011920929,c(37.384093, 1.64641)
2024-05-21 04:47:15,1.6464,37.384076,662.7,10,0.800000011920929,c(37.384076, 1.6464)
2024-05-21 04:47:18,1.64639,37.38406,662.9,11,0.800000011920929,c(37.38406, 1.64639)
2024-05-21 04:47:21,1.64638,37.384045,663.4,11,0.800000011920929,c(37.384045, 1.64638)
2024-05-21 04:47:24,1.646371,37.384046,663.4,11,0.800000011920929,c(37.384046, 1.646371)
2024-05-21 04:47:27,1.646368,37.384046,663.4,9,0.800000011920929,c(37.384046, 1.646368)
2024-05-21 04:47:30,1.646368,37.384048,663.3,11,0.800000011920929,c(37.384048, 1.646368)
2024-05-21 04:47:33,1.646368,37.38405,663.3,11,0.800000011920929,c(37.38405, 1.646368)
2024-05-21 04:47:36,1.646363,37.384048,663.4,11,0.800000011920929,c(37.384048, 1.646363)
2024-05-21 04:47:39,1.646365,37.384048,663.4,10,0.800000011920929,c(37.384048, 1.646365)
2024-05-21 04:47:42,1.646365,37.384048,663.4,9,0.800000011920929,c(37.384048, 1.646365)
2024-05-21 04:47:45,1.646366,37.384048,663.4,11,0.800000011920929,c(37.384048, 1.646366)
2024-05-21 04:47:48,1.646366,37.384048,663.4,10,0.800000011920929,c(37.384048, 1.646366)
2024-05-21 04:47:51,1.646368,37.384051,663.4,10,0.800000011920929,c(37.384051, 1.646368)
2024-05-21 04:47:54,1.64637,37.384051,663.4,11,0.800000011920929,c(37.384051, 1.64637)
2024-05-21 04:47:57,1.646368,37.38405,663.5,11,0.800000011920929,c(37.38405, 1.646368)
2024-05-21 04:48:00,1.64637,37.38405,663.5,10,0.800000011920929,c(37.38405, 1.64637)
2024-05-21 04:48:03,1.646371,37.38405,663.5,10,0.800000011920929,c(37.38405, 1.646371)
2024-05-21 04:48:06,1.646368,37.384051,663.5,11,0.800000011920929,c(37.384051, 1.646368)
2024-05-21 04:48:09,1.646366,37.384053,663.6,11,0.800000011920929,c(37.384053, 1.646366)
2024-05-21 04:48:12,1.646368,37.384053,663.6,9,0.800000011920929,c(37.384053, 1.646368)
2024-05-21 04:48:15,1.646368,37.384053,663.6,10,0.800000011920929,c(37.384053, 1.646368)
2024-05-21 04:48:18,1.64637,37.384055,663.6,11,0.800000011920929,c(37.384055, 1.64637)
2024-05-21 04:48:21,1.646371,37.384056,663.6,10,0.800000011920929,c(37.384056, 1.646371)
2024-05-21 04:48:24,1.646355,37.384063,663.9,10,0.800000011920929,c(37.384063, 1.646355)
2024-05-21 04:48:27,1.646333,37.38407,664.5,11,0.800000011920929,c(37.38407, 1.646333)
2024-05-21 04:48:30,1.646316,37.384058,665.1,11,0.800000011920929,c(37.384058, 1.646316)
2024-05-21 04:48:33,1.646303,37.384046,665.6,11,0.800000011920929,c(37.384046, 1.646303)
2024-05-21 04:48:36,1.646295,37.384041,666.2,11,0.800000011920929,c(37.384041, 1.646295)
2024-05-21 04:48:38,1.646293,37.384045,666.2,11,0.800000011920929,c(37.384045, 1.646293)
2024-05-21 04:48:41,1.646301,37.384045,665.9,11,0.800000011920929,c(37.384045, 1.646301)
2024-05-21 04:48:44,1.646301,37.384041,665.7,11,0.800000011920929,c(37.384041, 1.646301)
2024-05-21 04:48:47,1.646296,37.384033,665.4,11,0.800000011920929,c(37.384033, 1.646296)
2024-05-21 04:48:50,1.646288,37.384031,665.3,11,0.800000011920929,c(37.384031, 1.646288)
2024-05-21 04:48:53,1.646296,37.384035,664.9,11,0.800000011920929,c(37.384035, 1.646296)
2024-05-21 04:48:56,1.646308,37.38405,664.7,11,0.800000011920929,c(37.38405, 1.646308)
2024-05-21 04:48:59,1.646305,37.384058,664.5,11,0.800000011920929,c(37.384058, 1.646305)
2024-05-21 04:49:02,1.646306,37.384075,664.2,11,0.800000011920929,c(37.384075, 1.646306)
2024-05-21 04:49:05,1.646311,37.384093,663.8,10,0.800000011920929,c(37.384093, 1.646311)
2024-05-21 04:49:08,1.646325,37.384113,663.1,10,0.800000011920929,c(37.384113, 1.646325)
2024-05-21 04:49:11,1.646335,37.384141,662.6,10,0.800000011920929,c(37.384141, 1.646335)
2024-05-21 04:49:14,1.646341,37.384165,662.5,10,0.800000011920929,c(37.384165, 1.646341)
2024-05-21 04:49:17,1.646348,37.38418,662,10,0.800000011920929,c(37.38418, 1.646348)
2024-05-21 04:49:20,1.646361,37.384188,661.4,10,0.800000011920929,c(37.384188, 1.646361)
