"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-06-08 08:11:30,1.289133,36.897091,1257.6,12,2,c(36.897091, 1.289133)
2024-06-08 08:11:33,1.289111,36.897081,1253,12,2,c(36.897081, 1.289111)
2024-06-08 08:11:36,1.28908,36.897095,1245.7,12,2,c(36.897095, 1.28908)
2024-06-08 08:11:39,1.289071,36.89705,1251.5,12,2,c(36.89705, 1.289071)
2024-06-08 08:11:42,1.289056,36.897011,1252.9,12,2,c(36.897011, 1.289056)
2024-06-08 08:11:45,1.289043,36.89702,1259.1,12,2,c(36.89702, 1.289043)
2024-06-08 08:11:48,1.289018,36.896971,1259.4,12,2,c(36.896971, 1.289018)
2024-06-08 08:11:51,1.28899,36.896911,1257.3,12,1.60000002384186,c(36.896911, 1.28899)
2024-06-08 08:11:54,1.288941,36.896843,1252.1,12,1.60000002384186,c(36.896843, 1.288941)
2024-06-08 08:11:57,1.288958,36.896916,1266.5,12,1.20000004768372,c(36.896916, 1.288958)
2024-06-08 08:12:00,1.288933,36.896878,1265.7,11,1.20000004768372,c(36.896878, 1.288933)
2024-06-08 08:12:03,1.288898,36.896855,1264.6,12,1.20000004768372,c(36.896855, 1.288898)
2024-06-08 08:12:06,1.288863,36.896831,1263.7,12,1.20000004768372,c(36.896831, 1.288863)
2024-06-08 08:12:09,1.288835,36.896795,1263.3,12,1.20000004768372,c(36.896795, 1.288835)
2024-06-08 08:12:12,1.28881,36.896756,1262.9,12,1.20000004768372,c(36.896756, 1.28881)
2024-06-08 08:12:15,1.28879,36.896716,1262.8,12,1.20000004768372,c(36.896716, 1.28879)
2024-06-08 08:12:18,1.288766,36.896678,1262.4,12,1.20000004768372,c(36.896678, 1.288766)
2024-06-08 08:12:21,1.288748,36.896645,1261.9,12,1,c(36.896645, 1.288748)
2024-06-08 08:12:24,1.28873,36.89661,1261.2,12,1,c(36.89661, 1.28873)
2024-06-08 08:12:27,1.288713,36.89657,1260.3,12,1,c(36.89657, 1.288713)
2024-06-08 08:12:30,1.28869,36.896545,1260,12,1,c(36.896545, 1.28869)
2024-06-08 08:12:33,1.288666,36.89654,1260,12,1,c(36.89654, 1.288666)
2024-06-08 08:12:36,1.288643,36.896551,1259.9,12,1,c(36.896551, 1.288643)
2024-06-08 08:12:39,1.288615,36.896555,1259.8,12,1,c(36.896555, 1.288615)
2024-06-08 08:12:42,1.288578,36.896538,1259.3,12,1,c(36.896538, 1.288578)
2024-06-08 08:12:45,1.288546,36.896523,1258.9,12,1,c(36.896523, 1.288546)
2024-06-08 08:12:48,1.288525,36.896503,1258.5,12,1,c(36.896503, 1.288525)
2024-06-08 08:12:51,1.288543,36.89648,1258.4,12,1,c(36.89648, 1.288543)
2024-06-08 08:12:54,1.288563,36.896451,1258.1,12,1,c(36.896451, 1.288563)
2024-06-08 08:12:57,1.288573,36.896433,1257.7,12,1,c(36.896433, 1.288573)
2024-06-08 08:13:00,1.288553,36.896411,1257.1,12,1,c(36.896411, 1.288553)
2024-06-08 08:13:03,1.288535,36.896393,1256.6,12,1,c(36.896393, 1.288535)
2024-06-08 08:13:06,1.288506,36.89638,1256.1,12,1,c(36.89638, 1.288506)
2024-06-08 08:13:09,1.288488,36.896351,1255.6,12,1,c(36.896351, 1.288488)
2024-06-08 08:13:12,1.288478,36.89633,1255.3,11,1,c(36.89633, 1.288478)
