"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-06-08 07:21:11.081,1.295056,36.895853,1264.9,7,1.39999997615814,c(36.895853, 1.295056)
2024-06-08 07:21:14.08,1.295021,36.895816,1261.2,11,1.39999997615814,c(36.895816, 1.295021)
2024-06-08 07:21:17,1.295046,36.895836,1272.9,12,1.39999997615814,c(36.895836, 1.295046)
2024-06-08 07:21:20,1.295033,36.895813,1274.5,12,1.39999997615814,c(36.895813, 1.295033)
2024-06-08 07:21:23,1.295136,36.895555,1326.3,12,1.39999997615814,c(36.895555, 1.295136)
2024-06-08 07:21:26,1.295151,36.895571,1325.6,11,1.39999997615814,c(36.895571, 1.295151)
2024-06-08 07:21:29,1.295241,36.895713,1315.9,10,1.39999997615814,c(36.895713, 1.295241)
2024-06-08 07:21:32,1.295051,36.895795,1278,4,1.39999997615814,c(36.895795, 1.295051)
2024-06-08 07:21:35,1.295043,36.895765,1278.7,3,1.39999997615814,c(36.895765, 1.295043)
2024-06-08 07:21:38,1.295141,36.89573,1325.7,12,1.39999997615814,c(36.89573, 1.295141)
2024-06-08 07:21:41,1.295091,36.895786,1311.4,12,1.39999997615814,c(36.895786, 1.295091)
2024-06-08 07:21:44,1.295068,36.895783,1308.2,12,1.39999997615814,c(36.895783, 1.295068)
2024-06-08 07:21:47,1.295068,36.895783,1308.4,12,1.39999997615814,c(36.895783, 1.295068)
2024-06-08 07:21:50,1.295068,36.895778,1308.5,12,1.39999997615814,c(36.895778, 1.295068)
2024-06-08 07:21:53,1.295068,36.89578,1308.6,12,1.39999997615814,c(36.89578, 1.295068)
2024-06-08 07:21:56,1.295068,36.895776,1308.6,10,1.39999997615814,c(36.895776, 1.295068)
2024-06-08 07:21:59,1.29507,36.895776,1308.6,11,1.39999997615814,c(36.895776, 1.29507)
2024-06-08 07:22:02,1.295076,36.895775,1308.1,9,1.39999997615814,c(36.895775, 1.295076)
2024-06-08 07:22:05,1.29508,36.895775,1308.1,10,1.39999997615814,c(36.895775, 1.29508)
2024-06-08 07:22:08,1.295083,36.895775,1308.1,10,1.39999997615814,c(36.895775, 1.295083)
2024-06-08 07:22:11,1.295088,36.895773,1308.1,10,1.39999997615814,c(36.895773, 1.295088)
2024-06-08 07:22:14,1.29509,36.895773,1308,11,1.39999997615814,c(36.895773, 1.29509)
2024-06-08 07:22:17,1.295093,36.895773,1308,10,1.39999997615814,c(36.895773, 1.295093)
2024-06-08 07:22:20,1.295095,36.895773,1307.9,11,1,c(36.895773, 1.295095)
2024-06-08 07:22:23,1.295096,36.895771,1307.9,10,1.10000002384186,c(36.895771, 1.295096)
2024-06-08 07:22:26,1.295098,36.895775,1307.8,11,1,c(36.895775, 1.295098)
2024-06-08 07:22:29,1.2951,36.895778,1307.8,11,1,c(36.895778, 1.2951)
2024-06-08 07:22:32,1.295018,36.895706,1297.7,12,1.10000002384186,c(36.895706, 1.295018)
2024-06-08 07:22:35,1.295053,36.895703,1300.6,12,1,c(36.895703, 1.295053)
2024-06-08 07:22:38,1.29506,36.89571,1298.7,12,1,c(36.89571, 1.29506)
2024-06-08 07:22:41,1.295056,36.895738,1295.7,12,1,c(36.895738, 1.295056)
2024-06-08 07:22:44,1.295055,36.895738,1293,12,1.10000002384186,c(36.895738, 1.295055)
2024-06-08 07:22:47,1.295063,36.89574,1294.1,9,1.10000002384186,c(36.89574, 1.295063)
2024-06-08 07:22:50,1.295068,36.895733,1293.6,11,1,c(36.895733, 1.295068)
2024-06-08 07:22:53,1.29507,36.895736,1292.6,7,1,c(36.895736, 1.29507)
2024-06-08 07:22:56,1.29507,36.895738,1292.2,9,1,c(36.895738, 1.29507)
2024-06-08 07:22:59,1.295073,36.895735,1292.2,7,1,c(36.895735, 1.295073)
2024-06-08 07:23:02,1.295075,36.895745,1292.5,12,1.10000002384186,c(36.895745, 1.295075)
2024-06-08 07:23:05,1.295078,36.895746,1292.4,12,1.10000002384186,c(36.895746, 1.295078)
2024-06-08 07:23:08,1.295083,36.895746,1292.5,9,1.10000002384186,c(36.895746, 1.295083)
2024-06-08 07:23:11,1.295085,36.895746,1292.5,12,1,c(36.895746, 1.295085)
2024-06-08 07:23:14,1.295085,36.895745,1292.6,10,1,c(36.895745, 1.295085)
2024-06-08 07:23:17,1.295083,36.895745,1292.6,12,1,c(36.895745, 1.295083)
2024-06-08 07:23:20,1.295078,36.895738,1292.6,12,1,c(36.895738, 1.295078)
2024-06-08 07:23:23,1.295065,36.895733,1292.4,12,1,c(36.895733, 1.295065)
2024-06-08 07:23:26,1.294996,36.895738,1285.8,12,1,c(36.895738, 1.294996)
2024-06-08 07:23:29,1.294953,36.895736,1280.8,12,1,c(36.895736, 1.294953)
2024-06-08 07:23:32,1.294946,36.89574,1279.7,12,1,c(36.89574, 1.294946)
2024-06-08 07:23:35,1.294938,36.895753,1278.7,12,1,c(36.895753, 1.294938)
2024-06-08 07:23:38,1.29492,36.895753,1277.8,12,1,c(36.895753, 1.29492)
2024-06-08 07:23:41,1.29492,36.89575,1277.8,12,1,c(36.89575, 1.29492)
