"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-05-21 05:24:03,1.646308,37.384311,673.1,9,0.800000011920929,c(37.384311, 1.646308)
2024-05-21 05:24:06,1.64631,37.384311,673.1,10,0.800000011920929,c(37.384311, 1.64631)
2024-05-21 05:24:09,1.64631,37.38431,673.1,10,0.800000011920929,c(37.38431, 1.64631)
2024-05-21 05:24:12,1.646311,37.384308,673.1,10,0.800000011920929,c(37.384308, 1.646311)
2024-05-21 05:24:15,1.646311,37.384306,673.1,9,0.800000011920929,c(37.384306, 1.646311)
2024-05-21 05:24:18,1.646311,37.384306,673.1,9,0.800000011920929,c(37.384306, 1.646311)
2024-05-21 05:24:21,1.646311,37.384308,673.1,9,0.800000011920929,c(37.384308, 1.646311)
2024-05-21 05:24:24,1.646311,37.384308,673.1,8,0.800000011920929,c(37.384308, 1.646311)
2024-05-21 05:24:27,1.646311,37.384308,673.1,9,0.800000011920929,c(37.384308, 1.646311)
2024-05-21 05:24:30,1.646311,37.384308,673.1,10,0.800000011920929,c(37.384308, 1.646311)
2024-05-21 05:24:33,1.646311,37.384308,673.1,10,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:36,1.646311,37.384308,673.1,10,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:39,1.646311,37.384308,673.1,9,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:42,1.646311,37.384308,673,10,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:45,1.646311,37.384308,673,9,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:48,1.646311,37.384308,673,9,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:51,1.646311,37.384308,673,10,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:54,1.646311,37.384308,673,9,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:24:57,1.646311,37.384308,673,10,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:25:00,1.646311,37.384308,673,10,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:25:03,1.646311,37.384308,673,9,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:25:06,1.646311,37.384308,673,8,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:25:09,1.646311,37.384308,673,9,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:25:12,1.646311,37.384308,673,8,0.699999988079071,c(37.384308, 1.646311)
2024-05-21 05:25:15,1.646311,37.384306,673,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:18,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:21,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:24,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:27,1.646311,37.384306,673,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:30,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:33,1.646311,37.384306,673,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:36,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:39,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:42,1.646311,37.384306,673,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:45,1.646311,37.384306,672.9,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:48,1.646311,37.384306,672.9,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:51,1.646311,37.384306,672.9,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:54,1.646311,37.384306,672.9,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:25:57,1.646311,37.384306,672.9,8,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:00,1.646311,37.384306,672.9,8,0.800000011920929,c(37.384306, 1.646311)
2024-05-21 05:26:03,1.646311,37.384306,672.9,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:06,1.646311,37.384306,672.9,8,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:08,1.646311,37.384306,672.9,8,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:11,1.646311,37.384306,672.9,8,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:14,1.646311,37.384306,672.9,8,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:17,1.646311,37.384306,672.9,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:20,1.646311,37.384306,672.8,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:23,1.646311,37.384306,672.8,9,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:26,1.646311,37.384306,672.8,10,0.699999988079071,c(37.384306, 1.646311)
2024-05-21 05:26:29,1.646313,37.384303,672.9,11,0.699999988079071,c(37.384303, 1.646313)
2024-05-21 05:26:32,1.646315,37.3843,673.2,10,0.699999988079071,c(37.3843, 1.646315)
2024-05-21 05:26:35,1.64633,37.384298,672.6,11,0.699999988079071,c(37.384298, 1.64633)
2024-05-21 05:26:38,1.646335,37.384291,672.2,11,0.699999988079071,c(37.384291, 1.646335)
2024-05-21 05:26:41,1.646331,37.384293,671.9,11,0.699999988079071,c(37.384293, 1.646331)
2024-05-21 05:26:44,1.646333,37.384291,671.8,9,0.699999988079071,c(37.384291, 1.646333)
2024-05-21 05:26:47,1.646328,37.384286,671.6,9,0.699999988079071,c(37.384286, 1.646328)
2024-05-21 05:26:50,1.646325,37.384286,671.1,9,1,c(37.384286, 1.646325)
2024-05-21 05:26:53,1.646325,37.384288,670.5,11,0.899999976158142,c(37.384288, 1.646325)
2024-05-21 05:26:56,1.646325,37.384288,670.2,11,0.699999988079071,c(37.384288, 1.646325)
2024-05-21 05:26:59,1.646326,37.384288,669.9,11,0.699999988079071,c(37.384288, 1.646326)
2024-05-21 05:27:02,1.646328,37.384288,669.6,11,0.699999988079071,c(37.384288, 1.646328)
2024-05-21 05:27:05,1.646328,37.384286,669.3,11,0.699999988079071,c(37.384286, 1.646328)
2024-05-21 05:27:08,1.646326,37.384286,669.1,11,0.699999988079071,c(37.384286, 1.646326)
2024-05-21 05:27:11,1.646325,37.384286,668.9,11,0.699999988079071,c(37.384286, 1.646325)
2024-05-21 05:27:14,1.646323,37.384286,668.7,11,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:17,1.646323,37.384286,668.7,10,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:20,1.646323,37.384286,668.7,11,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:23,1.646323,37.384286,668.7,10,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:26,1.646323,37.384286,668.7,10,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:29,1.646323,37.384286,668.7,9,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:32,1.646323,37.384286,668.6,10,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:35,1.646323,37.384286,668.6,8,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:38,1.646323,37.384286,668.6,8,0.699999988079071,c(37.384286, 1.646323)
2024-05-21 05:27:41,1.646326,37.384286,668.6,11,0.699999988079071,c(37.384286, 1.646326)
2024-05-21 05:27:44,1.646365,37.38423,668.4,10,0.699999988079071,c(37.38423, 1.646365)
2024-05-21 05:27:47,1.64638,37.38413,668.3,11,0.699999988079071,c(37.38413, 1.64638)
2024-05-21 05:27:50,1.646393,37.384068,667.8,11,0.699999988079071,c(37.384068, 1.646393)
2024-05-21 05:27:53,1.646393,37.384078,667.2,11,0.699999988079071,c(37.384078, 1.646393)
2024-05-21 05:27:56,1.646408,37.384048,666.9,11,0.699999988079071,c(37.384048, 1.646408)
2024-05-21 05:27:59,1.646425,37.384016,666.7,11,0.699999988079071,c(37.384016, 1.646425)
2024-05-21 05:28:02,1.64644,37.38401,665.9,11,0.699999988079071,c(37.38401, 1.64644)
2024-05-21 05:28:05,1.64644,37.384008,665.6,10,0.699999988079071,c(37.384008, 1.64644)
2024-05-21 05:28:08,1.646408,37.383963,665.5,11,0.699999988079071,c(37.383963, 1.646408)
2024-05-21 05:28:11,1.646343,37.38391,665.5,10,0.699999988079071,c(37.38391, 1.646343)
2024-05-21 05:28:14,1.646293,37.383878,665.6,10,0.699999988079071,c(37.383878, 1.646293)
2024-05-21 05:28:17,1.646273,37.383851,665.1,8,0.699999988079071,c(37.383851, 1.646273)
2024-05-21 05:28:20,1.646265,37.383831,665.1,9,0.699999988079071,c(37.383831, 1.646265)
2024-05-21 05:28:23,1.646266,37.383828,665,8,0.699999988079071,c(37.383828, 1.646266)
2024-05-21 05:28:26,1.646268,37.383825,664.9,8,0.699999988079071,c(37.383825, 1.646268)
2024-05-21 05:28:29,1.646246,37.383816,664.8,9,0.699999988079071,c(37.383816, 1.646246)
2024-05-21 05:28:32,1.646223,37.383823,664.6,10,0.699999988079071,c(37.383823, 1.646223)
2024-05-21 05:28:35,1.646213,37.383815,664,10,0.699999988079071,c(37.383815, 1.646213)
2024-05-21 05:28:38,1.646218,37.383793,663.6,9,0.699999988079071,c(37.383793, 1.646218)
2024-05-21 05:28:41,1.646233,37.383783,663.3,10,0.699999988079071,c(37.383783, 1.646233)
2024-05-21 05:28:44,1.646241,37.383768,663.2,9,0.699999988079071,c(37.383768, 1.646241)
2024-05-21 05:28:47,1.646226,37.383773,662.9,10,0.699999988079071,c(37.383773, 1.646226)
2024-05-21 05:28:50,1.646221,37.383765,662.7,11,0.699999988079071,c(37.383765, 1.646221)
2024-05-21 05:28:53,1.646223,37.38377,662.7,11,0.699999988079071,c(37.38377, 1.646223)
2024-05-21 05:28:56,1.646213,37.383795,662.5,9,0.699999988079071,c(37.383795, 1.646213)
2024-05-21 05:28:59,1.6462,37.383801,662.3,9,0.699999988079071,c(37.383801, 1.6462)
2024-05-21 05:29:02,1.646205,37.383798,662.1,10,0.699999988079071,c(37.383798, 1.646205)
2024-05-21 05:29:05,1.646221,37.38379,661.7,10,0.699999988079071,c(37.38379, 1.646221)
2024-05-21 05:29:08,1.646235,37.383783,661.6,8,0.699999988079071,c(37.383783, 1.646235)
2024-05-21 05:29:11,1.64625,37.383765,661.4,9,0.699999988079071,c(37.383765, 1.64625)
2024-05-21 05:29:14,1.64626,37.383763,661.3,11,0.699999988079071,c(37.383763, 1.64626)
2024-05-21 05:29:17,1.646251,37.38376,661.3,11,0.699999988079071,c(37.38376, 1.646251)
2024-05-21 05:29:20,1.646233,37.383758,661.3,10,0.699999988079071,c(37.383758, 1.646233)
2024-05-21 05:29:23,1.646213,37.38377,661.2,11,0.699999988079071,c(37.38377, 1.646213)
2024-05-21 05:29:26,1.646213,37.383765,661.1,10,0.699999988079071,c(37.383765, 1.646213)
2024-05-21 05:29:29,1.646203,37.383775,661.1,11,0.699999988079071,c(37.383775, 1.646203)
2024-05-21 05:29:32,1.646195,37.383771,661.1,10,0.699999988079071,c(37.383771, 1.646195)
2024-05-21 05:29:35,1.646195,37.383771,661,10,0.699999988079071,c(37.383771, 1.646195)
2024-05-21 05:29:38,1.64619,37.38378,660.9,10,0.699999988079071,c(37.38378, 1.64619)
2024-05-21 05:29:41,1.646186,37.383781,660.7,11,0.699999988079071,c(37.383781, 1.646186)
2024-05-21 05:29:44,1.646186,37.383776,659.9,9,0.699999988079071,c(37.383776, 1.646186)
2024-05-21 05:29:47,1.646183,37.383776,659.7,11,0.699999988079071,c(37.383776, 1.646183)
2024-05-21 05:29:50,1.646183,37.383778,659.8,9,0.699999988079071,c(37.383778, 1.646183)
2024-05-21 05:29:53,1.646188,37.383771,659.6,9,0.699999988079071,c(37.383771, 1.646188)
2024-05-21 05:29:56,1.646201,37.38377,659.6,10,0.699999988079071,c(37.38377, 1.646201)
2024-05-21 05:29:59,1.646203,37.383775,659.5,8,0.699999988079071,c(37.383775, 1.646203)
2024-05-21 05:30:02,1.646203,37.383775,659.4,11,0.699999988079071,c(37.383775, 1.646203)
2024-05-21 05:30:05,1.646208,37.383778,659.3,9,0.699999988079071,c(37.383778, 1.646208)
2024-05-21 05:30:08,1.64621,37.383781,659.3,11,0.699999988079071,c(37.383781, 1.64621)
2024-05-21 05:30:11,1.646211,37.383781,659.3,10,0.699999988079071,c(37.383781, 1.646211)
2024-05-21 05:30:14,1.646213,37.38378,659.3,9,0.699999988079071,c(37.38378, 1.646213)
2024-05-21 05:30:17,1.646211,37.38378,659.4,11,0.699999988079071,c(37.38378, 1.646211)
2024-05-21 05:30:20,1.64621,37.38378,659.5,11,0.699999988079071,c(37.38378, 1.64621)
2024-05-21 05:30:23,1.64621,37.383778,659.5,11,0.699999988079071,c(37.383778, 1.64621)
2024-05-21 05:30:26,1.646213,37.38378,659.5,11,0.699999988079071,c(37.38378, 1.646213)
2024-05-21 05:30:29,1.646228,37.38381,659.6,10,0.699999988079071,c(37.38381, 1.646228)
2024-05-21 05:30:32,1.646253,37.38383,659.6,10,0.699999988079071,c(37.38383, 1.646253)
2024-05-21 05:30:35,1.646288,37.383865,659.8,10,0.699999988079071,c(37.383865, 1.646288)
2024-05-21 05:30:38,1.646341,37.383926,660,10,0.699999988079071,c(37.383926, 1.646341)
2024-05-21 05:30:41,1.64635,37.383968,659.7,10,0.699999988079071,c(37.383968, 1.64635)
2024-05-21 05:30:44,1.64634,37.38398,659.7,10,0.699999988079071,c(37.38398, 1.64634)
2024-05-21 05:30:47,1.646335,37.383975,659.7,9,0.699999988079071,c(37.383975, 1.646335)
2024-05-21 05:30:50,1.646333,37.383973,659.7,10,0.699999988079071,c(37.383973, 1.646333)
2024-05-21 05:30:53,1.64633,37.383973,659.7,10,0.699999988079071,c(37.383973, 1.64633)
2024-05-21 05:30:56,1.64633,37.383968,659.7,9,0.699999988079071,c(37.383968, 1.64633)
2024-05-21 05:30:59,1.646328,37.383966,659.7,10,0.699999988079071,c(37.383966, 1.646328)
2024-05-21 05:31:02,1.646328,37.383968,659.7,8,0.699999988079071,c(37.383968, 1.646328)
2024-05-21 05:31:05,1.646328,37.38397,659.8,9,0.699999988079071,c(37.38397, 1.646328)
2024-05-21 05:31:08,1.646326,37.38397,659.8,8,0.699999988079071,c(37.38397, 1.646326)
2024-05-21 05:31:11,1.646328,37.383971,659.8,10,0.699999988079071,c(37.383971, 1.646328)
2024-05-21 05:31:14,1.646333,37.383978,659.8,9,0.699999988079071,c(37.383978, 1.646333)
2024-05-21 05:31:17,1.646328,37.383983,660.1,7,0.699999988079071,c(37.383983, 1.646328)
2024-05-21 05:31:20,1.646328,37.383981,660.3,10,0.699999988079071,c(37.383981, 1.646328)
2024-05-21 05:31:23,1.646328,37.383981,660.3,11,0.699999988079071,c(37.383981, 1.646328)
2024-05-21 05:31:26,1.646348,37.38399,660.4,11,0.699999988079071,c(37.38399, 1.646348)
2024-05-21 05:31:29,1.646371,37.384005,660.5,10,0.699999988079071,c(37.384005, 1.646371)
2024-05-21 05:31:32,1.646386,37.384021,660.9,11,0.699999988079071,c(37.384021, 1.646386)
2024-05-21 05:31:35,1.646393,37.384045,661.3,11,0.699999988079071,c(37.384045, 1.646393)
2024-05-21 05:31:38,1.6464,37.384066,661.4,11,0.699999988079071,c(37.384066, 1.6464)
2024-05-21 05:31:41,1.646406,37.38409,661.6,11,0.699999988079071,c(37.38409, 1.646406)
2024-05-21 05:31:44,1.646423,37.38412,661.8,10,0.800000011920929,c(37.38412, 1.646423)
2024-05-21 05:31:47,1.64643,37.384133,661.8,10,0.699999988079071,c(37.384133, 1.64643)
2024-05-21 05:31:50,1.646433,37.384138,661.7,8,0.699999988079071,c(37.384138, 1.646433)
2024-05-21 05:31:53,1.646426,37.384145,661.6,8,0.699999988079071,c(37.384145, 1.646426)
2024-05-21 05:31:56,1.646428,37.384156,661.4,9,0.699999988079071,c(37.384156, 1.646428)
2024-05-21 05:31:59,1.646445,37.384155,661.1,10,0.699999988079071,c(37.384155, 1.646445)
2024-05-21 05:32:02,1.646453,37.384153,661,11,0.699999988079071,c(37.384153, 1.646453)
2024-05-21 05:32:05,1.646461,37.384148,661.2,8,0.699999988079071,c(37.384148, 1.646461)
2024-05-21 05:32:08,1.64646,37.384126,661.2,8,0.699999988079071,c(37.384126, 1.64646)
2024-05-21 05:32:11,1.646436,37.384126,661.2,6,0.899999976158142,c(37.384126, 1.646436)
2024-05-21 05:32:14,1.646423,37.384135,661.3,11,0.699999988079071,c(37.384135, 1.646423)
2024-05-21 05:32:17,1.646415,37.38415,661.1,10,0.699999988079071,c(37.38415, 1.646415)
2024-05-21 05:32:20,1.646415,37.384171,660.9,10,0.699999988079071,c(37.384171, 1.646415)
2024-05-21 05:32:23,1.646411,37.384186,660.8,8,0.699999988079071,c(37.384186, 1.646411)
2024-05-21 05:32:26,1.64641,37.384185,660.5,9,0.699999988079071,c(37.384185, 1.64641)
2024-05-21 05:32:29,1.646411,37.384183,660.5,9,0.699999988079071,c(37.384183, 1.646411)
2024-05-21 05:32:32,1.646413,37.384181,660.5,9,0.699999988079071,c(37.384181, 1.646413)
2024-05-21 05:32:35,1.646413,37.384181,660.5,10,0.699999988079071,c(37.384181, 1.646413)
2024-05-21 05:32:38,1.646411,37.384176,660.3,11,0.699999988079071,c(37.384176, 1.646411)
2024-05-21 05:32:41,1.646405,37.384171,660.1,11,0.699999988079071,c(37.384171, 1.646405)
2024-05-21 05:32:44,1.646406,37.384166,660,8,0.699999988079071,c(37.384166, 1.646406)
2024-05-21 05:32:47,1.646408,37.384168,660,10,0.699999988079071,c(37.384168, 1.646408)
2024-05-21 05:32:50,1.64641,37.384168,660.1,11,0.699999988079071,c(37.384168, 1.64641)
2024-05-21 05:32:53,1.64641,37.38417,660.1,11,0.699999988079071,c(37.38417, 1.64641)
2024-05-21 05:32:56,1.64641,37.384171,660.1,11,0.699999988079071,c(37.384171, 1.64641)
2024-05-21 05:32:59,1.64641,37.384171,660.1,11,0.699999988079071,c(37.384171, 1.64641)
2024-05-21 05:33:02,1.646406,37.384181,660.1,11,0.699999988079071,c(37.384181, 1.646406)
2024-05-21 05:33:05,1.64639,37.384208,660.1,11,0.699999988079071,c(37.384208, 1.64639)
2024-05-21 05:33:08,1.646378,37.384236,660.3,11,0.699999988079071,c(37.384236, 1.646378)
2024-05-21 05:33:11,1.646365,37.384266,660.6,11,0.699999988079071,c(37.384266, 1.646365)
2024-05-21 05:33:14,1.64635,37.384288,661.1,11,0.699999988079071,c(37.384288, 1.64635)
2024-05-21 05:33:17,1.64634,37.384293,661.2,9,0.699999988079071,c(37.384293, 1.64634)
2024-05-21 05:33:20,1.64634,37.3843,661.2,10,0.699999988079071,c(37.3843, 1.64634)
2024-05-21 05:33:23,1.646336,37.384305,661.2,11,0.699999988079071,c(37.384305, 1.646336)
2024-05-21 05:33:26,1.646331,37.38431,661.2,11,0.699999988079071,c(37.38431, 1.646331)
2024-05-21 05:33:29,1.64633,37.384313,661.2,11,0.699999988079071,c(37.384313, 1.64633)
2024-05-21 05:33:32,1.646331,37.384313,661.1,8,0.699999988079071,c(37.384313, 1.646331)
2024-05-21 05:33:35,1.646331,37.384313,661.1,11,0.699999988079071,c(37.384313, 1.646331)
2024-05-21 05:33:38,1.646331,37.384313,661.1,7,0.699999988079071,c(37.384313, 1.646331)
2024-05-21 05:33:41,1.646331,37.38431,661.1,8,0.699999988079071,c(37.38431, 1.646331)
2024-05-21 05:33:44,1.646333,37.38431,661.1,9,0.699999988079071,c(37.38431, 1.646333)
2024-05-21 05:33:47,1.646331,37.38431,661.1,4,0.699999988079071,c(37.38431, 1.646331)
2024-05-21 05:33:50,1.646331,37.38431,661.1,6,0.699999988079071,c(37.38431, 1.646331)
2024-05-21 05:33:53,1.64633,37.384308,661.1,8,0.699999988079071,c(37.384308, 1.64633)
2024-05-21 05:33:56,1.646328,37.384308,661.1,6,0.699999988079071,c(37.384308, 1.646328)
2024-05-21 05:33:59,1.646326,37.384308,661.1,7,0.699999988079071,c(37.384308, 1.646326)
2024-05-21 05:34:02,1.646325,37.384306,661.1,6,0.699999988079071,c(37.384306, 1.646325)
2024-05-21 05:34:05,1.646331,37.384306,661.1,10,0.699999988079071,c(37.384306, 1.646331)
2024-05-21 05:34:08,1.646348,37.384305,660.8,11,0.699999988079071,c(37.384305, 1.646348)
2024-05-21 05:34:11,1.646348,37.384306,661,10,0.699999988079071,c(37.384306, 1.646348)
2024-05-21 05:34:14,1.64635,37.384303,661,11,0.699999988079071,c(37.384303, 1.64635)
2024-05-21 05:34:17,1.64635,37.384305,661.1,10,0.699999988079071,c(37.384305, 1.64635)
2024-05-21 05:34:20,1.646351,37.384305,661.1,10,0.699999988079071,c(37.384305, 1.646351)
2024-05-21 05:34:23,1.646351,37.384305,661.1,9,0.699999988079071,c(37.384305, 1.646351)
2024-05-21 05:34:26,1.646351,37.384305,661.1,8,0.699999988079071,c(37.384305, 1.646351)
2024-05-21 05:34:29,1.64635,37.384305,661.1,10,0.699999988079071,c(37.384305, 1.64635)
2024-05-21 05:34:32,1.646351,37.384306,661.2,8,0.699999988079071,c(37.384306, 1.646351)
2024-05-21 05:34:35,1.646351,37.384308,661.2,8,0.699999988079071,c(37.384308, 1.646351)
2024-05-21 05:34:38,1.646353,37.384313,661.2,10,0.800000011920929,c(37.384313, 1.646353)
2024-05-21 05:34:41,1.646353,37.384315,661.2,10,0.699999988079071,c(37.384315, 1.646353)
2024-05-21 05:34:44,1.646355,37.384318,661.2,11,0.699999988079071,c(37.384318, 1.646355)
2024-05-21 05:34:47,1.646356,37.384316,661.2,11,0.699999988079071,c(37.384316, 1.646356)
2024-05-21 05:34:50,1.64636,37.384286,661,11,0.699999988079071,c(37.384286, 1.64636)
2024-05-21 05:34:53,1.64636,37.384256,661.1,10,0.699999988079071,c(37.384256, 1.64636)
2024-05-21 05:34:56,1.646365,37.384236,661,10,0.699999988079071,c(37.384236, 1.646365)
2024-05-21 05:34:59,1.646366,37.384231,661,8,0.699999988079071,c(37.384231, 1.646366)
2024-05-21 05:35:02,1.646368,37.384228,661,7,0.699999988079071,c(37.384228, 1.646368)
2024-05-21 05:35:05,1.64637,37.384228,661,9,0.699999988079071,c(37.384228, 1.64637)
2024-05-21 05:35:08,1.646371,37.384228,661,11,0.699999988079071,c(37.384228, 1.646371)
2024-05-21 05:35:11,1.646373,37.38423,661,11,0.699999988079071,c(37.38423, 1.646373)
2024-05-21 05:35:14,1.646376,37.384231,661,11,0.699999988079071,c(37.384231, 1.646376)
2024-05-21 05:35:17,1.646376,37.384236,661.2,10,0.699999988079071,c(37.384236, 1.646376)
2024-05-21 05:35:20,1.646376,37.384236,661.3,11,0.699999988079071,c(37.384236, 1.646376)
2024-05-21 05:35:23,1.646378,37.384236,661.4,11,0.699999988079071,c(37.384236, 1.646378)
2024-05-21 05:35:26,1.646381,37.384238,661.4,11,0.699999988079071,c(37.384238, 1.646381)
2024-05-21 05:35:29,1.64638,37.38424,661.4,11,0.699999988079071,c(37.38424, 1.64638)
2024-05-21 05:35:32,1.646375,37.384238,661.2,11,0.699999988079071,c(37.384238, 1.646375)
2024-05-21 05:35:35,1.646361,37.384253,661.3,11,0.699999988079071,c(37.384253, 1.646361)
2024-05-21 05:35:38,1.646355,37.384281,661.4,11,0.699999988079071,c(37.384281, 1.646355)
2024-05-21 05:35:41,1.646338,37.384303,661.3,11,0.699999988079071,c(37.384303, 1.646338)
2024-05-21 05:35:44,1.646336,37.384306,661.2,11,0.699999988079071,c(37.384306, 1.646336)
2024-05-21 05:35:47,1.646333,37.384306,661.2,11,0.699999988079071,c(37.384306, 1.646333)
2024-05-21 05:35:50,1.646335,37.384308,661.2,11,0.699999988079071,c(37.384308, 1.646335)
2024-05-21 05:35:53,1.646335,37.384308,661.3,11,0.699999988079071,c(37.384308, 1.646335)
