"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-06-12 03:44:11,1.342483,37.200973,1235.2,7,1,c(37.200973, 1.342483)
2024-06-12 03:44:14,1.342453,37.200961,1230.6,7,1,c(37.200961, 1.342453)
2024-06-12 03:44:17,1.342436,37.200951,1235.4,7,0.800000011920929,c(37.200951, 1.342436)
2024-06-12 03:44:20,1.342441,37.200958,1235.1,6,0.800000011920929,c(37.200958, 1.342441)
2024-06-12 03:44:23,1.342475,37.200878,1253.2,7,0.699999988079071,c(37.200878, 1.342475)
2024-06-12 03:44:26,1.34248,37.2009,1249.6,7,0.699999988079071,c(37.2009, 1.34248)
2024-06-12 03:44:29,1.342471,37.200905,1254,7,0.800000011920929,c(37.200905, 1.342471)
2024-06-12 03:44:32,1.34259,37.200575,1176.4,6,0.699999988079071,c(37.200575, 1.34259)
2024-06-12 03:44:35,1.342603,37.200561,1176.5,5,0.699999988079071,c(37.200561, 1.342603)
2024-06-12 03:44:38,1.342633,37.200551,1178.6,7,0.699999988079071,c(37.200551, 1.342633)
2024-06-12 03:44:41,1.342638,37.200548,1179.8,6,0.699999988079071,c(37.200548, 1.342638)
2024-06-12 03:44:44,1.34264,37.200548,1180.8,5,0.699999988079071,c(37.200548, 1.34264)
2024-06-12 03:44:47,1.342638,37.20055,1180.9,4,0.699999988079071,c(37.20055, 1.342638)
2024-06-12 03:44:50,1.342636,37.200548,1180.8,5,0.699999988079071,c(37.200548, 1.342636)
2024-06-12 03:44:53,1.342635,37.200543,1180.8,8,0.699999988079071,c(37.200543, 1.342635)
2024-06-12 03:44:56,1.34264,37.200538,1181.4,8,0.699999988079071,c(37.200538, 1.34264)
2024-06-12 03:44:59,1.34264,37.200541,1180.5,10,0.800000011920929,c(37.200541, 1.34264)
2024-06-12 03:45:02,1.342635,37.200548,1178.6,8,0.699999988079071,c(37.200548, 1.342635)
2024-06-12 03:45:05,1.342628,37.200551,1178,10,0.699999988079071,c(37.200551, 1.342628)
2024-06-12 03:45:08,1.342628,37.200556,1178,10,0.699999988079071,c(37.200556, 1.342628)
2024-06-12 03:45:11,1.342638,37.200551,1178.6,8,0.699999988079071,c(37.200551, 1.342638)
2024-06-12 03:45:14,1.342641,37.200551,1178.5,7,0.699999988079071,c(37.200551, 1.342641)
2024-06-12 03:45:17,1.342645,37.200553,1178.5,7,0.800000011920929,c(37.200553, 1.342645)
2024-06-12 03:45:20,1.342646,37.200551,1178.5,6,0.699999988079071,c(37.200551, 1.342646)
2024-06-12 03:45:23,1.342651,37.200548,1178.2,7,0.699999988079071,c(37.200548, 1.342651)
2024-06-12 03:45:26,1.342638,37.200553,1177.3,9,0.699999988079071,c(37.200553, 1.342638)
2024-06-12 03:45:29,1.342636,37.20056,1177,9,0.699999988079071,c(37.20056, 1.342636)
2024-06-12 03:45:32,1.342635,37.20056,1176.7,10,0.699999988079071,c(37.20056, 1.342635)
2024-06-12 03:45:35,1.342628,37.20056,1175.7,8,0.699999988079071,c(37.20056, 1.342628)
2024-06-12 03:45:38,1.342625,37.200563,1175,9,0.699999988079071,c(37.200563, 1.342625)
2024-06-12 03:45:41,1.342633,37.200568,1174.9,6,0.699999988079071,c(37.200568, 1.342633)
2024-06-12 03:45:44,1.342638,37.20057,1174.9,6,0.699999988079071,c(37.20057, 1.342638)
2024-06-12 03:45:47,1.342641,37.20057,1174.9,4,0.800000011920929,c(37.20057, 1.342641)
2024-06-12 03:45:50,1.342643,37.20058,1175.2,7,0.699999988079071,c(37.20058, 1.342643)
2024-06-12 03:45:53,1.342643,37.200596,1175.9,8,0.699999988079071,c(37.200596, 1.342643)
2024-06-12 03:45:56,1.342635,37.200603,1175.9,7,0.699999988079071,c(37.200603, 1.342635)
2024-06-12 03:45:59,1.34263,37.200601,1175.7,8,0.800000011920929,c(37.200601, 1.34263)
2024-06-12 03:46:02,1.34263,37.200601,1175.7,8,0.800000011920929,c(37.200601, 1.34263)
2024-06-12 03:46:05,1.342628,37.2006,1175.7,8,0.699999988079071,c(37.2006, 1.342628)
2024-06-12 03:46:08,1.34263,37.2006,1175.6,8,0.800000011920929,c(37.2006, 1.34263)
2024-06-12 03:46:11,1.34263,37.2006,1175.7,9,0.699999988079071,c(37.2006, 1.34263)
2024-06-12 03:46:14,1.34263,37.200593,1175.7,10,0.800000011920929,c(37.200593, 1.34263)
2024-06-12 03:46:17,1.342643,37.200586,1174.7,10,0.699999988079071,c(37.200586, 1.342643)
