"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-05-20 08:03:31,1.642013,37.378796,681.4,10,2,c(37.378796, 1.642013)
2024-05-20 08:03:34,1.642028,37.378775,677.7,10,1.20000004768372,c(37.378775, 1.642028)
2024-05-20 08:03:37,1.641986,37.3788,686.7,10,2,c(37.3788, 1.641986)
2024-05-20 08:03:40,1.641966,37.378806,697.4,10,1.20000004768372,c(37.378806, 1.641966)
2024-05-20 08:03:43,1.642058,37.378793,676.9,10,1.20000004768372,c(37.378793, 1.642058)
2024-05-20 08:03:46,1.642058,37.378805,682.1,9,1.20000004768372,c(37.378805, 1.642058)
2024-05-20 08:03:49,1.642055,37.37877,672.2,10,1.20000004768372,c(37.37877, 1.642055)
2024-05-20 08:03:52,1.64205,37.37879,675.4,10,1.10000002384186,c(37.37879, 1.64205)
2024-05-20 08:03:55,1.64204,37.378806,682.4,10,1.10000002384186,c(37.378806, 1.64204)
2024-05-20 08:03:58,1.642028,37.378821,684.8,10,1.10000002384186,c(37.378821, 1.642028)
2024-05-20 08:04:01,1.64203,37.378815,684.6,10,1.10000002384186,c(37.378815, 1.64203)
2024-05-20 08:04:04,1.642031,37.378813,684.5,10,0.899999976158142,c(37.378813, 1.642031)
2024-05-20 08:04:07,1.642035,37.378813,684.4,10,0.899999976158142,c(37.378813, 1.642035)
2024-05-20 08:04:10,1.642033,37.378813,684.4,9,0.899999976158142,c(37.378813, 1.642033)
2024-05-20 08:04:13,1.642035,37.378813,684.4,9,0.899999976158142,c(37.378813, 1.642035)
2024-05-20 08:04:16,1.642035,37.378816,684.4,10,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:19,1.642035,37.378816,684.4,10,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:22,1.642035,37.378818,684.4,10,0.899999976158142,c(37.378818, 1.642035)
2024-05-20 08:04:25,1.642035,37.378818,684.4,9,0.899999976158142,c(37.378818, 1.642035)
2024-05-20 08:04:28,1.642035,37.378816,684.4,10,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:31,1.642035,37.378816,684.4,9,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:34,1.642035,37.378816,684.3,10,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:37,1.642035,37.378816,684.3,10,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:40,1.642035,37.378816,684.3,10,0.899999976158142,c(37.378816, 1.642035)
2024-05-20 08:04:43,1.642033,37.378816,684.3,10,0.899999976158142,c(37.378816, 1.642033)
2024-05-20 08:04:46,1.642031,37.378818,684.3,10,0.899999976158142,c(37.378818, 1.642031)
2024-05-20 08:04:49,1.642035,37.378818,684.3,10,0.899999976158142,c(37.378818, 1.642035)
2024-05-20 08:04:52,1.642036,37.378825,684.3,10,0.899999976158142,c(37.378825, 1.642036)
2024-05-20 08:04:55,1.642038,37.378826,684.3,10,0.899999976158142,c(37.378826, 1.642038)
2024-05-20 08:04:58,1.642043,37.378825,684.3,10,0.899999976158142,c(37.378825, 1.642043)
2024-05-20 08:05:01,1.642046,37.378821,684.1,10,0.899999976158142,c(37.378821, 1.642046)
2024-05-20 08:05:04,1.642043,37.378821,684.1,10,0.899999976158142,c(37.378821, 1.642043)
2024-05-20 08:05:07,1.642043,37.378823,684.1,10,0.899999976158142,c(37.378823, 1.642043)
2024-05-20 08:05:10,1.642071,37.378798,683.4,10,0.899999976158142,c(37.378798, 1.642071)
2024-05-20 08:05:13,1.642101,37.378771,682.9,10,0.899999976158142,c(37.378771, 1.642101)
2024-05-20 08:05:16,1.642138,37.37876,682.7,10,0.899999976158142,c(37.37876, 1.642138)
2024-05-20 08:05:19,1.642176,37.378753,683.1,10,0.899999976158142,c(37.378753, 1.642176)
2024-05-20 08:05:22,1.642218,37.378748,683,10,0.899999976158142,c(37.378748, 1.642218)
2024-05-20 08:05:25,1.642255,37.378751,682.7,10,0.899999976158142,c(37.378751, 1.642255)
2024-05-20 08:05:28,1.642293,37.378736,683.3,10,0.899999976158142,c(37.378736, 1.642293)
2024-05-20 08:05:31,1.642331,37.37873,683.5,10,0.899999976158142,c(37.37873, 1.642331)
2024-05-20 08:05:34,1.64237,37.37872,682.6,10,0.899999976158142,c(37.37872, 1.64237)
2024-05-20 08:05:37,1.642415,37.37871,682,10,0.899999976158142,c(37.37871, 1.642415)
2024-05-20 08:05:40,1.642455,37.3787,681.7,10,0.899999976158142,c(37.3787, 1.642455)
2024-05-20 08:05:43,1.642491,37.378681,681.5,10,0.899999976158142,c(37.378681, 1.642491)
2024-05-20 08:05:46,1.642523,37.37866,681.9,10,0.899999976158142,c(37.37866, 1.642523)
2024-05-20 08:05:49,1.642563,37.378653,682.3,10,0.899999976158142,c(37.378653, 1.642563)
2024-05-20 08:05:52,1.642593,37.37864,681.4,10,0.899999976158142,c(37.37864, 1.642593)
2024-05-20 08:05:55,1.642625,37.378628,681,10,0.899999976158142,c(37.378628, 1.642625)
2024-05-20 08:05:58,1.642658,37.378611,680.6,10,0.899999976158142,c(37.378611, 1.642658)
2024-05-20 08:06:01,1.642691,37.378593,679.8,10,0.899999976158142,c(37.378593, 1.642691)
2024-05-20 08:06:04,1.64273,37.378576,679.6,10,0.899999976158142,c(37.378576, 1.64273)
2024-05-20 08:06:07,1.64276,37.37856,679.6,10,0.899999976158142,c(37.37856, 1.64276)
2024-05-20 08:06:10,1.642793,37.378538,679.5,10,0.899999976158142,c(37.378538, 1.642793)
2024-05-20 08:06:13,1.642823,37.378511,679.3,10,0.899999976158142,c(37.378511, 1.642823)
2024-05-20 08:06:16,1.642848,37.378476,679.7,10,0.899999976158142,c(37.378476, 1.642848)
2024-05-20 08:06:19,1.642865,37.378436,679.5,10,0.899999976158142,c(37.378436, 1.642865)
2024-05-20 08:06:22,1.642886,37.378403,679.4,10,0.899999976158142,c(37.378403, 1.642886)
2024-05-20 08:06:25,1.642915,37.378368,679.7,10,0.899999976158142,c(37.378368, 1.642915)
2024-05-20 08:06:28,1.642938,37.378341,679.9,10,0.899999976158142,c(37.378341, 1.642938)
2024-05-20 08:06:31,1.642963,37.378311,680.2,10,0.899999976158142,c(37.378311, 1.642963)
2024-05-20 08:06:34,1.642978,37.37827,680.5,9,0.899999976158142,c(37.37827, 1.642978)
2024-05-20 08:06:37,1.642995,37.37824,680.8,10,0.899999976158142,c(37.37824, 1.642995)
2024-05-20 08:06:40,1.643021,37.378218,681.1,9,0.899999976158142,c(37.378218, 1.643021)
2024-05-20 08:06:43,1.643053,37.378206,681.7,9,0.899999976158142,c(37.378206, 1.643053)
2024-05-20 08:06:46,1.643091,37.378201,682.1,10,0.899999976158142,c(37.378201, 1.643091)
2024-05-20 08:06:49,1.643125,37.378183,682.4,9,0.899999976158142,c(37.378183, 1.643125)
2024-05-20 08:06:52,1.643161,37.37816,682.6,10,0.899999976158142,c(37.37816, 1.643161)
2024-05-20 08:06:55,1.64319,37.378136,682.9,9,0.899999976158142,c(37.378136, 1.64319)
2024-05-20 08:06:58,1.64322,37.37812,683.1,10,0.899999976158142,c(37.37812, 1.64322)
2024-05-20 08:07:01,1.643245,37.3781,683.4,9,0.899999976158142,c(37.3781, 1.643245)
2024-05-20 08:07:04,1.64327,37.378068,683.7,10,0.899999976158142,c(37.378068, 1.64327)
2024-05-20 08:07:07,1.643301,37.378038,683.8,8,0.899999976158142,c(37.378038, 1.643301)
2024-05-20 08:07:10,1.643331,37.378021,684,8,0.899999976158142,c(37.378021, 1.643331)
2024-05-20 08:07:13,1.643368,37.37801,684.3,10,0.899999976158142,c(37.37801, 1.643368)
2024-05-20 08:07:16,1.643405,37.377985,684.6,10,0.899999976158142,c(37.377985, 1.643405)
2024-05-20 08:07:19,1.643438,37.377968,684.9,9,0.899999976158142,c(37.377968, 1.643438)
2024-05-20 08:07:22,1.643475,37.377953,685.2,10,0.899999976158142,c(37.377953, 1.643475)
2024-05-20 08:07:25,1.643516,37.377935,685.2,10,0.899999976158142,c(37.377935, 1.643516)
2024-05-20 08:07:28,1.643551,37.377916,685.1,10,0.899999976158142,c(37.377916, 1.643551)
2024-05-20 08:07:31,1.64359,37.377895,684.8,10,0.899999976158142,c(37.377895, 1.64359)
2024-05-20 08:07:34,1.64363,37.377878,684.9,10,0.899999976158142,c(37.377878, 1.64363)
2024-05-20 08:07:37,1.64366,37.377856,684.8,10,0.899999976158142,c(37.377856, 1.64366)
2024-05-20 08:07:40,1.643686,37.377831,684.6,10,0.899999976158142,c(37.377831, 1.643686)
2024-05-20 08:07:43,1.64372,37.37781,684.4,10,0.899999976158142,c(37.37781, 1.64372)
2024-05-20 08:07:46,1.64375,37.377783,684.2,10,0.899999976158142,c(37.377783, 1.64375)
2024-05-20 08:07:49,1.643781,37.377756,683.9,10,0.899999976158142,c(37.377756, 1.643781)
2024-05-20 08:07:52,1.643806,37.377726,683.3,10,0.899999976158142,c(37.377726, 1.643806)
2024-05-20 08:07:55,1.643838,37.377696,683,10,0.899999976158142,c(37.377696, 1.643838)
2024-05-20 08:07:58,1.643865,37.37767,683.1,10,0.899999976158142,c(37.37767, 1.643865)
2024-05-20 08:08:01,1.643888,37.377643,683.5,10,0.899999976158142,c(37.377643, 1.643888)
2024-05-20 08:08:04,1.643918,37.377621,683.9,10,0.899999976158142,c(37.377621, 1.643918)
2024-05-20 08:08:07,1.64396,37.377601,684.5,10,0.899999976158142,c(37.377601, 1.64396)
2024-05-20 08:08:10,1.644001,37.377581,684.7,10,0.899999976158142,c(37.377581, 1.644001)
2024-05-20 08:08:13,1.644035,37.377558,685,10,0.899999976158142,c(37.377558, 1.644035)
2024-05-20 08:08:16,1.644065,37.37753,685.4,10,0.899999976158142,c(37.37753, 1.644065)
2024-05-20 08:08:19,1.644098,37.377501,685.9,10,0.899999976158142,c(37.377501, 1.644098)
2024-05-20 08:08:22,1.644131,37.377468,686.6,10,0.899999976158142,c(37.377468, 1.644131)
2024-05-20 08:08:25,1.64416,37.377436,686.9,10,0.899999976158142,c(37.377436, 1.64416)
2024-05-20 08:08:28,1.644178,37.3774,687.3,10,0.899999976158142,c(37.3774, 1.644178)
2024-05-20 08:08:31,1.644193,37.377363,687.5,10,0.899999976158142,c(37.377363, 1.644193)
2024-05-20 08:08:34,1.644193,37.377318,687.6,10,0.899999976158142,c(37.377318, 1.644193)
2024-05-20 08:08:37,1.644195,37.377276,687.9,10,0.899999976158142,c(37.377276, 1.644195)
2024-05-20 08:08:40,1.644201,37.377236,687.9,10,0.899999976158142,c(37.377236, 1.644201)
2024-05-20 08:08:43,1.644213,37.377201,688.3,10,0.899999976158142,c(37.377201, 1.644213)
2024-05-20 08:08:46,1.644235,37.377166,688.7,10,0.899999976158142,c(37.377166, 1.644235)
2024-05-20 08:08:49,1.644263,37.377136,689.1,10,0.899999976158142,c(37.377136, 1.644263)
2024-05-20 08:08:52,1.644293,37.377116,689.2,10,0.899999976158142,c(37.377116, 1.644293)
2024-05-20 08:08:55,1.644328,37.377103,688.9,10,0.899999976158142,c(37.377103, 1.644328)
2024-05-20 08:08:58,1.644355,37.377088,689,10,0.899999976158142,c(37.377088, 1.644355)
2024-05-20 08:09:01,1.644385,37.377058,689.7,10,0.899999976158142,c(37.377058, 1.644385)
2024-05-20 08:09:04,1.644408,37.377026,689.9,10,0.899999976158142,c(37.377026, 1.644408)
2024-05-20 08:09:07,1.644425,37.376991,690.2,10,0.899999976158142,c(37.376991, 1.644425)
2024-05-20 08:09:10,1.644428,37.376961,690.7,10,0.899999976158142,c(37.376961, 1.644428)
2024-05-20 08:09:13,1.64445,37.376975,690.5,10,0.899999976158142,c(37.376975, 1.64445)
2024-05-20 08:09:16,1.644481,37.376986,690.8,10,0.899999976158142,c(37.376986, 1.644481)
2024-05-20 08:09:19,1.644483,37.376983,690.7,7,0.899999976158142,c(37.376983, 1.644483)
2024-05-20 08:09:22,1.644483,37.376981,690.6,9,0.899999976158142,c(37.376981, 1.644483)
2024-05-20 08:09:25,1.644481,37.376981,690.4,10,0.899999976158142,c(37.376981, 1.644481)
2024-05-20 08:09:28,1.644461,37.376953,689.9,10,0.899999976158142,c(37.376953, 1.644461)
2024-05-20 08:09:31,1.644435,37.376935,689.5,10,0.899999976158142,c(37.376935, 1.644435)
2024-05-20 08:09:34,1.644416,37.376901,689.4,10,0.899999976158142,c(37.376901, 1.644416)
2024-05-20 08:09:37,1.644408,37.376866,689.6,10,0.899999976158142,c(37.376866, 1.644408)
2024-05-20 08:09:40,1.644415,37.376835,689.3,10,0.899999976158142,c(37.376835, 1.644415)
2024-05-20 08:09:43,1.644428,37.376803,689,10,0.899999976158142,c(37.376803, 1.644428)
2024-05-20 08:09:46,1.644443,37.37677,688.9,10,0.899999976158142,c(37.37677, 1.644443)
2024-05-20 08:09:49,1.644451,37.376741,689,10,0.899999976158142,c(37.376741, 1.644451)
2024-05-20 08:09:52,1.644445,37.376726,689.3,9,0.899999976158142,c(37.376726, 1.644445)
2024-05-20 08:09:55,1.64444,37.376705,689.4,9,0.899999976158142,c(37.376705, 1.64444)
2024-05-20 08:09:58,1.644443,37.376686,689.4,10,0.899999976158142,c(37.376686, 1.644443)
2024-05-20 08:10:01,1.644455,37.376671,689.3,10,0.899999976158142,c(37.376671, 1.644455)
2024-05-20 08:10:04,1.644463,37.376656,689.6,10,0.899999976158142,c(37.376656, 1.644463)
2024-05-20 08:10:07,1.644465,37.376628,689.7,10,0.899999976158142,c(37.376628, 1.644465)
2024-05-20 08:10:10,1.64447,37.376598,689.7,10,0.899999976158142,c(37.376598, 1.64447)
2024-05-20 08:10:13,1.644475,37.376576,689.8,10,0.899999976158142,c(37.376576, 1.644475)
2024-05-20 08:10:16,1.644475,37.376555,689.9,10,0.899999976158142,c(37.376555, 1.644475)
2024-05-20 08:10:19,1.644476,37.376528,690,10,0.899999976158142,c(37.376528, 1.644476)
2024-05-20 08:10:22,1.644488,37.376506,690,10,0.899999976158142,c(37.376506, 1.644488)
2024-05-20 08:10:25,1.644498,37.376486,690,10,0.899999976158142,c(37.376486, 1.644498)
2024-05-20 08:10:28,1.64451,37.376456,690.1,10,0.899999976158142,c(37.376456, 1.64451)
2024-05-20 08:10:31,1.64452,37.376428,690.1,10,0.899999976158142,c(37.376428, 1.64452)
2024-05-20 08:10:34,1.644535,37.376415,689.8,10,0.899999976158142,c(37.376415, 1.644535)
2024-05-20 08:10:37,1.644543,37.376401,689.7,9,0.899999976158142,c(37.376401, 1.644543)
2024-05-20 08:10:40,1.644551,37.376383,689.6,9,0.899999976158142,c(37.376383, 1.644551)
2024-05-20 08:10:43,1.644561,37.376365,689.6,8,0.899999976158142,c(37.376365, 1.644561)
2024-05-20 08:10:46,1.644566,37.376346,689.6,8,0.899999976158142,c(37.376346, 1.644566)
2024-05-20 08:10:49,1.644568,37.376326,689.6,8,0.899999976158142,c(37.376326, 1.644568)
2024-05-20 08:10:52,1.644575,37.376308,689.5,10,0.899999976158142,c(37.376308, 1.644575)
2024-05-20 08:10:55,1.644581,37.376298,689.5,10,0.899999976158142,c(37.376298, 1.644581)
2024-05-20 08:10:58,1.644595,37.376283,689.5,8,0.899999976158142,c(37.376283, 1.644595)
2024-05-20 08:11:01,1.644608,37.376261,689.6,10,0.899999976158142,c(37.376261, 1.644608)
2024-05-20 08:11:04,1.644626,37.376226,689.6,10,0.899999976158142,c(37.376226, 1.644626)
