"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-06-13 05:14:30,1.348098,37.197185,1203.4,9,2.59999990463257,c(37.197185, 1.348098)
2024-06-13 05:14:33,1.34808,37.197155,1213.8,9,1.29999995231628,c(37.197155, 1.34808)
2024-06-13 05:14:36,1.348141,37.19718,1232,10,1.29999995231628,c(37.19718, 1.348141)
2024-06-13 05:14:39,1.348108,37.197153,1192.4,10,1.29999995231628,c(37.197153, 1.348108)
2024-06-13 05:14:42,1.34812,37.197176,1199.4,9,1.60000002384186,c(37.197176, 1.34812)
2024-06-13 05:14:45,1.348106,37.197176,1201,9,1.29999995231628,c(37.197176, 1.348106)
2024-06-13 05:14:48,1.348138,37.197183,1206.1,9,1.29999995231628,c(37.197183, 1.348138)
2024-06-13 05:14:51,1.34814,37.197166,1203.9,9,1.60000002384186,c(37.197166, 1.34814)
2024-06-13 05:14:54,1.348138,37.197155,1204,9,1.29999995231628,c(37.197155, 1.348138)
2024-06-13 05:14:57,1.348166,37.197153,1211,9,1.29999995231628,c(37.197153, 1.348166)
2024-06-13 05:15:00,1.348166,37.197146,1210.3,9,1.29999995231628,c(37.197146, 1.348166)
2024-06-13 05:15:03,1.34817,37.197156,1207.7,9,1.29999995231628,c(37.197156, 1.34817)
2024-06-13 05:15:06,1.348175,37.197155,1206.2,9,1.29999995231628,c(37.197155, 1.348175)
2024-06-13 05:15:09,1.348173,37.197155,1205.2,9,1.29999995231628,c(37.197155, 1.348173)
2024-06-13 05:15:12,1.348183,37.197141,1204,9,1.60000002384186,c(37.197141, 1.348183)
2024-06-13 05:15:15,1.348198,37.197126,1203.8,9,1.29999995231628,c(37.197126, 1.348198)
2024-06-13 05:15:18,1.348213,37.197116,1204.1,9,1.29999995231628,c(37.197116, 1.348213)
2024-06-13 05:15:21,1.348198,37.197105,1189.9,9,1.10000002384186,c(37.197105, 1.348198)
2024-06-13 05:15:24,1.348198,37.197086,1184.3,9,1.10000002384186,c(37.197086, 1.348198)
2024-06-13 05:15:27,1.348225,37.197075,1181.1,9,1.10000002384186,c(37.197075, 1.348225)
2024-06-13 05:15:30,1.34825,37.197045,1177.9,9,1.10000002384186,c(37.197045, 1.34825)
2024-06-13 05:15:33,1.348263,37.197033,1175.8,9,1.10000002384186,c(37.197033, 1.348263)
2024-06-13 05:15:36,1.348263,37.197015,1174.7,9,1.10000002384186,c(37.197015, 1.348263)
2024-06-13 05:15:39,1.34826,37.197011,1174,7,1.10000002384186,c(37.197011, 1.34826)
2024-06-13 05:15:42,1.348248,37.197011,1174,8,1.10000002384186,c(37.197011, 1.348248)
2024-06-13 05:15:45,1.348245,37.197013,1174,8,1.10000002384186,c(37.197013, 1.348245)
2024-06-13 05:15:48,1.348241,37.197013,1173.9,7,1.10000002384186,c(37.197013, 1.348241)
2024-06-13 05:15:51,1.34824,37.197013,1173.9,8,1.10000002384186,c(37.197013, 1.34824)
2024-06-13 05:15:54,1.348238,37.197015,1173.9,7,1.10000002384186,c(37.197015, 1.348238)
2024-06-13 05:15:57,1.348238,37.197015,1173.9,7,1.10000002384186,c(37.197015, 1.348238)
2024-06-13 05:16:00,1.348236,37.197015,1173.9,8,1.10000002384186,c(37.197015, 1.348236)
2024-06-13 05:16:03,1.348235,37.19701,1173.8,8,0.899999976158142,c(37.19701, 1.348235)
2024-06-13 05:16:06,1.348226,37.197008,1173.5,8,0.899999976158142,c(37.197008, 1.348226)
2024-06-13 05:16:09,1.348223,37.197005,1173.2,8,0.899999976158142,c(37.197005, 1.348223)
2024-06-13 05:16:12,1.348221,37.197001,1173.2,8,0.899999976158142,c(37.197001, 1.348221)
2024-06-13 05:16:15,1.348221,37.197,1173.2,8,0.899999976158142,c(37.197, 1.348221)
2024-06-13 05:16:18,1.348225,37.196998,1173.2,7,0.899999976158142,c(37.196998, 1.348225)
2024-06-13 05:16:21,1.348226,37.196996,1173.2,8,0.800000011920929,c(37.196996, 1.348226)
2024-06-13 05:16:24,1.348228,37.196995,1173.2,7,0.800000011920929,c(37.196995, 1.348228)
2024-06-13 05:16:27,1.34823,37.196993,1173.2,5,0.800000011920929,c(37.196993, 1.34823)
2024-06-13 05:16:30,1.348228,37.196993,1173.2,5,0.800000011920929,c(37.196993, 1.348228)
2024-06-13 05:16:33,1.348228,37.196995,1173.2,7,0.800000011920929,c(37.196995, 1.348228)
2024-06-13 05:16:36,1.348228,37.196996,1173.2,6,0.800000011920929,c(37.196996, 1.348228)
2024-06-13 05:16:39,1.348228,37.197,1173.2,7,0.800000011920929,c(37.197, 1.348228)
2024-06-13 05:16:42,1.348228,37.197001,1173.2,6,0.800000011920929,c(37.197001, 1.348228)
2024-06-13 05:16:45,1.348228,37.197003,1173.2,6,0.800000011920929,c(37.197003, 1.348228)
2024-06-13 05:16:48,1.348228,37.197001,1173.2,8,0.800000011920929,c(37.197001, 1.348228)
2024-06-13 05:16:51,1.34823,37.197001,1173.2,9,0.800000011920929,c(37.197001, 1.34823)
2024-06-13 05:16:54,1.348225,37.196996,1172.6,9,0.800000011920929,c(37.196996, 1.348225)
2024-06-13 05:16:57,1.348218,37.19699,1171.1,9,0.800000011920929,c(37.19699, 1.348218)
